state,counts_lpn,updated_date,scrape_date
ALABAMA,15892,2025-05-10,2025-05-10
ALASKA,729,2025-05-10,2025-05-10
AMERICAN SAMOA,23,2025-05-10,2025-05-10
ARIZONA,11126,2025-05-10,2025-05-10
ARKANSAS,13684,2025-05-10,2025-05-10
CALIFORNIA-RN (Non-Participating),NA,2025-05-10,2025-05-10
CALIFORNIA-VN,114108,2025-05-10,2025-05-10
COLORADO,7511,2025-05-10,2025-05-10
CONNECTICUT,12688,2025-05-10,2025-05-10
DELAWARE,3135,2025-05-10,2025-05-10
DISTRICT OF COLUMBIA,2890,2025-05-10,2025-05-10
FLORIDA,66084,2025-05-10,2025-05-10
GEORGIA,27292,2025-05-10,2025-05-10
GUAM,192,2025-05-10,2025-05-10
HAWAII,2282,2025-05-10,2025-05-10
IDAHO,3277,2025-05-10,2025-05-10
ILLINOIS,23689,2025-05-10,2025-05-10
INDIANA,20489,2025-05-10,2025-05-10
IOWA,8699,2025-05-10,2025-05-10
KANSAS,9009,2025-05-10,2025-05-10
KENTUCKY,12579,2025-05-10,2025-05-10
LOUISIANA-PN,21362,2025-05-10,2025-05-10
LOUISIANA-RN (Non-Participating),NA,2025-05-10,2025-05-10
MAINE,1639,2025-05-10,2025-05-10
MARYLAND,11188,2025-05-10,2025-05-10
MASSACHUSETTS,20338,2025-05-10,2025-05-10
MICHIGAN,20662,2025-05-10,2025-05-10
MINNESOTA,17408,2025-05-10,2025-05-10
MISSISSIPPI,14373,2025-05-10,2025-05-10
MISSOURI,22946,2025-05-10,2025-05-10
MONTANA,2138,2025-05-10,2025-05-10
NEBRASKA,5404,2025-05-10,2025-05-10
NEVADA,4776,2025-05-10,2025-05-10
NEW HAMPSHIRE,3166,2025-05-10,2025-05-10
NEW JERSEY,24554,2025-05-10,2025-05-10
NEW MEXICO,2421,2025-05-10,2025-05-10
NEW YORK,76912,2025-05-10,2025-05-10
NORTH CAROLINA,22810,2025-05-10,2025-05-10
NORTH DAKOTA,2653,2025-05-10,2025-05-10
NORTHERN MARIANA ISLANDS,54,2025-05-10,2025-05-10
OHIO,51403,2025-05-10,2025-05-10
OKLAHOMA,16778,2025-05-10,2025-05-10
OREGON,6597,2025-05-10,2025-05-10
PENNSYLVANIA,49757,2025-05-10,2025-05-10
RHODE ISLAND,2375,2025-05-10,2025-05-10
SOUTH CAROLINA,12439,2025-05-10,2025-05-10
SOUTH DAKOTA,2752,2025-05-10,2025-05-10
TENNESSEE,29123,2025-05-10,2025-05-10
TEXAS,101135,2025-05-10,2025-05-10
UTAH,2712,2025-05-10,2025-05-10
VERMONT,1574,2025-05-10,2025-05-10
VIRGIN ISLANDS,77,2025-05-10,2025-05-10
VIRGINIA,26197,2025-05-10,2025-05-10
WASHINGTON,10254,2025-05-10,2025-05-10
WEST VIRGINIA-PN,7642,2025-05-10,2025-05-10
WEST VIRGINIA-RN (Non-Participating),NA,2025-05-10,2025-05-10
WISCONSIN,9681,2025-05-10,2025-05-10
WYOMING,712,2025-05-10,2025-05-10
TOTALS,961390,2025-05-10,2025-05-10
