state,counts_all,updated_date,scrape_date
ALABAMA,107329,2025-09-18,2025-09-18
ALASKA,22222,2025-09-18,2025-09-18
AMERICAN SAMOA,223,2025-09-18,2025-09-18
ARIZONA,125986,2025-09-18,2025-09-18
ARKANSAS,62937,2025-09-18,2025-09-18
CALIFORNIA,697238,2025-09-18,2025-09-18
COLORADO,99940,2025-09-18,2025-09-18
CONNECTICUT,95181,2025-09-18,2025-09-18
DELAWARE,25848,2025-09-18,2025-09-18
DISTRICT OF COLUMBIA,50328,2025-09-18,2025-09-18
FLORIDA,443435,2025-09-18,2025-09-18
GEORGIA,175262,2025-09-18,2025-09-18
GUAM,1552,2025-09-18,2025-09-18
HAWAII,34821,2025-09-18,2025-09-18
IDAHO,31009,2025-09-18,2025-09-18
ILLINOIS,274010,2025-09-18,2025-09-18
INDIANA,159274,2025-09-18,2025-09-18
IOWA,67469,2025-09-18,2025-09-18
KANSAS,62935,2025-09-18,2025-09-18
KENTUCKY,92350,2025-09-18,2025-09-18
LOUISIANA,90332,2025-09-18,2025-09-18
MAINE,30505,2025-09-18,2025-09-18
MARYLAND,102758,2025-09-18,2025-09-18
MASSACHUSETTS,188534,2025-09-18,2025-09-18
MICHIGAN,201576,2025-09-18,2025-09-18
MINNESOTA,157081,2025-09-18,2025-09-18
MISSISSIPPI,68551,2025-09-18,2025-09-18
MISSOURI,141299,2025-09-18,2025-09-18
MONTANA,28517,2025-09-18,2025-09-18
NEBRASKA,38360,2025-09-18,2025-09-18
NEVADA,67126,2025-09-18,2025-09-18
NEW HAMPSHIRE,31027,2025-09-18,2025-09-18
NEW JERSEY,174042,2025-09-18,2025-09-18
NEW MEXICO,37061,2025-09-18,2025-09-18
NEW YORK,597204,2025-09-18,2025-09-18
NORTH CAROLINA,188693,2025-09-18,2025-09-18
NORTH DAKOTA,20595,2025-09-18,2025-09-18
NORTHERN MARIANA ISLANDS,4184,2025-09-18,2025-09-18
OHIO,292755,2025-09-18,2025-09-18
OKLAHOMA,72414,2025-09-18,2025-09-18
OREGON,97255,2025-09-18,2025-09-18
PENNSYLVANIA,291824,2025-09-18,2025-09-18
RHODE ISLAND,24061,2025-09-18,2025-09-18
SOUTH CAROLINA,101639,2025-09-18,2025-09-18
SOUTH DAKOTA,23074,2025-09-18,2025-09-18
TENNESSEE,147170,2025-09-18,2025-09-18
TEXAS,528313,2025-09-18,2025-09-18
UTAH,48536,2025-09-18,2025-09-18
VERMONT,13204,2025-09-18,2025-09-18
VIRGIN ISLANDS,1280,2025-09-18,2025-09-18
VIRGINIA,149794,2025-09-18,2025-09-18
WASHINGTON,120325,2025-09-18,2025-09-18
WEST VIRGINIA,42818,2025-09-18,2025-09-18
WISCONSIN,131202,2025-09-18,2025-09-18
WYOMING,9501,2025-09-18,2025-09-18
