state,counts_all,updated_date,scrape_date
ALABAMA,107511,2025-10-04,2025-10-05
ALASKA,22376,2025-10-04,2025-10-05
AMERICAN SAMOA,223,2025-10-04,2025-10-05
ARIZONA,126468,2025-10-04,2025-10-05
ARKANSAS,62802,2025-10-04,2025-10-05
CALIFORNIA,698943,2025-10-04,2025-10-05
COLORADO,100183,2025-10-04,2025-10-05
CONNECTICUT,95626,2025-10-04,2025-10-05
DELAWARE,22104,2025-10-04,2025-10-05
DISTRICT OF COLUMBIA,50620,2025-10-04,2025-10-05
FLORIDA,444742,2025-10-04,2025-10-05
GEORGIA,175262,2025-10-04,2025-10-05
GUAM,1279,2025-10-04,2025-10-05
HAWAII,35104,2025-10-04,2025-10-05
IDAHO,31189,2025-10-04,2025-10-05
ILLINOIS,275021,2025-10-04,2025-10-05
INDIANA,159622,2025-10-04,2025-10-05
IOWA,67712,2025-10-04,2025-10-05
KANSAS,62786,2025-10-04,2025-10-05
KENTUCKY,92569,2025-10-04,2025-10-05
LOUISIANA,90436,2025-10-04,2025-10-05
MAINE,30484,2025-10-04,2025-10-05
MARYLAND,102380,2025-10-04,2025-10-05
MASSACHUSETTS,189114,2025-10-04,2025-10-05
MICHIGAN,201615,2025-10-04,2025-10-05
MINNESOTA,156612,2025-10-04,2025-10-05
MISSISSIPPI,68685,2025-10-04,2025-10-05
MISSOURI,141620,2025-10-04,2025-10-05
MONTANA,28667,2025-10-04,2025-10-05
NEBRASKA,38436,2025-10-04,2025-10-05
NEVADA,67087,2025-10-04,2025-10-05
NEW HAMPSHIRE,31149,2025-10-04,2025-10-05
NEW JERSEY,174535,2025-10-04,2025-10-05
NEW MEXICO,37053,2025-10-04,2025-10-05
NEW YORK,599156,2025-10-04,2025-10-05
NORTH CAROLINA,188339,2025-10-04,2025-10-05
NORTH DAKOTA,20626,2025-10-04,2025-10-05
NORTHERN MARIANA ISLANDS,4134,2025-10-04,2025-10-05
OHIO,293224,2025-10-04,2025-10-05
OKLAHOMA,72311,2025-10-04,2025-10-05
OREGON,97566,2025-10-04,2025-10-05
PENNSYLVANIA,292540,2025-10-04,2025-10-05
RHODE ISLAND,24160,2025-10-04,2025-10-05
SOUTH CAROLINA,101956,2025-10-04,2025-10-05
SOUTH DAKOTA,23094,2025-10-04,2025-10-05
TENNESSEE,147568,2025-10-04,2025-10-05
TEXAS,527991,2025-10-04,2025-10-05
UTAH,48729,2025-10-04,2025-10-05
VERMONT,13268,2025-10-04,2025-10-05
VIRGIN ISLANDS,1247,2025-10-04,2025-10-05
VIRGINIA,149541,2025-10-04,2025-10-05
WASHINGTON,120702,2025-10-04,2025-10-05
WEST VIRGINIA,43009,2025-10-04,2025-10-05
WISCONSIN,131504,2025-10-04,2025-10-05
WYOMING,9518,2025-10-04,2025-10-05
