state,counts_all,updated_date,scrape_date
ALABAMA,110292,2021-10-19,2021-10-20
ALASKA,18082,2021-10-19,2021-10-20
AMERICAN SAMOA,297,2021-10-19,2021-10-20
ARIZONA,112009,2021-10-19,2021-10-20
ARKANSAS,58996,2021-10-19,2021-10-20
CALIFORNIA,567994,2021-10-19,2021-10-20
COLORADO,92007,2021-10-19,2021-10-20
CONNECTICUT,93553,2021-10-19,2021-10-20
DELAWARE,22130,2021-10-19,2021-10-20
DISTRICT OF COLUMBIA,31677,2021-10-19,2021-10-20
FLORIDA,402957,2021-10-19,2021-10-20
GEORGIA,167582,2021-10-19,2021-10-20
GUAM,1709,2021-10-19,2021-10-20
HAWAII,27068,2021-10-19,2021-10-20
IDAHO,28427,2021-10-19,2021-10-20
ILLINOIS,242153,2021-10-19,2021-10-20
INDIANA,155986,2021-10-19,2021-10-20
IOWA,68736,2021-10-19,2021-10-20
KANSAS,63747,2021-10-19,2021-10-20
KENTUCKY,89796,2021-10-19,2021-10-20
LOUISIANA,87087,2021-10-19,2021-10-20
MAINE,29759,2021-10-19,2021-10-20
MARYLAND,98134,2021-10-19,2021-10-20
MASSACHUSETTS,171457,2021-10-19,2021-10-20
MICHIGAN (Non-Participating),NA,2021-10-19,2021-10-20
MINNESOTA,139213,2021-10-19,2021-10-20
MISSISSIPPI,64262,2021-10-19,2021-10-20
MISSOURI,140085,2021-10-19,2021-10-20
MONTANA,22061,2021-10-19,2021-10-20
NEBRASKA,40077,2021-10-19,2021-10-20
NEVADA,55257,2021-10-19,2021-10-20
NEW HAMPSHIRE,28415,2021-10-19,2021-10-20
NEW JERSEY,161565,2021-10-19,2021-10-20
NEW MEXICO,32468,2021-10-19,2021-10-20
NEW YORK,487600,2021-10-19,2021-10-20
NORTH CAROLINA,171379,2021-10-19,2021-10-20
NORTH DAKOTA,20006,2021-10-19,2021-10-20
NORTHERN MARIANA ISLANDS,3414,2021-10-19,2021-10-20
OHIO,284598,2021-10-19,2021-10-20
OKLAHOMA,67620,2021-10-19,2021-10-20
OREGON,78304,2021-10-19,2021-10-20
PENNSYLVANIA,288909,2021-10-19,2021-10-20
RHODE ISLAND,29054,2021-10-19,2021-10-20
SOUTH CAROLINA,88633,2021-10-19,2021-10-20
SOUTH DAKOTA,21917,2021-10-19,2021-10-20
TENNESSEE,140312,2021-10-19,2021-10-20
TEXAS,468981,2021-10-19,2021-10-20
UTAH,42368,2021-10-19,2021-10-20
VERMONT,22086,2021-10-19,2021-10-20
VIRGIN ISLANDS,1377,2021-10-19,2021-10-20
VIRGINIA,139223,2021-10-19,2021-10-20
WASHINGTON,127131,2021-10-19,2021-10-20
WEST VIRGINIA,42174,2021-10-19,2021-10-20
WISCONSIN,125264,2021-10-19,2021-10-20
WYOMING,9588,2021-10-19,2021-10-20
