state,counts_lpn,updated_date,scrape_date
ALABAMA,15414,2024-11-16,2024-11-16
ALASKA,671,2024-11-16,2024-11-16
AMERICAN SAMOA,6,2024-11-16,2024-11-16
ARIZONA,10853,2024-11-16,2024-11-16
ARKANSAS,13768,2024-11-16,2024-11-16
CALIFORNIA-RN (Non-Participating),NA,2024-11-16,2024-11-16
CALIFORNIA-VN,113042,2024-11-16,2024-11-16
COLORADO,7230,2024-11-16,2024-11-16
CONNECTICUT,12730,2024-11-16,2024-11-16
DELAWARE,3014,2024-11-16,2024-11-16
DISTRICT OF COLUMBIA,2773,2024-11-16,2024-11-16
FLORIDA,64515,2024-11-16,2024-11-16
GEORGIA,30089,2024-11-16,2024-11-16
GUAM,189,2024-11-16,2024-11-16
HAWAII,2120,2024-11-16,2024-11-16
IDAHO,3147,2024-11-16,2024-11-16
ILLINOIS,26955,2024-11-16,2024-11-16
INDIANA,19379,2024-11-16,2024-11-16
IOWA,8902,2024-11-16,2024-11-16
KANSAS,9202,2024-11-16,2024-11-16
KENTUCKY,12171,2024-11-16,2024-11-16
LOUISIANA-PN,21994,2024-11-16,2024-11-16
LOUISIANA-RN (Non-Participating),NA,2024-11-16,2024-11-16
MAINE,1664,2024-11-16,2024-11-16
MARYLAND,11143,2024-11-16,2024-11-16
MASSACHUSETTS,19959,2024-11-16,2024-11-16
MICHIGAN,20728,2024-11-16,2024-11-16
MINNESOTA,17708,2024-11-16,2024-11-16
MISSISSIPPI,13986,2024-11-16,2024-11-16
MISSOURI,22418,2024-11-16,2024-11-16
MONTANA,2228,2024-11-16,2024-11-16
NEBRASKA,5309,2024-11-16,2024-11-16
NEVADA,4778,2024-11-16,2024-11-16
NEW HAMPSHIRE,3123,2024-11-16,2024-11-16
NEW JERSEY,23872,2024-11-16,2024-11-16
NEW MEXICO,2420,2024-11-16,2024-11-16
NEW YORK,75889,2024-11-16,2024-11-16
NORTH CAROLINA,23010,2024-11-16,2024-11-16
NORTH DAKOTA,3028,2024-11-16,2024-11-16
NORTHERN MARIANA ISLANDS,57,2024-11-16,2024-11-16
OHIO,49433,2024-11-16,2024-11-16
OKLAHOMA,17093,2024-11-16,2024-11-16
OREGON,6540,2024-11-16,2024-11-16
PENNSYLVANIA,48513,2024-11-16,2024-11-16
RHODE ISLAND,2694,2024-11-16,2024-11-16
SOUTH CAROLINA,12121,2024-11-16,2024-11-16
SOUTH DAKOTA,2759,2024-11-16,2024-11-16
TENNESSEE,29443,2024-11-16,2024-11-16
TEXAS,101803,2024-11-16,2024-11-16
UTAH,2594,2024-11-16,2024-11-16
VERMONT,1519,2024-11-16,2024-11-16
VIRGIN ISLANDS,78,2024-11-16,2024-11-16
VIRGINIA,26287,2024-11-16,2024-11-16
WASHINGTON,10403,2024-11-16,2024-11-16
WEST VIRGINIA-PN,7440,2024-11-16,2024-11-16
WEST VIRGINIA-RN (Non-Participating),NA,2024-11-16,2024-11-16
WISCONSIN,11927,2024-11-16,2024-11-16
WYOMING,1018,2024-11-16,2024-11-16
TOTALS,961149,2024-11-16,2024-11-16
