state,counts_lpn,updated_date,scrape_date
ALABAMA,17355,2022-08-19,2022-08-19
ALASKA,817,2022-08-19,2022-08-19
AMERICAN SAMOA,132,2022-08-19,2022-08-19
ARIZONA,10691,2022-08-19,2022-08-19
ARKANSAS,14198,2022-08-19,2022-08-19
CALIFORNIA-RN (Non-Participating),NA,2022-08-19,2022-08-19
CALIFORNIA-VN,107325,2022-08-19,2022-08-19
COLORADO,8386,2022-08-19,2022-08-19
CONNECTICUT,14259,2022-08-19,2022-08-19
DELAWARE,2827,2022-08-19,2022-08-19
DISTRICT OF COLUMBIA,2242,2022-08-19,2022-08-19
FLORIDA,64745,2022-08-19,2022-08-19
GEORGIA,29903,2022-08-19,2022-08-19
GUAM,218,2022-08-19,2022-08-19
HAWAII,1891,2022-08-19,2022-08-19
IDAHO,3649,2022-08-19,2022-08-19
ILLINOIS,26409,2022-08-19,2022-08-19
INDIANA,23522,2022-08-19,2022-08-19
IOWA,10061,2022-08-19,2022-08-19
KANSAS,9626,2022-08-19,2022-08-19
KENTUCKY,13393,2022-08-19,2022-08-19
LOUISIANA-PN,21505,2022-08-19,2022-08-19
LOUISIANA-RN (Non-Participating),NA,2022-08-19,2022-08-19
MAINE,1867,2022-08-19,2022-08-19
MARYLAND,11199,2022-08-19,2022-08-19
MASSACHUSETTS,20592,2022-08-19,2022-08-19
MICHIGAN (Non-Participating),NA,2022-08-19,2022-08-19
MINNESOTA,19154,2022-08-19,2022-08-19
MISSISSIPPI,13214,2022-08-19,2022-08-19
MISSOURI,22348,2022-08-19,2022-08-19
MONTANA,2374,2022-08-19,2022-08-19
NEBRASKA,5523,2022-08-19,2022-08-19
NEVADA,4620,2022-08-19,2022-08-19
NEW HAMPSHIRE,3103,2022-08-19,2022-08-19
NEW JERSEY,23105,2022-08-19,2022-08-19
NEW MEXICO,2442,2022-08-19,2022-08-19
NEW YORK,69682,2022-08-19,2022-08-19
NORTH CAROLINA,22802,2022-08-19,2022-08-19
NORTH DAKOTA,3235,2022-08-19,2022-08-19
NORTHERN MARIANA ISLANDS,57,2022-08-19,2022-08-19
OHIO,55619,2022-08-19,2022-08-19
OKLAHOMA,16436,2022-08-19,2022-08-19
OREGON,6131,2022-08-19,2022-08-19
PENNSYLVANIA,47141,2022-08-19,2022-08-19
RHODE ISLAND,2609,2022-08-19,2022-08-19
SOUTH CAROLINA,11863,2022-08-19,2022-08-19
SOUTH DAKOTA,2710,2022-08-19,2022-08-19
TENNESSEE,29886,2022-08-19,2022-08-19
TEXAS,104144,2022-08-19,2022-08-19
UTAH,2595,2022-08-19,2022-08-19
VERMONT,1817,2022-08-19,2022-08-19
VIRGIN ISLANDS,109,2022-08-19,2022-08-19
VIRGINIA,26772,2022-08-19,2022-08-19
WASHINGTON,11045,2022-08-19,2022-08-19
WEST VIRGINIA-PN,7626,2022-08-19,2022-08-19
WEST VIRGINIA-RN (Non-Participating),NA,2022-08-19,2022-08-19
WISCONSIN,15774,2022-08-19,2022-08-19
WYOMING,987,2022-08-19,2022-08-19
TOTALS,951735,2022-08-19,2022-08-19
