state,counts_rn,updated_date,scrape_date
ALABAMA,95887,2022-06-09,2022-06-10
ALASKA,19505,2022-06-09,2022-06-10
AMERICAN SAMOA,166,2022-06-09,2022-06-10
ARIZONA,106389,2022-06-09,2022-06-10
ARKANSAS,45544,2022-06-09,2022-06-10
CALIFORNIA-RN,475374,2022-06-09,2022-06-10
CALIFORNIA-VN (Non-Participating),NA,2022-06-09,2022-06-10
COLORADO,84112,2022-06-09,2022-06-10
CONNECTICUT,85090,2022-06-09,2022-06-10
DELAWARE,20095,2022-06-09,2022-06-10
DISTRICT OF COLUMBIA,31933,2022-06-09,2022-06-10
FLORIDA,353741,2022-06-09,2022-06-10
GEORGIA,137391,2022-06-09,2022-06-10
GUAM,1662,2022-06-09,2022-06-10
HAWAII,29877,2022-06-09,2022-06-10
IDAHO,27318,2022-06-09,2022-06-10
ILLINOIS,225598,2022-06-09,2022-06-10
INDIANA,123330,2022-06-09,2022-06-10
IOWA,59111,2022-06-09,2022-06-10
KANSAS,53357,2022-06-09,2022-06-10
KENTUCKY,74613,2022-06-09,2022-06-10
LOUISIANA-PN (Non-Participating),NA,2022-06-09,2022-06-10
LOUISIANA-RN,64080,2022-06-09,2022-06-10
MAINE,28377,2022-06-09,2022-06-10
MARYLAND,87693,2022-06-09,2022-06-10
MASSACHUSETTS,159783,2022-06-09,2022-06-10
MICHIGAN (Non-Participating),NA,2022-06-09,2022-06-10
MINNESOTA,121260,2022-06-09,2022-06-10
MISSISSIPPI,51541,2022-06-09,2022-06-10
MISSOURI,118729,2022-06-09,2022-06-10
MONTANA,20385,2022-06-09,2022-06-10
NEBRASKA,31953,2022-06-09,2022-06-10
NEVADA,54598,2022-06-09,2022-06-10
NEW HAMPSHIRE,26053,2022-06-09,2022-06-10
NEW JERSEY,142249,2022-06-09,2022-06-10
NEW MEXICO,30629,2022-06-09,2022-06-10
NEW YORK,366013,2022-06-09,2022-06-10
NORTH CAROLINA,150973,2022-06-09,2022-06-10
NORTH DAKOTA,16513,2022-06-09,2022-06-10
NORTHERN MARIANA ISLANDS,3558,2022-06-09,2022-06-10
OHIO,229291,2022-06-09,2022-06-10
OKLAHOMA,50998,2022-06-09,2022-06-10
OREGON,76359,2022-06-09,2022-06-10
PENNSYLVANIA,234024,2022-06-09,2022-06-10
RHODE ISLAND,26651,2022-06-09,2022-06-10
SOUTH CAROLINA,75281,2022-06-09,2022-06-10
SOUTH DAKOTA,19422,2022-06-09,2022-06-10
TENNESSEE,110870,2022-06-09,2022-06-10
TEXAS,371718,2022-06-09,2022-06-10
UTAH,41833,2022-06-09,2022-06-10
VERMONT,21220,2022-06-09,2022-06-10
VIRGIN ISLANDS,1508,2022-06-09,2022-06-10
VIRGINIA,113373,2022-06-09,2022-06-10
WASHINGTON,122108,2022-06-09,2022-06-10
WEST VIRGINIA-PN (Non-Participating),NA,2022-06-09,2022-06-10
WEST VIRGINIA-RN,34852,2022-06-09,2022-06-10
WISCONSIN,114311,2022-06-09,2022-06-10
WYOMING,9299,2022-06-09,2022-06-10
TOTALS,5177598,2022-06-09,2022-06-10
