state,counts_rn,updated_date,scrape_date
ALABAMA,88067,2025-03-18,2025-03-18
ALASKA,19263,2025-03-18,2025-03-18
AMERICAN SAMOA,82,2025-03-18,2025-03-18
ARIZONA,116228,2025-03-18,2025-03-18
ARKANSAS,48220,2025-03-18,2025-03-18
CALIFORNIA-RN,559031,2025-03-18,2025-03-18
CALIFORNIA-VN (Non-Participating),NA,2025-03-18,2025-03-18
COLORADO,89179,2025-03-18,2025-03-18
CONNECTICUT,82302,2025-03-18,2025-03-18
DELAWARE,21796,2025-03-18,2025-03-18
DISTRICT OF COLUMBIA,43462,2025-03-18,2025-03-18
FLORIDA,385568,2025-03-18,2025-03-18
GEORGIA,143298,2025-03-18,2025-03-18
GUAM,1267,2025-03-18,2025-03-18
HAWAII,39971,2025-03-18,2025-03-18
IDAHO,30374,2025-03-18,2025-03-18
ILLINOIS,238016,2025-03-18,2025-03-18
INDIANA,133756,2025-03-18,2025-03-18
IOWA,58233,2025-03-18,2025-03-18
KANSAS,53131,2025-03-18,2025-03-18
KENTUCKY,76591,2025-03-18,2025-03-18
LOUISIANA-PN (Non-Participating),NA,2025-03-18,2025-03-18
LOUISIANA-RN,66545,2025-03-18,2025-03-18
MAINE,28788,2025-03-18,2025-03-18
MARYLAND,89945,2025-03-18,2025-03-18
MASSACHUSETTS,160251,2025-03-18,2025-03-18
MICHIGAN,176942,2025-03-18,2025-03-18
MINNESOTA,134558,2025-03-18,2025-03-18
MISSISSIPPI,51941,2025-03-18,2025-03-18
MISSOURI,123846,2025-03-18,2025-03-18
MONTANA,24499,2025-03-18,2025-03-18
NEBRASKA,31538,2025-03-18,2025-03-18
NEVADA,60930,2025-03-18,2025-03-18
NEW HAMPSHIRE,27513,2025-03-18,2025-03-18
NEW JERSEY,151285,2025-03-18,2025-03-18
NEW MEXICO,34169,2025-03-18,2025-03-18
NEW YORK,495344,2025-03-18,2025-03-18
NORTH CAROLINA,162382,2025-03-18,2025-03-18
NORTH DAKOTA,16981,2025-03-18,2025-03-18
NORTHERN MARIANA ISLANDS,4465,2025-03-18,2025-03-18
OHIO,236232,2025-03-18,2025-03-18
OKLAHOMA,53598,2025-03-18,2025-03-18
OREGON,88647,2025-03-18,2025-03-18
PENNSYLVANIA,240482,2025-03-18,2025-03-18
RHODE ISLAND,20186,2025-03-18,2025-03-18
SOUTH CAROLINA,85650,2025-03-18,2025-03-18
SOUTH DAKOTA,20072,2025-03-18,2025-03-18
TENNESSEE,116876,2025-03-18,2025-03-18
TEXAS,420110,2025-03-18,2025-03-18
UTAH,43857,2025-03-18,2025-03-18
VERMONT,13298,2025-03-18,2025-03-18
VIRGIN ISLANDS,1322,2025-03-18,2025-03-18
VIRGINIA,121639,2025-03-18,2025-03-18
WASHINGTON,108645,2025-03-18,2025-03-18
WEST VIRGINIA-PN (Non-Participating),NA,2025-03-18,2025-03-18
WEST VIRGINIA-RN,34231,2025-03-18,2025-03-18
WISCONSIN,116521,2025-03-18,2025-03-18
WYOMING,8303,2025-03-18,2025-03-18
TOTALS,5799426,2025-03-18,2025-03-18
