state,counts_lpn,updated_date,scrape_date
ALABAMA,17250,2022-01-03,2022-01-04
ALASKA,760,2022-01-03,2022-01-04
AMERICAN SAMOA,132,2022-01-03,2022-01-04
ARIZONA,10827,2022-01-03,2022-01-04
ARKANSAS,14182,2022-01-03,2022-01-04
CALIFORNIA-RN (Non-Participating),NA,2022-01-03,2022-01-04
CALIFORNIA-VN,106045,2022-01-03,2022-01-04
COLORADO,8037,2022-01-03,2022-01-04
CONNECTICUT,13829,2022-01-03,2022-01-04
DELAWARE,3169,2022-01-03,2022-01-04
DISTRICT OF COLUMBIA,2178,2022-01-03,2022-01-04
FLORIDA,61433,2022-01-03,2022-01-04
GEORGIA,29747,2022-01-03,2022-01-04
GUAM,211,2022-01-03,2022-01-04
HAWAII,1685,2022-01-03,2022-01-04
IDAHO,3522,2022-01-03,2022-01-04
ILLINOIS,25619,2022-01-03,2022-01-04
INDIANA,22897,2022-01-03,2022-01-04
IOWA,10069,2022-01-03,2022-01-04
KANSAS,9539,2022-01-03,2022-01-04
KENTUCKY,12745,2022-01-03,2022-01-04
LOUISIANA-PN,21838,2022-01-03,2022-01-04
LOUISIANA-RN (Non-Participating),NA,2022-01-03,2022-01-04
MAINE,1897,2022-01-03,2022-01-04
MARYLAND,11280,2022-01-03,2022-01-04
MASSACHUSETTS,19861,2022-01-03,2022-01-04
MICHIGAN (Non-Participating),NA,2022-01-03,2022-01-04
MINNESOTA,19450,2022-01-03,2022-01-04
MISSISSIPPI,12286,2022-01-03,2022-01-04
MISSOURI,24514,2022-01-03,2022-01-04
MONTANA,2416,2022-01-03,2022-01-04
NEBRASKA,5209,2022-01-03,2022-01-04
NEVADA,4384,2022-01-03,2022-01-04
NEW HAMPSHIRE,3080,2022-01-03,2022-01-04
NEW JERSEY,23871,2022-01-03,2022-01-04
NEW MEXICO,2445,2022-01-03,2022-01-04
NEW YORK,68060,2022-01-03,2022-01-04
NORTH CAROLINA,22616,2022-01-03,2022-01-04
NORTH DAKOTA,3001,2022-01-03,2022-01-04
NORTHERN MARIANA ISLANDS,48,2022-01-03,2022-01-04
OHIO,53687,2022-01-03,2022-01-04
OKLAHOMA,15263,2022-01-03,2022-01-04
OREGON,6011,2022-01-03,2022-01-04
PENNSYLVANIA,52781,2022-01-03,2022-01-04
RHODE ISLAND,2563,2022-01-03,2022-01-04
SOUTH CAROLINA,12363,2022-01-03,2022-01-04
SOUTH DAKOTA,2672,2022-01-03,2022-01-04
TENNESSEE,30140,2022-01-03,2022-01-04
TEXAS,104848,2022-01-03,2022-01-04
UTAH,2808,2022-01-03,2022-01-04
VERMONT,2588,2022-01-03,2022-01-04
VIRGIN ISLANDS,92,2022-01-03,2022-01-04
VIRGINIA,27030,2022-01-03,2022-01-04
WASHINGTON,11052,2022-01-03,2022-01-04
WEST VIRGINIA-PN,7976,2022-01-03,2022-01-04
WEST VIRGINIA-RN (Non-Participating),NA,2022-01-03,2022-01-04
WISCONSIN,15050,2022-01-03,2022-01-04
WYOMING,866,2022-01-03,2022-01-04
TOTALS,947922,2022-01-03,2022-01-04
