state,counts_rn,updated_date,scrape_date
ALABAMA,90752,2025-09-30,2025-09-30
ALASKA,21497,2025-09-30,2025-09-30
AMERICAN SAMOA,154,2025-09-30,2025-09-30
ARIZONA,115538,2025-09-30,2025-09-30
ARKANSAS,49104,2025-09-30,2025-09-30
CALIFORNIA-RN,583185,2025-09-30,2025-09-30
CALIFORNIA-VN (Non-Participating),NA,2025-09-30,2025-09-30
COLORADO,92273,2025-09-30,2025-09-30
CONNECTICUT,82563,2025-09-30,2025-09-30
DELAWARE,22518,2025-09-30,2025-09-30
DISTRICT OF COLUMBIA,47563,2025-09-30,2025-09-30
FLORIDA,386185,2025-09-30,2025-09-30
GEORGIA,147540,2025-09-30,2025-09-30
GUAM,1358,2025-09-30,2025-09-30
HAWAII,33251,2025-09-30,2025-09-30
IDAHO,27783,2025-09-30,2025-09-30
ILLINOIS,249838,2025-09-30,2025-09-30
INDIANA,138405,2025-09-30,2025-09-30
IOWA,58676,2025-09-30,2025-09-30
KANSAS,53795,2025-09-30,2025-09-30
KENTUCKY,79516,2025-09-30,2025-09-30
LOUISIANA-PN (Non-Participating),NA,2025-09-30,2025-09-30
LOUISIANA-RN,68399,2025-09-30,2025-09-30
MAINE,28884,2025-09-30,2025-09-30
MARYLAND,90963,2025-09-30,2025-09-30
MASSACHUSETTS,167684,2025-09-30,2025-09-30
MICHIGAN,180761,2025-09-30,2025-09-30
MINNESOTA,139865,2025-09-30,2025-09-30
MISSISSIPPI,53796,2025-09-30,2025-09-30
MISSOURI,117913,2025-09-30,2025-09-30
MONTANA,26425,2025-09-30,2025-09-30
NEBRASKA,32738,2025-09-30,2025-09-30
NEVADA,62291,2025-09-30,2025-09-30
NEW HAMPSHIRE,27911,2025-09-30,2025-09-30
NEW JERSEY,150634,2025-09-30,2025-09-30
NEW MEXICO,34745,2025-09-30,2025-09-30
NEW YORK,520562,2025-09-30,2025-09-30
NORTH CAROLINA,165844,2025-09-30,2025-09-30
NORTH DAKOTA,17769,2025-09-30,2025-09-30
NORTHERN MARIANA ISLANDS,4083,2025-09-30,2025-09-30
OHIO,239904,2025-09-30,2025-09-30
OKLAHOMA,55795,2025-09-30,2025-09-30
OREGON,90765,2025-09-30,2025-09-30
PENNSYLVANIA,241388,2025-09-30,2025-09-30
RHODE ISLAND,21568,2025-09-30,2025-09-30
SOUTH CAROLINA,89191,2025-09-30,2025-09-30
SOUTH DAKOTA,20235,2025-09-30,2025-09-30
TENNESSEE,118265,2025-09-30,2025-09-30
TEXAS,428450,2025-09-30,2025-09-30
UTAH,45865,2025-09-30,2025-09-30
VERMONT,11482,2025-09-30,2025-09-30
VIRGIN ISLANDS,1207,2025-09-30,2025-09-30
VIRGINIA,123730,2025-09-30,2025-09-30
WASHINGTON,109958,2025-09-30,2025-09-30
WEST VIRGINIA-PN (Non-Participating),NA,2025-09-30,2025-09-30
WEST VIRGINIA-RN,35645,2025-09-30,2025-09-30
WISCONSIN,120802,2025-09-30,2025-09-30
WYOMING,8690,2025-09-30,2025-09-30
TOTALS,5935701,2025-09-30,2025-09-30
