state,counts_rn,updated_date,scrape_date
ALABAMA,88117,2025-03-28,2025-03-28
ALASKA,19396,2025-03-28,2025-03-28
AMERICAN SAMOA,83,2025-03-28,2025-03-28
ARIZONA,116340,2025-03-28,2025-03-28
ARKANSAS,48240,2025-03-28,2025-03-28
CALIFORNIA-RN,560204,2025-03-28,2025-03-28
CALIFORNIA-VN (Non-Participating),NA,2025-03-28,2025-03-28
COLORADO,89456,2025-03-28,2025-03-28
CONNECTICUT,81625,2025-03-28,2025-03-28
DELAWARE,21830,2025-03-28,2025-03-28
DISTRICT OF COLUMBIA,43662,2025-03-28,2025-03-28
FLORIDA,385980,2025-03-28,2025-03-28
GEORGIA,143495,2025-03-28,2025-03-28
GUAM,1270,2025-03-28,2025-03-28
HAWAII,40157,2025-03-28,2025-03-28
IDAHO,30425,2025-03-28,2025-03-28
ILLINOIS,238672,2025-03-28,2025-03-28
INDIANA,133891,2025-03-28,2025-03-28
IOWA,58258,2025-03-28,2025-03-28
KANSAS,53202,2025-03-28,2025-03-28
KENTUCKY,76683,2025-03-28,2025-03-28
LOUISIANA-PN (Non-Participating),NA,2025-03-28,2025-03-28
LOUISIANA-RN,66618,2025-03-28,2025-03-28
MAINE,28794,2025-03-28,2025-03-28
MARYLAND,90066,2025-03-28,2025-03-28
MASSACHUSETTS,160687,2025-03-28,2025-03-28
MICHIGAN,177158,2025-03-28,2025-03-28
MINNESOTA,135068,2025-03-28,2025-03-28
MISSISSIPPI,52022,2025-03-28,2025-03-28
MISSOURI,123764,2025-03-28,2025-03-28
MONTANA,24611,2025-03-28,2025-03-28
NEBRASKA,31573,2025-03-28,2025-03-28
NEVADA,61001,2025-03-28,2025-03-28
NEW HAMPSHIRE,27530,2025-03-28,2025-03-28
NEW JERSEY,151526,2025-03-28,2025-03-28
NEW MEXICO,34291,2025-03-28,2025-03-28
NEW YORK,497658,2025-03-28,2025-03-28
NORTH CAROLINA,162691,2025-03-28,2025-03-28
NORTH DAKOTA,17006,2025-03-28,2025-03-28
NORTHERN MARIANA ISLANDS,4479,2025-03-28,2025-03-28
OHIO,236391,2025-03-28,2025-03-28
OKLAHOMA,53676,2025-03-28,2025-03-28
OREGON,88853,2025-03-28,2025-03-28
PENNSYLVANIA,240741,2025-03-28,2025-03-28
RHODE ISLAND,20365,2025-03-28,2025-03-28
SOUTH CAROLINA,85816,2025-03-28,2025-03-28
SOUTH DAKOTA,20074,2025-03-28,2025-03-28
TENNESSEE,117001,2025-03-28,2025-03-28
TEXAS,420615,2025-03-28,2025-03-28
UTAH,43990,2025-03-28,2025-03-28
VERMONT,13321,2025-03-28,2025-03-28
VIRGIN ISLANDS,1332,2025-03-28,2025-03-28
VIRGINIA,121839,2025-03-28,2025-03-28
WASHINGTON,108644,2025-03-28,2025-03-28
WEST VIRGINIA-PN (Non-Participating),NA,2025-03-28,2025-03-28
WEST VIRGINIA-RN,34291,2025-03-28,2025-03-28
WISCONSIN,116731,2025-03-28,2025-03-28
WYOMING,8319,2025-03-28,2025-03-28
TOTALS,5809528,2025-03-28,2025-03-28
