state,counts_all,updated_date,scrape_date
ALABAMA,107439,2025-09-29,2025-09-29
ALASKA,22313,2025-09-29,2025-09-29
AMERICAN SAMOA,223,2025-09-29,2025-09-29
ARIZONA,126258,2025-09-29,2025-09-29
ARKANSAS,62977,2025-09-29,2025-09-29
CALIFORNIA,698757,2025-09-29,2025-09-29
COLORADO,100031,2025-09-29,2025-09-29
CONNECTICUT,95398,2025-09-29,2025-09-29
DELAWARE,25833,2025-09-29,2025-09-29
DISTRICT OF COLUMBIA,50505,2025-09-29,2025-09-29
FLORIDA,444202,2025-09-29,2025-09-29
GEORGIA,175262,2025-09-29,2025-09-29
GUAM,1563,2025-09-29,2025-09-29
HAWAII,35023,2025-09-29,2025-09-29
IDAHO,31142,2025-09-29,2025-09-29
ILLINOIS,274603,2025-09-29,2025-09-29
INDIANA,159507,2025-09-29,2025-09-29
IOWA,67601,2025-09-29,2025-09-29
KANSAS,62997,2025-09-29,2025-09-29
KENTUCKY,92500,2025-09-29,2025-09-29
LOUISIANA,90405,2025-09-29,2025-09-29
MAINE,30483,2025-09-29,2025-09-29
MARYLAND,102919,2025-09-29,2025-09-29
MASSACHUSETTS,188853,2025-09-29,2025-09-29
MICHIGAN,201491,2025-09-29,2025-09-29
MINNESOTA,157338,2025-09-29,2025-09-29
MISSISSIPPI,68633,2025-09-29,2025-09-29
MISSOURI,141509,2025-09-29,2025-09-29
MONTANA,28597,2025-09-29,2025-09-29
NEBRASKA,38408,2025-09-29,2025-09-29
NEVADA,67067,2025-09-29,2025-09-29
NEW HAMPSHIRE,31088,2025-09-29,2025-09-29
NEW JERSEY,174406,2025-09-29,2025-09-29
NEW MEXICO,37181,2025-09-29,2025-09-29
NEW YORK,598595,2025-09-29,2025-09-29
NORTH CAROLINA,189013,2025-09-29,2025-09-29
NORTH DAKOTA,20609,2025-09-29,2025-09-29
NORTHERN MARIANA ISLANDS,4139,2025-09-29,2025-09-29
OHIO,293098,2025-09-29,2025-09-29
OKLAHOMA,72513,2025-09-29,2025-09-29
OREGON,97442,2025-09-29,2025-09-29
PENNSYLVANIA,292275,2025-09-29,2025-09-29
RHODE ISLAND,24127,2025-09-29,2025-09-29
SOUTH CAROLINA,101879,2025-09-29,2025-09-29
SOUTH DAKOTA,23069,2025-09-29,2025-09-29
TENNESSEE,147345,2025-09-29,2025-09-29
TEXAS,529718,2025-09-29,2025-09-29
UTAH,48615,2025-09-29,2025-09-29
VERMONT,13230,2025-09-29,2025-09-29
VIRGIN ISLANDS,1284,2025-09-29,2025-09-29
VIRGINIA,150000,2025-09-29,2025-09-29
WASHINGTON,120676,2025-09-29,2025-09-29
WEST VIRGINIA,42953,2025-09-29,2025-09-29
WISCONSIN,131368,2025-09-29,2025-09-29
WYOMING,9512,2025-09-29,2025-09-29
