state,counts_all,updated_date,scrape_date
ALABAMA,107640,2026-01-05,2026-01-31
ALASKA,23174,2026-01-05,2026-01-31
AMERICAN SAMOA,228,2026-01-05,2026-01-31
ARIZONA,127854,2026-01-05,2026-01-31
ARKANSAS,62992,2026-01-05,2026-01-31
CALIFORNIA,707672,2026-01-05,2026-01-31
COLORADO,96783,2026-01-05,2026-01-31
CONNECTICUT,94572,2026-01-05,2026-01-31
DELAWARE,22452,2026-01-05,2026-01-31
DISTRICT OF COLUMBIA,51998,2026-01-05,2026-01-31
FLORIDA,449830,2026-01-05,2026-01-31
GEORGIA,177678,2026-01-05,2026-01-31
GUAM,1346,2026-01-05,2026-01-31
HAWAII,36317,2026-01-05,2026-01-31
IDAHO,31953,2026-01-05,2026-01-31
ILLINOIS,279849,2026-01-05,2026-01-31
INDIANA,148884,2026-01-05,2026-01-31
IOWA,67339,2026-01-05,2026-01-31
KANSAS,62456,2026-01-05,2026-01-31
KENTUCKY,90296,2026-01-05,2026-01-31
LOUISIANA,90541,2026-01-05,2026-01-31
MAINE,30246,2026-01-05,2026-01-31
MARYLAND,101876,2026-01-05,2026-01-31
MASSACHUSETTS,191402,2026-01-05,2026-01-31
MICHIGAN,201569,2026-01-05,2026-01-31
MINNESOTA,156221,2026-01-05,2026-01-31
MISSISSIPPI,67068,2026-01-05,2026-01-31
MISSOURI,142520,2026-01-05,2026-01-31
MONTANA,29329,2026-01-05,2026-01-31
NEBRASKA,37775,2026-01-05,2026-01-31
NEVADA,67519,2026-01-05,2026-01-31
NEW HAMPSHIRE,30830,2026-01-05,2026-01-31
NEW JERSEY,176768,2026-01-05,2026-01-31
NEW MEXICO,37070,2026-01-05,2026-01-31
NEW YORK,610499,2026-01-05,2026-01-31
NORTH CAROLINA,187871,2026-01-05,2026-01-31
NORTH DAKOTA,19284,2026-01-05,2026-01-31
NORTHERN MARIANA ISLANDS,3904,2026-01-05,2026-01-31
OHIO,281075,2026-01-05,2026-01-31
OKLAHOMA,72315,2026-01-05,2026-01-31
OREGON,97803,2026-01-05,2026-01-31
PENNSYLVANIA,287682,2026-01-05,2026-01-31
RHODE ISLAND,24511,2026-01-05,2026-01-31
SOUTH CAROLINA,102891,2026-01-05,2026-01-31
SOUTH DAKOTA,23070,2026-01-05,2026-01-31
TENNESSEE,147169,2026-01-05,2026-01-31
TEXAS,527659,2026-01-05,2026-01-31
UTAH,49523,2026-01-05,2026-01-31
VERMONT,13536,2026-01-05,2026-01-31
VIRGIN ISLANDS,1164,2026-01-05,2026-01-31
VIRGINIA,149059,2026-01-05,2026-01-31
WASHINGTON,116994,2026-01-05,2026-01-31
WEST VIRGINIA,43380,2026-01-05,2026-01-31
WISCONSIN,132601,2026-01-05,2026-01-31
WYOMING,9628,2026-01-05,2026-01-31
