state,counts_all,updated_date,scrape_date
ALABAMA,104061,2025-04-14,2025-04-14
ALASKA,20338,2025-04-14,2025-04-14
AMERICAN SAMOA,133,2025-04-14,2025-04-14
ARIZONA,127502,2025-04-14,2025-04-14
ARKANSAS,61886,2025-04-14,2025-04-14
CALIFORNIA,675514,2025-04-14,2025-04-14
COLORADO,97158,2025-04-14,2025-04-14
CONNECTICUT,93961,2025-04-14,2025-04-14
DELAWARE,25041,2025-04-14,2025-04-14
DISTRICT OF COLUMBIA,47006,2025-04-14,2025-04-14
FLORIDA,452222,2025-04-14,2025-04-14
GEORGIA,174352,2025-04-14,2025-04-14
GUAM,1463,2025-04-14,2025-04-14
HAWAII,42571,2025-04-14,2025-04-14
IDAHO,33766,2025-04-14,2025-04-14
ILLINOIS,266986,2025-04-14,2025-04-14
INDIANA,154527,2025-04-14,2025-04-14
IOWA,67099,2025-04-14,2025-04-14
KANSAS,62139,2025-04-14,2025-04-14
KENTUCKY,89424,2025-04-14,2025-04-14
LOUISIANA,87974,2025-04-14,2025-04-14
MAINE,30429,2025-04-14,2025-04-14
MARYLAND,101089,2025-04-14,2025-04-14
MASSACHUSETTS,181572,2025-04-14,2025-04-14
MICHIGAN,197986,2025-04-14,2025-04-14
MINNESOTA,152295,2025-04-14,2025-04-14
MISSISSIPPI,66431,2025-04-14,2025-04-14
MISSOURI,146368,2025-04-14,2025-04-14
MONTANA,26864,2025-04-14,2025-04-14
NEBRASKA,37021,2025-04-14,2025-04-14
NEVADA,65870,2025-04-14,2025-04-14
NEW HAMPSHIRE,30626,2025-04-14,2025-04-14
NEW JERSEY,176195,2025-04-14,2025-04-14
NEW MEXICO,36605,2025-04-14,2025-04-14
NEW YORK,576723,2025-04-14,2025-04-14
NORTH CAROLINA,185226,2025-04-14,2025-04-14
NORTH DAKOTA,19695,2025-04-14,2025-04-14
NORTHERN MARIANA ISLANDS,4485,2025-04-14,2025-04-14
OHIO,287746,2025-04-14,2025-04-14
OKLAHOMA,70637,2025-04-14,2025-04-14
OREGON,95578,2025-04-14,2025-04-14
PENNSYLVANIA,290689,2025-04-14,2025-04-14
RHODE ISLAND,22840,2025-04-14,2025-04-14
SOUTH CAROLINA,98427,2025-04-14,2025-04-14
SOUTH DAKOTA,22835,2025-04-14,2025-04-14
TENNESSEE,145981,2025-04-14,2025-04-14
TEXAS,521488,2025-04-14,2025-04-14
UTAH,46778,2025-04-14,2025-04-14
VERMONT,12363,2025-04-14,2025-04-14
VIRGIN ISLANDS,1367,2025-04-14,2025-04-14
VIRGINIA,147795,2025-04-14,2025-04-14
WASHINGTON,118566,2025-04-14,2025-04-14
WEST VIRGINIA,41994,2025-04-14,2025-04-14
WISCONSIN,129401,2025-04-14,2025-04-14
WYOMING,9044,2025-04-14,2025-04-14
