state,counts_all,updated_date,scrape_date
ALABAMA,107369,2025-09-20,2025-09-20
ALASKA,22253,2025-09-20,2025-09-20
AMERICAN SAMOA,223,2025-09-20,2025-09-20
ARIZONA,126049,2025-09-20,2025-09-20
ARKANSAS,62947,2025-09-20,2025-09-20
CALIFORNIA,697600,2025-09-20,2025-09-20
COLORADO,99985,2025-09-20,2025-09-20
CONNECTICUT,95223,2025-09-20,2025-09-20
DELAWARE,25840,2025-09-20,2025-09-20
DISTRICT OF COLUMBIA,50408,2025-09-20,2025-09-20
FLORIDA,443601,2025-09-20,2025-09-20
GEORGIA,175262,2025-09-20,2025-09-20
GUAM,1552,2025-09-20,2025-09-20
HAWAII,34834,2025-09-20,2025-09-20
IDAHO,31046,2025-09-20,2025-09-20
ILLINOIS,274093,2025-09-20,2025-09-20
INDIANA,159334,2025-09-20,2025-09-20
IOWA,67517,2025-09-20,2025-09-20
KANSAS,62945,2025-09-20,2025-09-20
KENTUCKY,92386,2025-09-20,2025-09-20
LOUISIANA,90349,2025-09-20,2025-09-20
MAINE,30507,2025-09-20,2025-09-20
MARYLAND,102808,2025-09-20,2025-09-20
MASSACHUSETTS,188640,2025-09-20,2025-09-20
MICHIGAN,201449,2025-09-20,2025-09-20
MINNESOTA,157182,2025-09-20,2025-09-20
MISSISSIPPI,68568,2025-09-20,2025-09-20
MISSOURI,141362,2025-09-20,2025-09-20
MONTANA,28529,2025-09-20,2025-09-20
NEBRASKA,38371,2025-09-20,2025-09-20
NEVADA,67144,2025-09-20,2025-09-20
NEW HAMPSHIRE,31026,2025-09-20,2025-09-20
NEW JERSEY,174096,2025-09-20,2025-09-20
NEW MEXICO,37101,2025-09-20,2025-09-20
NEW YORK,597387,2025-09-20,2025-09-20
NORTH CAROLINA,188704,2025-09-20,2025-09-20
NORTH DAKOTA,20608,2025-09-20,2025-09-20
NORTHERN MARIANA ISLANDS,4173,2025-09-20,2025-09-20
OHIO,292777,2025-09-20,2025-09-20
OKLAHOMA,72447,2025-09-20,2025-09-20
OREGON,97365,2025-09-20,2025-09-20
PENNSYLVANIA,291912,2025-09-20,2025-09-20
RHODE ISLAND,24077,2025-09-20,2025-09-20
SOUTH CAROLINA,101704,2025-09-20,2025-09-20
SOUTH DAKOTA,23085,2025-09-20,2025-09-20
TENNESSEE,147193,2025-09-20,2025-09-20
TEXAS,528595,2025-09-20,2025-09-20
UTAH,48557,2025-09-20,2025-09-20
VERMONT,13209,2025-09-20,2025-09-20
VIRGIN ISLANDS,1280,2025-09-20,2025-09-20
VIRGINIA,149890,2025-09-20,2025-09-20
WASHINGTON,120441,2025-09-20,2025-09-20
WEST VIRGINIA,42860,2025-09-20,2025-09-20
WISCONSIN,131270,2025-09-20,2025-09-20
WYOMING,9501,2025-09-20,2025-09-20
