state,counts_all,updated_date,scrape_date
ALABAMA,115730,2022-09-16,2022-09-16
ALASKA,21508,2022-09-16,2022-09-16
AMERICAN SAMOA,299,2022-09-16,2022-09-16
ARIZONA,115921,2022-09-16,2022-09-16
ARKANSAS,60012,2022-09-16,2022-09-16
CALIFORNIA,594913,2022-09-16,2022-09-16
COLORADO,94976,2022-09-16,2022-09-16
CONNECTICUT,101779,2022-09-16,2022-09-16
DELAWARE,23531,2022-09-16,2022-09-16
DISTRICT OF COLUMBIA,36271,2022-09-16,2022-09-16
FLORIDA,419854,2022-09-16,2022-09-16
GEORGIA,168882,2022-09-16,2022-09-16
GUAM,1457,2022-09-16,2022-09-16
HAWAII,33371,2022-09-16,2022-09-16
IDAHO,31272,2022-09-16,2022-09-16
ILLINOIS,257469,2022-09-16,2022-09-16
INDIANA,150407,2022-09-16,2022-09-16
IOWA,69953,2022-09-16,2022-09-16
KANSAS,63189,2022-09-16,2022-09-16
KENTUCKY,89847,2022-09-16,2022-09-16
LOUISIANA,87046,2022-09-16,2022-09-16
MAINE,30666,2022-09-16,2022-09-16
MARYLAND,99339,2022-09-16,2022-09-16
MASSACHUSETTS,186178,2022-09-16,2022-09-16
MICHIGAN (Non-Participating),NA,2022-09-16,2022-09-16
MINNESOTA,145672,2022-09-16,2022-09-16
MISSISSIPPI,66018,2022-09-16,2022-09-16
MISSOURI,143758,2022-09-16,2022-09-16
MONTANA,23558,2022-09-16,2022-09-16
NEBRASKA,38440,2022-09-16,2022-09-16
NEVADA,60801,2022-09-16,2022-09-16
NEW HAMPSHIRE,29668,2022-09-16,2022-09-16
NEW JERSEY,163056,2022-09-16,2022-09-16
NEW MEXICO,33622,2022-09-16,2022-09-16
NEW YORK,447433,2022-09-16,2022-09-16
NORTH CAROLINA,176772,2022-09-16,2022-09-16
NORTH DAKOTA,20446,2022-09-16,2022-09-16
NORTHERN MARIANA ISLANDS,3382,2022-09-16,2022-09-16
OHIO,291375,2022-09-16,2022-09-16
OKLAHOMA,67715,2022-09-16,2022-09-16
OREGON,86268,2022-09-16,2022-09-16
PENNSYLVANIA,287970,2022-09-16,2022-09-16
RHODE ISLAND,30663,2022-09-16,2022-09-16
SOUTH CAROLINA,89624,2022-09-16,2022-09-16
SOUTH DAKOTA,22403,2022-09-16,2022-09-16
TENNESSEE,142610,2022-09-16,2022-09-16
TEXAS,481996,2022-09-16,2022-09-16
UTAH,45936,2022-09-16,2022-09-16
VERMONT,23607,2022-09-16,2022-09-16
VIRGIN ISLANDS,1713,2022-09-16,2022-09-16
VIRGINIA,142151,2022-09-16,2022-09-16
WASHINGTON,136947,2022-09-16,2022-09-16
WEST VIRGINIA,43258,2022-09-16,2022-09-16
WISCONSIN,132225,2022-09-16,2022-09-16
WYOMING,10483,2022-09-16,2022-09-16
