state,counts_rn,updated_date,scrape_date
ALABAMA,97734,2022-08-30,2022-08-30
ALASKA,20505,2022-08-30,2022-08-30
AMERICAN SAMOA,167,2022-08-30,2022-08-30
ARIZONA,104669,2022-08-30,2022-08-30
ARKANSAS,45907,2022-08-30,2022-08-30
CALIFORNIA-RN,486589,2022-08-30,2022-08-30
CALIFORNIA-VN (Non-Participating),NA,2022-08-30,2022-08-30
COLORADO,86257,2022-08-30,2022-08-30
CONNECTICUT,87384,2022-08-30,2022-08-30
DELAWARE,20621,2022-08-30,2022-08-30
DISTRICT OF COLUMBIA,33562,2022-08-30,2022-08-30
FLORIDA,352815,2022-08-30,2022-08-30
GEORGIA,138218,2022-08-30,2022-08-30
GUAM,1194,2022-08-30,2022-08-30
HAWAII,31205,2022-08-30,2022-08-30
IDAHO,27987,2022-08-30,2022-08-30
ILLINOIS,229242,2022-08-30,2022-08-30
INDIANA,126277,2022-08-30,2022-08-30
IOWA,59702,2022-08-30,2022-08-30
KANSAS,53805,2022-08-30,2022-08-30
KENTUCKY,76229,2022-08-30,2022-08-30
LOUISIANA-PN (Non-Participating),NA,2022-08-30,2022-08-30
LOUISIANA-RN,65349,2022-08-30,2022-08-30
MAINE,28775,2022-08-30,2022-08-30
MARYLAND,87855,2022-08-30,2022-08-30
MASSACHUSETTS,164643,2022-08-30,2022-08-30
MICHIGAN (Non-Participating),NA,2022-08-30,2022-08-30
MINNESOTA,125846,2022-08-30,2022-08-30
MISSISSIPPI,52512,2022-08-30,2022-08-30
MISSOURI,120974,2022-08-30,2022-08-30
MONTANA,21062,2022-08-30,2022-08-30
NEBRASKA,32720,2022-08-30,2022-08-30
NEVADA,55921,2022-08-30,2022-08-30
NEW HAMPSHIRE,26473,2022-08-30,2022-08-30
NEW JERSEY,139127,2022-08-30,2022-08-30
NEW MEXICO,31160,2022-08-30,2022-08-30
NEW YORK,375022,2022-08-30,2022-08-30
NORTH CAROLINA,153828,2022-08-30,2022-08-30
NORTH DAKOTA,17099,2022-08-30,2022-08-30
NORTHERN MARIANA ISLANDS,3836,2022-08-30,2022-08-30
OHIO,235062,2022-08-30,2022-08-30
OKLAHOMA,51521,2022-08-30,2022-08-30
OREGON,79588,2022-08-30,2022-08-30
PENNSYLVANIA,239327,2022-08-30,2022-08-30
RHODE ISLAND,27907,2022-08-30,2022-08-30
SOUTH CAROLINA,77363,2022-08-30,2022-08-30
SOUTH DAKOTA,19668,2022-08-30,2022-08-30
TENNESSEE,112874,2022-08-30,2022-08-30
TEXAS,377351,2022-08-30,2022-08-30
UTAH,43109,2022-08-30,2022-08-30
VERMONT,21757,2022-08-30,2022-08-30
VIRGIN ISLANDS,1597,2022-08-30,2022-08-30
VIRGINIA,115449,2022-08-30,2022-08-30
WASHINGTON,125737,2022-08-30,2022-08-30
WEST VIRGINIA-PN (Non-Participating),NA,2022-08-30,2022-08-30
WEST VIRGINIA-RN,35355,2022-08-30,2022-08-30
WISCONSIN,116087,2022-08-30,2022-08-30
WYOMING,9452,2022-08-30,2022-08-30
TOTALS,5271475,2022-08-30,2022-08-30
