state,counts_rn,updated_date,scrape_date
ALABAMA,87265,2025-01-08,2025-01-08
ALASKA,18430,2025-01-08,2025-01-08
AMERICAN SAMOA,62,2025-01-08,2025-01-08
ARIZONA,114799,2025-01-08,2025-01-08
ARKANSAS,48003,2025-01-08,2025-01-08
CALIFORNIA-RN,549976,2025-01-08,2025-01-08
CALIFORNIA-VN (Non-Participating),NA,2025-01-08,2025-01-08
COLORADO,87890,2025-01-08,2025-01-08
CONNECTICUT,82848,2025-01-08,2025-01-08
DELAWARE,21632,2025-01-08,2025-01-08
DISTRICT OF COLUMBIA,41991,2025-01-08,2025-01-08
FLORIDA,381600,2025-01-08,2025-01-08
GEORGIA,146972,2025-01-08,2025-01-08
GUAM,1251,2025-01-08,2025-01-08
HAWAII,38738,2025-01-08,2025-01-08
IDAHO,29871,2025-01-08,2025-01-08
ILLINOIS,256267,2025-01-08,2025-01-08
INDIANA,132015,2025-01-08,2025-01-08
IOWA,58270,2025-01-08,2025-01-08
KANSAS,53007,2025-01-08,2025-01-08
KENTUCKY,76081,2025-01-08,2025-01-08
LOUISIANA-PN (Non-Participating),NA,2025-01-08,2025-01-08
LOUISIANA-RN,67072,2025-01-08,2025-01-08
MAINE,28873,2025-01-08,2025-01-08
MARYLAND,89265,2025-01-08,2025-01-08
MASSACHUSETTS,157526,2025-01-08,2025-01-08
MICHIGAN,175219,2025-01-08,2025-01-08
MINNESOTA,133616,2025-01-08,2025-01-08
MISSISSIPPI,50919,2025-01-08,2025-01-08
MISSOURI,124576,2025-01-08,2025-01-08
MONTANA,25425,2025-01-08,2025-01-08
NEBRASKA,31143,2025-01-08,2025-01-08
NEVADA,60250,2025-01-08,2025-01-08
NEW HAMPSHIRE,27397,2025-01-08,2025-01-08
NEW JERSEY,149321,2025-01-08,2025-01-08
NEW MEXICO,33949,2025-01-08,2025-01-08
NEW YORK,488619,2025-01-08,2025-01-08
NORTH CAROLINA,161795,2025-01-08,2025-01-08
NORTH DAKOTA,16731,2025-01-08,2025-01-08
NORTHERN MARIANA ISLANDS,4524,2025-01-08,2025-01-08
OHIO,234273,2025-01-08,2025-01-08
OKLAHOMA,52641,2025-01-08,2025-01-08
OREGON,86600,2025-01-08,2025-01-08
PENNSYLVANIA,238077,2025-01-08,2025-01-08
RHODE ISLAND,25735,2025-01-08,2025-01-08
SOUTH CAROLINA,84188,2025-01-08,2025-01-08
SOUTH DAKOTA,19961,2025-01-08,2025-01-08
TENNESSEE,116270,2025-01-08,2025-01-08
TEXAS,414555,2025-01-08,2025-01-08
UTAH,47696,2025-01-08,2025-01-08
VERMONT,13172,2025-01-08,2025-01-08
VIRGIN ISLANDS,1325,2025-01-08,2025-01-08
VIRGINIA,120739,2025-01-08,2025-01-08
WASHINGTON,107959,2025-01-08,2025-01-08
WEST VIRGINIA-PN (Non-Participating),NA,2025-01-08,2025-01-08
WEST VIRGINIA-RN,33607,2025-01-08,2025-01-08
WISCONSIN,114683,2025-01-08,2025-01-08
WYOMING,8163,2025-01-08,2025-01-08
TOTALS,5772832,2025-01-08,2025-01-08
