state,counts_lpn,updated_date,scrape_date
ALABAMA,16044,2025-06-14,2025-06-14
ALASKA,765,2025-06-14,2025-06-14
AMERICAN SAMOA,26,2025-06-14,2025-06-14
ARIZONA,11218,2025-06-14,2025-06-14
ARKANSAS,13739,2025-06-14,2025-06-14
CALIFORNIA-RN (Non-Participating),NA,2025-06-14,2025-06-14
CALIFORNIA-VN,114468,2025-06-14,2025-06-14
COLORADO,7549,2025-06-14,2025-06-14
CONNECTICUT,12838,2025-06-14,2025-06-14
DELAWARE,3155,2025-06-14,2025-06-14
DISTRICT OF COLUMBIA,2911,2025-06-14,2025-06-14
FLORIDA,66311,2025-06-14,2025-06-14
GEORGIA,27395,2025-06-14,2025-06-14
GUAM,192,2025-06-14,2025-06-14
HAWAII,2299,2025-06-14,2025-06-14
IDAHO,3292,2025-06-14,2025-06-14
ILLINOIS,23832,2025-06-14,2025-06-14
INDIANA,20594,2025-06-14,2025-06-14
IOWA,8666,2025-06-14,2025-06-14
KANSAS,9107,2025-06-14,2025-06-14
KENTUCKY,12651,2025-06-14,2025-06-14
LOUISIANA-PN,21694,2025-06-14,2025-06-14
LOUISIANA-RN (Non-Participating),NA,2025-06-14,2025-06-14
MAINE,1628,2025-06-14,2025-06-14
MARYLAND,11252,2025-06-14,2025-06-14
MASSACHUSETTS,20354,2025-06-14,2025-06-14
MICHIGAN,20699,2025-06-14,2025-06-14
MINNESOTA,17435,2025-06-14,2025-06-14
MISSISSIPPI,14414,2025-06-14,2025-06-14
MISSOURI,23005,2025-06-14,2025-06-14
MONTANA,2146,2025-06-14,2025-06-14
NEBRASKA,5501,2025-06-14,2025-06-14
NEVADA,4780,2025-06-14,2025-06-14
NEW HAMPSHIRE,3164,2025-06-14,2025-06-14
NEW JERSEY,24609,2025-06-14,2025-06-14
NEW MEXICO,2439,2025-06-14,2025-06-14
NEW YORK,77084,2025-06-14,2025-06-14
NORTH CAROLINA,22782,2025-06-14,2025-06-14
NORTH DAKOTA,2710,2025-06-14,2025-06-14
NORTHERN MARIANA ISLANDS,55,2025-06-14,2025-06-14
OHIO,51782,2025-06-14,2025-06-14
OKLAHOMA,16758,2025-06-14,2025-06-14
OREGON,6598,2025-06-14,2025-06-14
PENNSYLVANIA,50016,2025-06-14,2025-06-14
RHODE ISLAND,2429,2025-06-14,2025-06-14
SOUTH CAROLINA,12467,2025-06-14,2025-06-14
SOUTH DAKOTA,2757,2025-06-14,2025-06-14
TENNESSEE,29212,2025-06-14,2025-06-14
TEXAS,101129,2025-06-14,2025-06-14
UTAH,2661,2025-06-14,2025-06-14
VERMONT,1577,2025-06-14,2025-06-14
VIRGIN ISLANDS,77,2025-06-14,2025-06-14
VIRGINIA,26252,2025-06-14,2025-06-14
WASHINGTON,10249,2025-06-14,2025-06-14
WEST VIRGINIA-PN,7625,2025-06-14,2025-06-14
WEST VIRGINIA-RN (Non-Participating),NA,2025-06-14,2025-06-14
WISCONSIN,9911,2025-06-14,2025-06-14
WYOMING,788,2025-06-14,2025-06-14
TOTALS,965091,2025-06-14,2025-06-14
