state,counts_all,updated_date,scrape_date
ALABAMA,113872,2022-06-30,2022-06-30
ALASKA,20629,2022-06-30,2022-06-30
AMERICAN SAMOA,299,2022-06-30,2022-06-30
ARIZONA,118531,2022-06-30,2022-06-30
ARKANSAS,59991,2022-06-30,2022-06-30
CALIFORNIA,585682,2022-06-30,2022-06-30
COLORADO,93039,2022-06-30,2022-06-30
CONNECTICUT,99858,2022-06-30,2022-06-30
DELAWARE,23033,2022-06-30,2022-06-30
DISTRICT OF COLUMBIA,34582,2022-06-30,2022-06-30
FLORIDA,420230,2022-06-30,2022-06-30
GEORGIA,168956,2022-06-30,2022-06-30
GUAM,1809,2022-06-30,2022-06-30
HAWAII,32091,2022-06-30,2022-06-30
IDAHO,31096,2022-06-30,2022-06-30
ILLINOIS,252400,2022-06-30,2022-06-30
INDIANA,147920,2022-06-30,2022-06-30
IOWA,69391,2022-06-30,2022-06-30
KANSAS,63463,2022-06-30,2022-06-30
KENTUCKY,88567,2022-06-30,2022-06-30
LOUISIANA,86123,2022-06-30,2022-06-30
MAINE,30533,2022-06-30,2022-06-30
MARYLAND,99575,2022-06-30,2022-06-30
MASSACHUSETTS,181070,2022-06-30,2022-06-30
MICHIGAN (Non-Participating),NA,2022-06-30,2022-06-30
MINNESOTA,142071,2022-06-30,2022-06-30
MISSISSIPPI,65127,2022-06-30,2022-06-30
MISSOURI,141807,2022-06-30,2022-06-30
MONTANA,22994,2022-06-30,2022-06-30
NEBRASKA,37797,2022-06-30,2022-06-30
NEVADA,59764,2022-06-30,2022-06-30
NEW HAMPSHIRE,29351,2022-06-30,2022-06-30
NEW JERSEY,167211,2022-06-30,2022-06-30
NEW MEXICO,33402,2022-06-30,2022-06-30
NEW YORK,436743,2022-06-30,2022-06-30
NORTH CAROLINA,175495,2022-06-30,2022-06-30
NORTH DAKOTA,19919,2022-06-30,2022-06-30
NORTHERN MARIANA ISLANDS,3678,2022-06-30,2022-06-30
OHIO,286833,2022-06-30,2022-06-30
OKLAHOMA,67609,2022-06-30,2022-06-30
OREGON,83398,2022-06-30,2022-06-30
PENNSYLVANIA,289237,2022-06-30,2022-06-30
RHODE ISLAND,29606,2022-06-30,2022-06-30
SOUTH CAROLINA,87881,2022-06-30,2022-06-30
SOUTH DAKOTA,22319,2022-06-30,2022-06-30
TENNESSEE,141512,2022-06-30,2022-06-30
TEXAS,480302,2022-06-30,2022-06-30
UTAH,44813,2022-06-30,2022-06-30
VERMONT,23129,2022-06-30,2022-06-30
VIRGIN ISLANDS,1661,2022-06-30,2022-06-30
VIRGINIA,140903,2022-06-30,2022-06-30
WASHINGTON,134012,2022-06-30,2022-06-30
WEST VIRGINIA,43222,2022-06-30,2022-06-30
WISCONSIN,130547,2022-06-30,2022-06-30
WYOMING,10329,2022-06-30,2022-06-30
