state,counts_rn,updated_date,scrape_date
ALABAMA,95017,2022-05-13,2022-05-14
ALASKA,19331,2022-05-13,2022-05-14
AMERICAN SAMOA,166,2022-05-13,2022-05-14
ARIZONA,105727,2022-05-13,2022-05-14
ARKANSAS,45193,2022-05-13,2022-05-14
CALIFORNIA-RN,473785,2022-05-13,2022-05-14
CALIFORNIA-VN (Non-Participating),NA,2022-05-13,2022-05-14
COLORADO,83671,2022-05-13,2022-05-14
CONNECTICUT,84524,2022-05-13,2022-05-14
DELAWARE,19963,2022-05-13,2022-05-14
DISTRICT OF COLUMBIA,31428,2022-05-13,2022-05-14
FLORIDA,356298,2022-05-13,2022-05-14
GEORGIA,136799,2022-05-13,2022-05-14
GUAM,1650,2022-05-13,2022-05-14
HAWAII,29294,2022-05-13,2022-05-14
IDAHO,26983,2022-05-13,2022-05-14
ILLINOIS,225084,2022-05-13,2022-05-14
INDIANA,122750,2022-05-13,2022-05-14
IOWA,59003,2022-05-13,2022-05-14
KANSAS,53215,2022-05-13,2022-05-14
KENTUCKY,74051,2022-05-13,2022-05-14
LOUISIANA-PN (Non-Participating),NA,2022-05-13,2022-05-14
LOUISIANA-RN,63872,2022-05-13,2022-05-14
MAINE,28248,2022-05-13,2022-05-14
MARYLAND,87110,2022-05-13,2022-05-14
MASSACHUSETTS,158803,2022-05-13,2022-05-14
MICHIGAN (Non-Participating),NA,2022-05-13,2022-05-14
MINNESOTA,120817,2022-05-13,2022-05-14
MISSISSIPPI,51321,2022-05-13,2022-05-14
MISSOURI,118256,2022-05-13,2022-05-14
MONTANA,20215,2022-05-13,2022-05-14
NEBRASKA,31830,2022-05-13,2022-05-14
NEVADA,54163,2022-05-13,2022-05-14
NEW HAMPSHIRE,25954,2022-05-13,2022-05-14
NEW JERSEY,142558,2022-05-13,2022-05-14
NEW MEXICO,30592,2022-05-13,2022-05-14
NEW YORK,364602,2022-05-13,2022-05-14
NORTH CAROLINA,150057,2022-05-13,2022-05-14
NORTH DAKOTA,16365,2022-05-13,2022-05-14
NORTHERN MARIANA ISLANDS,3443,2022-05-13,2022-05-14
OHIO,227802,2022-05-13,2022-05-14
OKLAHOMA,51260,2022-05-13,2022-05-14
OREGON,75543,2022-05-13,2022-05-14
PENNSYLVANIA,232787,2022-05-13,2022-05-14
RHODE ISLAND,26390,2022-05-13,2022-05-14
SOUTH CAROLINA,78874,2022-05-13,2022-05-14
SOUTH DAKOTA,19388,2022-05-13,2022-05-14
TENNESSEE,110870,2022-05-13,2022-05-14
TEXAS,370203,2022-05-13,2022-05-14
UTAH,41608,2022-05-13,2022-05-14
VERMONT,21066,2022-05-13,2022-05-14
VIRGIN ISLANDS,1419,2022-05-13,2022-05-14
VIRGINIA,113366,2022-05-13,2022-05-14
WASHINGTON,120975,2022-05-13,2022-05-14
WEST VIRGINIA-PN (Non-Participating),NA,2022-05-13,2022-05-14
WEST VIRGINIA-RN,34167,2022-05-13,2022-05-14
WISCONSIN,113878,2022-05-13,2022-05-14
WYOMING,9160,2022-05-13,2022-05-14
TOTALS,5160894,2022-05-13,2022-05-14
