state,counts_rn,updated_date,scrape_date
ALABAMA,88317,2025-05-03,2025-05-03
ALASKA,19908,2025-05-03,2025-05-03
AMERICAN SAMOA,109,2025-05-03,2025-05-03
ARIZONA,116622,2025-05-03,2025-05-03
ARKANSAS,48147,2025-05-03,2025-05-03
CALIFORNIA-RN,564022,2025-05-03,2025-05-03
CALIFORNIA-VN (Non-Participating),NA,2025-05-03,2025-05-03
COLORADO,89899,2025-05-03,2025-05-03
CONNECTICUT,81774,2025-05-03,2025-05-03
DELAWARE,22014,2025-05-03,2025-05-03
DISTRICT OF COLUMBIA,44482,2025-05-03,2025-05-03
FLORIDA,386505,2025-05-03,2025-05-03
GEORGIA,143950,2025-05-03,2025-05-03
GUAM,1279,2025-05-03,2025-05-03
HAWAII,40523,2025-05-03,2025-05-03
IDAHO,30644,2025-05-03,2025-05-03
ILLINOIS,240273,2025-05-03,2025-05-03
INDIANA,134305,2025-05-03,2025-05-03
IOWA,58182,2025-05-03,2025-05-03
KANSAS,53025,2025-05-03,2025-05-03
KENTUCKY,77027,2025-05-03,2025-05-03
LOUISIANA-PN (Non-Participating),NA,2025-05-03,2025-05-03
LOUISIANA-RN,66741,2025-05-03,2025-05-03
MAINE,28782,2025-05-03,2025-05-03
MARYLAND,89872,2025-05-03,2025-05-03
MASSACHUSETTS,161741,2025-05-03,2025-05-03
MICHIGAN,177383,2025-05-03,2025-05-03
MINNESOTA,135189,2025-05-03,2025-05-03
MISSISSIPPI,52132,2025-05-03,2025-05-03
MISSOURI,115410,2025-05-03,2025-05-03
MONTANA,24935,2025-05-03,2025-05-03
NEBRASKA,31666,2025-05-03,2025-05-03
NEVADA,61184,2025-05-03,2025-05-03
NEW HAMPSHIRE,27574,2025-05-03,2025-05-03
NEW JERSEY,151951,2025-05-03,2025-05-03
NEW MEXICO,34109,2025-05-03,2025-05-03
NEW YORK,501905,2025-05-03,2025-05-03
NORTH CAROLINA,162094,2025-05-03,2025-05-03
NORTH DAKOTA,17105,2025-05-03,2025-05-03
NORTHERN MARIANA ISLANDS,4400,2025-05-03,2025-05-03
OHIO,236999,2025-05-03,2025-05-03
OKLAHOMA,53850,2025-05-03,2025-05-03
OREGON,89277,2025-05-03,2025-05-03
PENNSYLVANIA,234512,2025-05-03,2025-05-03
RHODE ISLAND,20655,2025-05-03,2025-05-03
SOUTH CAROLINA,86304,2025-05-03,2025-05-03
SOUTH DAKOTA,20065,2025-05-03,2025-05-03
TENNESSEE,116888,2025-05-03,2025-05-03
TEXAS,419988,2025-05-03,2025-05-03
UTAH,44193,2025-05-03,2025-05-03
VERMONT,10866,2025-05-03,2025-05-03
VIRGIN ISLANDS,1259,2025-05-03,2025-05-03
VIRGINIA,121489,2025-05-03,2025-05-03
WASHINGTON,105998,2025-05-03,2025-05-03
WEST VIRGINIA-PN (Non-Participating),NA,2025-05-03,2025-05-03
WEST VIRGINIA-RN,34495,2025-05-03,2025-05-03
WISCONSIN,117123,2025-05-03,2025-05-03
WYOMING,8347,2025-05-03,2025-05-03
TOTALS,5807488,2025-05-03,2025-05-03
