state,counts_all,updated_date,scrape_date
ALABAMA,107640,2026-01-05,2026-02-12
ALASKA,23174,2026-01-05,2026-02-12
AMERICAN SAMOA,228,2026-01-05,2026-02-12
ARIZONA,127854,2026-01-05,2026-02-12
ARKANSAS,62992,2026-01-05,2026-02-12
CALIFORNIA,707672,2026-01-05,2026-02-12
COLORADO,96783,2026-01-05,2026-02-12
CONNECTICUT,94572,2026-01-05,2026-02-12
DELAWARE,22452,2026-01-05,2026-02-12
DISTRICT OF COLUMBIA,51998,2026-01-05,2026-02-12
FLORIDA,449830,2026-01-05,2026-02-12
GEORGIA,177678,2026-01-05,2026-02-12
GUAM,1346,2026-01-05,2026-02-12
HAWAII,36317,2026-01-05,2026-02-12
IDAHO,31953,2026-01-05,2026-02-12
ILLINOIS,279849,2026-01-05,2026-02-12
INDIANA,148884,2026-01-05,2026-02-12
IOWA,67339,2026-01-05,2026-02-12
KANSAS,62456,2026-01-05,2026-02-12
KENTUCKY,90296,2026-01-05,2026-02-12
LOUISIANA,90541,2026-01-05,2026-02-12
MAINE,30246,2026-01-05,2026-02-12
MARYLAND,101876,2026-01-05,2026-02-12
MASSACHUSETTS,191402,2026-01-05,2026-02-12
MICHIGAN,201569,2026-01-05,2026-02-12
MINNESOTA,156221,2026-01-05,2026-02-12
MISSISSIPPI,67068,2026-01-05,2026-02-12
MISSOURI,142520,2026-01-05,2026-02-12
MONTANA,29329,2026-01-05,2026-02-12
NEBRASKA,37775,2026-01-05,2026-02-12
NEVADA,67519,2026-01-05,2026-02-12
NEW HAMPSHIRE,30830,2026-01-05,2026-02-12
NEW JERSEY,176768,2026-01-05,2026-02-12
NEW MEXICO,37070,2026-01-05,2026-02-12
NEW YORK,610499,2026-01-05,2026-02-12
NORTH CAROLINA,187871,2026-01-05,2026-02-12
NORTH DAKOTA,19284,2026-01-05,2026-02-12
NORTHERN MARIANA ISLANDS,3904,2026-01-05,2026-02-12
OHIO,281075,2026-01-05,2026-02-12
OKLAHOMA,72315,2026-01-05,2026-02-12
OREGON,97803,2026-01-05,2026-02-12
PENNSYLVANIA,287682,2026-01-05,2026-02-12
RHODE ISLAND,24511,2026-01-05,2026-02-12
SOUTH CAROLINA,102891,2026-01-05,2026-02-12
SOUTH DAKOTA,23070,2026-01-05,2026-02-12
TENNESSEE,147169,2026-01-05,2026-02-12
TEXAS,527659,2026-01-05,2026-02-12
UTAH,49523,2026-01-05,2026-02-12
VERMONT,13536,2026-01-05,2026-02-12
VIRGIN ISLANDS,1164,2026-01-05,2026-02-12
VIRGINIA,149059,2026-01-05,2026-02-12
WASHINGTON,116994,2026-01-05,2026-02-12
WEST VIRGINIA,43380,2026-01-05,2026-02-12
WISCONSIN,132601,2026-01-05,2026-02-12
WYOMING,9628,2026-01-05,2026-02-12
