state,counts_lpn,updated_date,scrape_date
ALABAMA,15910,2025-05-24,2025-05-25
ALASKA,747,2025-05-24,2025-05-25
AMERICAN SAMOA,24,2025-05-24,2025-05-25
ARIZONA,11156,2025-05-24,2025-05-25
ARKANSAS,13745,2025-05-24,2025-05-25
CALIFORNIA-RN (Non-Participating),NA,2025-05-24,2025-05-25
CALIFORNIA-VN,114473,2025-05-24,2025-05-25
COLORADO,7528,2025-05-24,2025-05-25
CONNECTICUT,12786,2025-05-24,2025-05-25
DELAWARE,3143,2025-05-24,2025-05-25
DISTRICT OF COLUMBIA,2901,2025-05-24,2025-05-25
FLORIDA,66145,2025-05-24,2025-05-25
GEORGIA,27328,2025-05-24,2025-05-25
GUAM,192,2025-05-24,2025-05-25
HAWAII,2292,2025-05-24,2025-05-25
IDAHO,3290,2025-05-24,2025-05-25
ILLINOIS,23735,2025-05-24,2025-05-25
INDIANA,20531,2025-05-24,2025-05-25
IOWA,8642,2025-05-24,2025-05-25
KANSAS,9040,2025-05-24,2025-05-25
KENTUCKY,12617,2025-05-24,2025-05-25
LOUISIANA-PN,21455,2025-05-24,2025-05-25
LOUISIANA-RN (Non-Participating),NA,2025-05-24,2025-05-25
MAINE,1635,2025-05-24,2025-05-25
MARYLAND,11236,2025-05-24,2025-05-25
MASSACHUSETTS,20345,2025-05-24,2025-05-25
MICHIGAN,20652,2025-05-24,2025-05-25
MINNESOTA,17438,2025-05-24,2025-05-25
MISSISSIPPI,14386,2025-05-24,2025-05-25
MISSOURI,22974,2025-05-24,2025-05-25
MONTANA,2143,2025-05-24,2025-05-25
NEBRASKA,5414,2025-05-24,2025-05-25
NEVADA,4783,2025-05-24,2025-05-25
NEW HAMPSHIRE,3173,2025-05-24,2025-05-25
NEW JERSEY,24598,2025-05-24,2025-05-25
NEW MEXICO,2430,2025-05-24,2025-05-25
NEW YORK,77009,2025-05-24,2025-05-25
NORTH CAROLINA,22865,2025-05-24,2025-05-25
NORTH DAKOTA,2690,2025-05-24,2025-05-25
NORTHERN MARIANA ISLANDS,55,2025-05-24,2025-05-25
OHIO,51517,2025-05-24,2025-05-25
OKLAHOMA,16845,2025-05-24,2025-05-25
OREGON,6593,2025-05-24,2025-05-25
PENNSYLVANIA,49876,2025-05-24,2025-05-25
RHODE ISLAND,2394,2025-05-24,2025-05-25
SOUTH CAROLINA,12460,2025-05-24,2025-05-25
SOUTH DAKOTA,2751,2025-05-24,2025-05-25
TENNESSEE,29174,2025-05-24,2025-05-25
TEXAS,101316,2025-05-24,2025-05-25
UTAH,2723,2025-05-24,2025-05-25
VERMONT,1577,2025-05-24,2025-05-25
VIRGIN ISLANDS,77,2025-05-24,2025-05-25
VIRGINIA,26280,2025-05-24,2025-05-25
WASHINGTON,10291,2025-05-24,2025-05-25
WEST VIRGINIA-PN,7641,2025-05-24,2025-05-25
WEST VIRGINIA-RN (Non-Participating),NA,2025-05-24,2025-05-25
WISCONSIN,9793,2025-05-24,2025-05-25
WYOMING,756,2025-05-24,2025-05-25
TOTALS,963570,2025-05-24,2025-05-25
