state,counts_all,updated_date,scrape_date
ALABAMA,105199,2025-06-10,2025-06-10
ALASKA,21061,2025-06-10,2025-06-10
AMERICAN SAMOA,133,2025-06-10,2025-06-10
ARIZONA,128679,2025-06-10,2025-06-10
ARKANSAS,62450,2025-06-10,2025-06-10
CALIFORNIA,682128,2025-06-10,2025-06-10
COLORADO,97879,2025-06-10,2025-06-10
CONNECTICUT,94679,2025-06-10,2025-06-10
DELAWARE,25157,2025-06-10,2025-06-10
DISTRICT OF COLUMBIA,48170,2025-06-10,2025-06-10
FLORIDA,444035,2025-06-10,2025-06-10
GEORGIA,172074,2025-06-10,2025-06-10
GUAM,1473,2025-06-10,2025-06-10
HAWAII,43228,2025-06-10,2025-06-10
IDAHO,34293,2025-06-10,2025-06-10
ILLINOIS,265896,2025-06-10,2025-06-10
INDIANA,155809,2025-06-10,2025-06-10
IOWA,66809,2025-06-10,2025-06-10
KANSAS,62287,2025-06-10,2025-06-10
KENTUCKY,91102,2025-06-10,2025-06-10
LOUISIANA,88747,2025-06-10,2025-06-10
MAINE,30565,2025-06-10,2025-06-10
MARYLAND,101380,2025-06-10,2025-06-10
MASSACHUSETTS,183078,2025-06-10,2025-06-10
MICHIGAN,198908,2025-06-10,2025-06-10
MINNESOTA,153831,2025-06-10,2025-06-10
MISSISSIPPI,66986,2025-06-10,2025-06-10
MISSOURI,139221,2025-06-10,2025-06-10
MONTANA,27428,2025-06-10,2025-06-10
NEBRASKA,37252,2025-06-10,2025-06-10
NEVADA,66179,2025-06-10,2025-06-10
NEW HAMPSHIRE,30702,2025-06-10,2025-06-10
NEW JERSEY,176444,2025-06-10,2025-06-10
NEW MEXICO,36643,2025-06-10,2025-06-10
NEW YORK,582434,2025-06-10,2025-06-10
NORTH CAROLINA,186559,2025-06-10,2025-06-10
NORTH DAKOTA,20223,2025-06-10,2025-06-10
NORTHERN MARIANA ISLANDS,4379,2025-06-10,2025-06-10
OHIO,290482,2025-06-10,2025-06-10
OKLAHOMA,70987,2025-06-10,2025-06-10
OREGON,95994,2025-06-10,2025-06-10
PENNSYLVANIA,286001,2025-06-10,2025-06-10
RHODE ISLAND,23258,2025-06-10,2025-06-10
SOUTH CAROLINA,99432,2025-06-10,2025-06-10
SOUTH DAKOTA,22821,2025-06-10,2025-06-10
TENNESSEE,146001,2025-06-10,2025-06-10
TEXAS,523271,2025-06-10,2025-06-10
UTAH,47246,2025-06-10,2025-06-10
VERMONT,12536,2025-06-10,2025-06-10
VIRGIN ISLANDS,1337,2025-06-10,2025-06-10
VIRGINIA,148031,2025-06-10,2025-06-10
WASHINGTON,116514,2025-06-10,2025-06-10
WEST VIRGINIA,42521,2025-06-10,2025-06-10
WISCONSIN,127885,2025-06-10,2025-06-10
WYOMING,9283,2025-06-10,2025-06-10
