state,counts_rn,updated_date,scrape_date
ALABAMA,95000,2022-05-12,2022-05-13
ALASKA,19317,2022-05-12,2022-05-13
AMERICAN SAMOA,166,2022-05-12,2022-05-13
ARIZONA,105698,2022-05-12,2022-05-13
ARKANSAS,45161,2022-05-12,2022-05-13
CALIFORNIA-RN,473600,2022-05-12,2022-05-13
CALIFORNIA-VN (Non-Participating),NA,2022-05-12,2022-05-13
COLORADO,83653,2022-05-12,2022-05-13
CONNECTICUT,84517,2022-05-12,2022-05-13
DELAWARE,19951,2022-05-12,2022-05-13
DISTRICT OF COLUMBIA,31428,2022-05-12,2022-05-13
FLORIDA,356180,2022-05-12,2022-05-13
GEORGIA,136773,2022-05-12,2022-05-13
GUAM,1649,2022-05-12,2022-05-13
HAWAII,29261,2022-05-12,2022-05-13
IDAHO,26953,2022-05-12,2022-05-13
ILLINOIS,225058,2022-05-12,2022-05-13
INDIANA,122727,2022-05-12,2022-05-13
IOWA,59003,2022-05-12,2022-05-13
KANSAS,53198,2022-05-12,2022-05-13
KENTUCKY,74039,2022-05-12,2022-05-13
LOUISIANA-PN (Non-Participating),NA,2022-05-12,2022-05-13
LOUISIANA-RN,63867,2022-05-12,2022-05-13
MAINE,28229,2022-05-12,2022-05-13
MARYLAND,87111,2022-05-12,2022-05-13
MASSACHUSETTS,158740,2022-05-12,2022-05-13
MICHIGAN (Non-Participating),NA,2022-05-12,2022-05-13
MINNESOTA,120788,2022-05-12,2022-05-13
MISSISSIPPI,51320,2022-05-12,2022-05-13
MISSOURI,118233,2022-05-12,2022-05-13
MONTANA,20215,2022-05-12,2022-05-13
NEBRASKA,31822,2022-05-12,2022-05-13
NEVADA,54157,2022-05-12,2022-05-13
NEW HAMPSHIRE,25944,2022-05-12,2022-05-13
NEW JERSEY,142540,2022-05-12,2022-05-13
NEW MEXICO,30586,2022-05-12,2022-05-13
NEW YORK,364585,2022-05-12,2022-05-13
NORTH CAROLINA,150063,2022-05-12,2022-05-13
NORTH DAKOTA,16363,2022-05-12,2022-05-13
NORTHERN MARIANA ISLANDS,3444,2022-05-12,2022-05-13
OHIO,227775,2022-05-12,2022-05-13
OKLAHOMA,51248,2022-05-12,2022-05-13
OREGON,75495,2022-05-12,2022-05-13
PENNSYLVANIA,232723,2022-05-12,2022-05-13
RHODE ISLAND,26387,2022-05-12,2022-05-13
SOUTH CAROLINA,78843,2022-05-12,2022-05-13
SOUTH DAKOTA,19390,2022-05-12,2022-05-13
TENNESSEE,110859,2022-05-12,2022-05-13
TEXAS,370133,2022-05-12,2022-05-13
UTAH,41602,2022-05-12,2022-05-13
VERMONT,21063,2022-05-12,2022-05-13
VIRGIN ISLANDS,1419,2022-05-12,2022-05-13
VIRGINIA,113347,2022-05-12,2022-05-13
WASHINGTON,120949,2022-05-12,2022-05-13
WEST VIRGINIA-PN (Non-Participating),NA,2022-05-12,2022-05-13
WEST VIRGINIA-RN,34155,2022-05-12,2022-05-13
WISCONSIN,113841,2022-05-12,2022-05-13
WYOMING,9154,2022-05-12,2022-05-13
TOTALS,5159722,2022-05-12,2022-05-13
