state,counts_all,updated_date,scrape_date
ALABAMA,111685,2022-04-05,2022-04-06
ALASKA,19560,2022-04-05,2022-04-06
AMERICAN SAMOA,298,2022-04-05,2022-04-06
ARIZONA,116152,2022-04-05,2022-04-06
ARKANSAS,59024,2022-04-05,2022-04-06
CALIFORNIA,576757,2022-04-05,2022-04-06
COLORADO,91156,2022-04-05,2022-04-06
CONNECTICUT,97691,2022-04-05,2022-04-06
DELAWARE,22396,2022-04-05,2022-04-06
DISTRICT OF COLUMBIA,33245,2022-04-05,2022-04-06
FLORIDA,416856,2022-04-05,2022-04-06
GEORGIA,166399,2022-04-05,2022-04-06
GUAM,1854,2022-04-05,2022-04-06
HAWAII,30309,2022-04-05,2022-04-06
IDAHO,30162,2022-04-05,2022-04-06
ILLINOIS,249817,2022-04-05,2022-04-06
INDIANA,145326,2022-04-05,2022-04-06
IOWA,68980,2022-04-05,2022-04-06
KANSAS,62777,2022-04-05,2022-04-06
KENTUCKY,86606,2022-04-05,2022-04-06
LOUISIANA,84697,2022-04-05,2022-04-06
MAINE,30078,2022-04-05,2022-04-06
MARYLAND,97778,2022-04-05,2022-04-06
MASSACHUSETTS,177398,2022-04-05,2022-04-06
MICHIGAN (Non-Participating),NA,2022-04-05,2022-04-06
MINNESOTA,139836,2022-04-05,2022-04-06
MISSISSIPPI,64104,2022-04-05,2022-04-06
MISSOURI,142626,2022-04-05,2022-04-06
MONTANA,22294,2022-04-05,2022-04-06
NEBRASKA,37011,2022-04-05,2022-04-06
NEVADA,58102,2022-04-05,2022-04-06
NEW HAMPSHIRE,29021,2022-04-05,2022-04-06
NEW JERSEY,166307,2022-04-05,2022-04-06
NEW MEXICO,32904,2022-04-05,2022-04-06
NEW YORK,430834,2022-04-05,2022-04-06
NORTH CAROLINA,172443,2022-04-05,2022-04-06
NORTH DAKOTA,19341,2022-04-05,2022-04-06
NORTHERN MARIANA ISLANDS,3380,2022-04-05,2022-04-06
OHIO,280705,2022-04-05,2022-04-06
OKLAHOMA,67152,2022-04-05,2022-04-06
OREGON,80633,2022-04-05,2022-04-06
PENNSYLVANIA,290288,2022-04-05,2022-04-06
RHODE ISLAND,28388,2022-04-05,2022-04-06
SOUTH CAROLINA,91359,2022-04-05,2022-04-06
SOUTH DAKOTA,22075,2022-04-05,2022-04-06
TENNESSEE,141009,2022-04-05,2022-04-06
TEXAS,473664,2022-04-05,2022-04-06
UTAH,43904,2022-04-05,2022-04-06
VERMONT,22473,2022-04-05,2022-04-06
VIRGIN ISLANDS,1434,2022-04-05,2022-04-06
VIRGINIA,139795,2022-04-05,2022-04-06
WASHINGTON,130839,2022-04-05,2022-04-06
WEST VIRGINIA,42070,2022-04-05,2022-04-06
WISCONSIN,128659,2022-04-05,2022-04-06
WYOMING,9989,2022-04-05,2022-04-06
