state,counts_lpn,updated_date,scrape_date
ALABAMA,17177,2022-06-28,2022-06-29
ALASKA,807,2022-06-28,2022-06-29
AMERICAN SAMOA,132,2022-06-28,2022-06-29
ARIZONA,11252,2022-06-28,2022-06-29
ARKANSAS,14164,2022-06-28,2022-06-29
CALIFORNIA-RN (Non-Participating),NA,2022-06-28,2022-06-29
CALIFORNIA-VN,106955,2022-06-28,2022-06-29
COLORADO,8256,2022-06-28,2022-06-29
CONNECTICUT,14135,2022-06-28,2022-06-29
DELAWARE,2758,2022-06-28,2022-06-29
DISTRICT OF COLUMBIA,2212,2022-06-28,2022-06-29
FLORIDA,63891,2022-06-28,2022-06-29
GEORGIA,30334,2022-06-28,2022-06-29
GUAM,219,2022-06-28,2022-06-29
HAWAII,1848,2022-06-28,2022-06-29
IDAHO,3587,2022-06-28,2022-06-29
ILLINOIS,26275,2022-06-28,2022-06-29
INDIANA,23402,2022-06-28,2022-06-29
IOWA,9995,2022-06-28,2022-06-29
KANSAS,9602,2022-06-28,2022-06-29
KENTUCKY,13203,2022-06-28,2022-06-29
LOUISIANA-PN,21432,2022-06-28,2022-06-29
LOUISIANA-RN (Non-Participating),NA,2022-06-28,2022-06-29
MAINE,1879,2022-06-28,2022-06-29
MARYLAND,11321,2022-06-28,2022-06-29
MASSACHUSETTS,20394,2022-06-28,2022-06-29
MICHIGAN (Non-Participating),NA,2022-06-28,2022-06-29
MINNESOTA,19249,2022-06-28,2022-06-29
MISSISSIPPI,13041,2022-06-28,2022-06-29
MISSOURI,21998,2022-06-28,2022-06-29
MONTANA,2347,2022-06-28,2022-06-29
NEBRASKA,5412,2022-06-28,2022-06-29
NEVADA,4556,2022-06-28,2022-06-29
NEW HAMPSHIRE,3099,2022-06-28,2022-06-29
NEW JERSEY,24383,2022-06-28,2022-06-29
NEW MEXICO,2447,2022-06-28,2022-06-29
NEW YORK,69134,2022-06-28,2022-06-29
NORTH CAROLINA,22710,2022-06-28,2022-06-29
NORTH DAKOTA,3161,2022-06-28,2022-06-29
NORTHERN MARIANA ISLANDS,54,2022-06-28,2022-06-29
OHIO,55404,2022-06-28,2022-06-29
OKLAHOMA,16024,2022-06-28,2022-06-29
OREGON,6054,2022-06-28,2022-06-29
PENNSYLVANIA,53960,2022-06-28,2022-06-29
RHODE ISLAND,2547,2022-06-28,2022-06-29
SOUTH CAROLINA,11795,2022-06-28,2022-06-29
SOUTH DAKOTA,2688,2022-06-28,2022-06-29
TENNESSEE,29892,2022-06-28,2022-06-29
TEXAS,104765,2022-06-28,2022-06-29
UTAH,2569,2022-06-28,2022-06-29
VERMONT,1670,2022-06-28,2022-06-29
VIRGIN ISLANDS,109,2022-06-28,2022-06-29
VIRGINIA,26881,2022-06-28,2022-06-29
WASHINGTON,11013,2022-06-28,2022-06-29
WEST VIRGINIA-PN,8262,2022-06-28,2022-06-29
WEST VIRGINIA-RN (Non-Participating),NA,2022-06-28,2022-06-29
WISCONSIN,15615,2022-06-28,2022-06-29
WYOMING,974,2022-06-28,2022-06-29
TOTALS,957043,2022-06-28,2022-06-29
