state,counts_all,updated_date,scrape_date
ALABAMA,102859,2024-09-19,2024-09-19
ALASKA,24238,2024-09-19,2024-09-19
AMERICAN SAMOA,63,2024-09-19,2024-09-19
ARIZONA,123984,2024-09-19,2024-09-19
ARKANSAS,61816,2024-09-19,2024-09-19
CALIFORNIA,651833,2024-09-19,2024-09-19
COLORADO,100622,2024-09-19,2024-09-19
CONNECTICUT,95046,2024-09-19,2024-09-19
DELAWARE,24227,2024-09-19,2024-09-19
DISTRICT OF COLUMBIA,51299,2024-09-19,2024-09-19
FLORIDA,440886,2024-09-19,2024-09-19
GEORGIA,175122,2024-09-19,2024-09-19
GUAM,1375,2024-09-19,2024-09-19
HAWAII,39086,2024-09-19,2024-09-19
IDAHO,32297,2024-09-19,2024-09-19
ILLINOIS,276972,2024-09-19,2024-09-19
INDIANA,153476,2024-09-19,2024-09-19
IOWA,67310,2024-09-19,2024-09-19
KANSAS,62827,2024-09-19,2024-09-19
KENTUCKY,91261,2024-09-19,2024-09-19
LOUISIANA,88859,2024-09-19,2024-09-19
MAINE,30687,2024-09-19,2024-09-19
MARYLAND,100969,2024-09-19,2024-09-19
MASSACHUSETTS,185575,2024-09-19,2024-09-19
MICHIGAN,197603,2024-09-19,2024-09-19
MINNESOTA,152896,2024-09-19,2024-09-19
MISSISSIPPI,68620,2024-09-19,2024-09-19
MISSOURI,146058,2024-09-19,2024-09-19
MONTANA,26790,2024-09-19,2024-09-19
NEBRASKA,39617,2024-09-19,2024-09-19
NEVADA,65075,2024-09-19,2024-09-19
NEW HAMPSHIRE,30485,2024-09-19,2024-09-19
NEW JERSEY,171054,2024-09-19,2024-09-19
NEW MEXICO,36427,2024-09-19,2024-09-19
NEW YORK,551918,2024-09-19,2024-09-19
NORTH CAROLINA,185135,2024-09-19,2024-09-19
NORTH DAKOTA,20768,2024-09-19,2024-09-19
NORTHERN MARIANA ISLANDS,4744,2024-09-19,2024-09-19
OHIO,287858,2024-09-19,2024-09-19
OKLAHOMA,70450,2024-09-19,2024-09-19
OREGON,92702,2024-09-19,2024-09-19
PENNSYLVANIA,292837,2024-09-19,2024-09-19
RHODE ISLAND,27988,2024-09-19,2024-09-19
SOUTH CAROLINA,94879,2024-09-19,2024-09-19
SOUTH DAKOTA,22736,2024-09-19,2024-09-19
TENNESSEE,146103,2024-09-19,2024-09-19
TEXAS,516716,2024-09-19,2024-09-19
UTAH,49539,2024-09-19,2024-09-19
VERMONT,14437,2024-09-19,2024-09-19
VIRGIN ISLANDS,1358,2024-09-19,2024-09-19
VIRGINIA,147135,2024-09-19,2024-09-19
WASHINGTON,119213,2024-09-19,2024-09-19
WEST VIRGINIA,45605,2024-09-19,2024-09-19
WISCONSIN,124935,2024-09-19,2024-09-19
WYOMING,10470,2024-09-19,2024-09-19
