state,counts_rn,updated_date,scrape_date
ALABAMA,87546,2024-09-10,2024-09-10
ALASKA,23317,2024-09-10,2024-09-10
AMERICAN SAMOA,27,2024-09-10,2024-09-10
ARIZONA,112915,2024-09-10,2024-09-10
ARKANSAS,47863,2024-09-10,2024-09-10
CALIFORNIA-RN,537817,2024-09-10,2024-09-10
CALIFORNIA-VN (Non-Participating),NA,2024-09-10,2024-09-10
COLORADO,92044,2024-09-10,2024-09-10
CONNECTICUT,82829,2024-09-10,2024-09-10
DELAWARE,21202,2024-09-10,2024-09-10
DISTRICT OF COLUMBIA,48270,2024-09-10,2024-09-10
FLORIDA,375955,2024-09-10,2024-09-10
GEORGIA,145019,2024-09-10,2024-09-10
GUAM,1175,2024-09-10,2024-09-10
HAWAII,36715,2024-09-10,2024-09-10
IDAHO,29139,2024-09-10,2024-09-10
ILLINOIS,249891,2024-09-10,2024-09-10
INDIANA,130446,2024-09-10,2024-09-10
IOWA,58556,2024-09-10,2024-09-10
KANSAS,53436,2024-09-10,2024-09-10
KENTUCKY,77988,2024-09-10,2024-09-10
LOUISIANA-PN (Non-Participating),NA,2024-09-10,2024-09-10
LOUISIANA-RN,66974,2024-09-10,2024-09-10
MAINE,29011,2024-09-10,2024-09-10
MARYLAND,89757,2024-09-10,2024-09-10
MASSACHUSETTS,165420,2024-09-10,2024-09-10
MICHIGAN,176952,2024-09-10,2024-09-10
MINNESOTA,134765,2024-09-10,2024-09-10
MISSISSIPPI,54726,2024-09-10,2024-09-10
MISSOURI,123714,2024-09-10,2024-09-10
MONTANA,24486,2024-09-10,2024-09-10
NEBRASKA,34280,2024-09-10,2024-09-10
NEVADA,60272,2024-09-10,2024-09-10
NEW HAMPSHIRE,27348,2024-09-10,2024-09-10
NEW JERSEY,147097,2024-09-10,2024-09-10
NEW MEXICO,33843,2024-09-10,2024-09-10
NEW YORK,475191,2024-09-10,2024-09-10
NORTH CAROLINA,161968,2024-09-10,2024-09-10
NORTH DAKOTA,17734,2024-09-10,2024-09-10
NORTHERN MARIANA ISLANDS,4673,2024-09-10,2024-09-10
OHIO,231707,2024-09-10,2024-09-10
OKLAHOMA,53426,2024-09-10,2024-09-10
OREGON,86165,2024-09-10,2024-09-10
PENNSYLVANIA,244580,2024-09-10,2024-09-10
RHODE ISLAND,25319,2024-09-10,2024-09-10
SOUTH CAROLINA,82663,2024-09-10,2024-09-10
SOUTH DAKOTA,19964,2024-09-10,2024-09-10
TENNESSEE,116694,2024-09-10,2024-09-10
TEXAS,413543,2024-09-10,2024-09-10
UTAH,46868,2024-09-10,2024-09-10
VERMONT,12910,2024-09-10,2024-09-10
VIRGIN ISLANDS,1254,2024-09-10,2024-09-10
VIRGINIA,120663,2024-09-10,2024-09-10
WASHINGTON,109001,2024-09-10,2024-09-10
WEST VIRGINIA-PN (Non-Participating),NA,2024-09-10,2024-09-10
WEST VIRGINIA-RN,38293,2024-09-10,2024-09-10
WISCONSIN,112956,2024-09-10,2024-09-10
WYOMING,9435,2024-09-10,2024-09-10
TOTALS,5765802,2024-09-10,2024-09-10
