state,counts_all,updated_date,scrape_date
ALABAMA,102642,2024-12-21,2024-12-21
ALASKA,18964,2024-12-21,2024-12-21
AMERICAN SAMOA,66,2024-12-21,2024-12-21
ARIZONA,125599,2024-12-21,2024-12-21
ARKANSAS,61743,2024-12-21,2024-12-21
CALIFORNIA,661789,2024-12-21,2024-12-21
COLORADO,95044,2024-12-21,2024-12-21
CONNECTICUT,95199,2024-12-21,2024-12-21
DELAWARE,24621,2024-12-21,2024-12-21
DISTRICT OF COLUMBIA,44570,2024-12-21,2024-12-21
FLORIDA,446167,2024-12-21,2024-12-21
GEORGIA,176967,2024-12-21,2024-12-21
GUAM,1430,2024-12-21,2024-12-21
HAWAII,40714,2024-12-21,2024-12-21
IDAHO,32885,2024-12-21,2024-12-21
ILLINOIS,282674,2024-12-21,2024-12-21
INDIANA,151521,2024-12-21,2024-12-21
IOWA,66960,2024-12-21,2024-12-21
KANSAS,62232,2024-12-21,2024-12-21
KENTUCKY,87895,2024-12-21,2024-12-21
LOUISIANA,89057,2024-12-21,2024-12-21
MAINE,30541,2024-12-21,2024-12-21
MARYLAND,100723,2024-12-21,2024-12-21
MASSACHUSETTS,177322,2024-12-21,2024-12-21
MICHIGAN,195877,2024-12-21,2024-12-21
MINNESOTA,151861,2024-12-21,2024-12-21
MISSISSIPPI,68789,2024-12-21,2024-12-21
MISSOURI,146977,2024-12-21,2024-12-21
MONTANA,27554,2024-12-21,2024-12-21
NEBRASKA,36419,2024-12-21,2024-12-21
NEVADA,65171,2024-12-21,2024-12-21
NEW HAMPSHIRE,30496,2024-12-21,2024-12-21
NEW JERSEY,173071,2024-12-21,2024-12-21
NEW MEXICO,36503,2024-12-21,2024-12-21
NEW YORK,562829,2024-12-21,2024-12-21
NORTH CAROLINA,184933,2024-12-21,2024-12-21
NORTH DAKOTA,20981,2024-12-21,2024-12-21
NORTHERN MARIANA ISLANDS,4654,2024-12-21,2024-12-21
OHIO,283636,2024-12-21,2024-12-21
OKLAHOMA,70048,2024-12-21,2024-12-21
OREGON,93143,2024-12-21,2024-12-21
PENNSYLVANIA,286499,2024-12-21,2024-12-21
RHODE ISLAND,28425,2024-12-21,2024-12-21
SOUTH CAROLINA,96258,2024-12-21,2024-12-21
SOUTH DAKOTA,22727,2024-12-21,2024-12-21
TENNESSEE,145918,2024-12-21,2024-12-21
TEXAS,517167,2024-12-21,2024-12-21
UTAH,50285,2024-12-21,2024-12-21
VERMONT,14681,2024-12-21,2024-12-21
VIRGIN ISLANDS,1393,2024-12-21,2024-12-21
VIRGINIA,147433,2024-12-21,2024-12-21
WASHINGTON,118476,2024-12-21,2024-12-21
WEST VIRGINIA,41049,2024-12-21,2024-12-21
WISCONSIN,126496,2024-12-21,2024-12-21
WYOMING,10645,2024-12-21,2024-12-21
