state,counts_all,updated_date,scrape_date
ALABAMA,116763,2023-01-12,2023-01-14
ALASKA,17595,2023-01-12,2023-01-14
AMERICAN SAMOA,299,2023-01-12,2023-01-14
ARIZONA,118464,2023-01-12,2023-01-14
ARKANSAS,60060,2023-01-12,2023-01-14
CALIFORNIA,604794,2023-01-12,2023-01-14
COLORADO,92800,2023-01-12,2023-01-14
CONNECTICUT,104952,2023-01-12,2023-01-14
DELAWARE,24150,2023-01-12,2023-01-14
DISTRICT OF COLUMBIA,38939,2023-01-12,2023-01-14
FLORIDA,428123,2023-01-12,2023-01-14
GEORGIA,171361,2023-01-12,2023-01-14
GUAM,1531,2023-01-12,2023-01-14
HAWAII,35464,2023-01-12,2023-01-14
IDAHO,32157,2023-01-12,2023-01-14
ILLINOIS,240588,2023-01-12,2023-01-14
INDIANA,149082,2023-01-12,2023-01-14
IOWA,66988,2023-01-12,2023-01-14
KANSAS,62369,2023-01-12,2023-01-14
KENTUCKY,86552,2023-01-12,2023-01-14
LOUISIANA,87763,2023-01-12,2023-01-14
MAINE,30615,2023-01-12,2023-01-14
MARYLAND,98945,2023-01-12,2023-01-14
MASSACHUSETTS,170319,2023-01-12,2023-01-14
MICHIGAN (Non-Participating),NA,2023-01-12,2023-01-14
MINNESOTA,147730,2023-01-12,2023-01-14
MISSISSIPPI,62989,2023-01-12,2023-01-14
MISSOURI,145174,2023-01-12,2023-01-14
MONTANA,24278,2023-01-12,2023-01-14
NEBRASKA,36823,2023-01-12,2023-01-14
NEVADA,61314,2023-01-12,2023-01-14
NEW HAMPSHIRE,29737,2023-01-12,2023-01-14
NEW JERSEY,166610,2023-01-12,2023-01-14
NEW MEXICO,33953,2023-01-12,2023-01-14
NEW YORK,458405,2023-01-12,2023-01-14
NORTH CAROLINA,176873,2023-01-12,2023-01-14
NORTH DAKOTA,19200,2023-01-12,2023-01-14
NORTHERN MARIANA ISLANDS,3751,2023-01-12,2023-01-14
OHIO,289254,2023-01-12,2023-01-14
OKLAHOMA,66859,2023-01-12,2023-01-14
OREGON,87000,2023-01-12,2023-01-14
PENNSYLVANIA,288786,2023-01-12,2023-01-14
RHODE ISLAND,32205,2023-01-12,2023-01-14
SOUTH CAROLINA,91454,2023-01-12,2023-01-14
SOUTH DAKOTA,22349,2023-01-12,2023-01-14
TENNESSEE,142869,2023-01-12,2023-01-14
TEXAS,484949,2023-01-12,2023-01-14
UTAH,46835,2023-01-12,2023-01-14
VERMONT,23885,2023-01-12,2023-01-14
VIRGIN ISLANDS,1225,2023-01-12,2023-01-14
VIRGINIA,142563,2023-01-12,2023-01-14
WASHINGTON,137780,2023-01-12,2023-01-14
WEST VIRGINIA,42682,2023-01-12,2023-01-14
WISCONSIN,134397,2023-01-12,2023-01-14
WYOMING,8842,2023-01-12,2023-01-14
