state,counts_rn,updated_date,scrape_date
ALABAMA,93016,2026-08-03,2026-08-03
ALASKA,24704,2026-08-03,2026-08-03
AMERICAN SAMOA,178,2026-08-03,2026-08-03
ARIZONA,121931,2026-08-03,2026-08-03
ARKANSAS,50011,2026-08-03,2026-08-03
CALIFORNIA-RN,619313,2026-08-03,2026-08-03
CALIFORNIA-VN (Non-Participating),NA,2026-08-03,2026-08-03
COLORADO,92808,2026-08-03,2026-08-03
CONNECTICUT,76413,2026-08-03,2026-08-03
DELAWARE,19887,2026-08-03,2026-08-03
DISTRICT OF COLUMBIA,45661,2026-08-03,2026-08-03
FLORIDA,395162,2026-08-03,2026-08-03
GEORGIA,150572,2026-08-03,2026-08-03
GUAM,1273,2026-08-03,2026-08-03
HAWAII,38040,2026-08-03,2026-08-03
IDAHO,30152,2026-08-03,2026-08-03
ILLINOIS,264424,2026-08-03,2026-08-03
INDIANA,133994,2026-08-03,2026-08-03
IOWA,59491,2026-08-03,2026-08-03
KANSAS,54121,2026-08-03,2026-08-03
KENTUCKY,81197,2026-08-03,2026-08-03
LOUISIANA-PN (Non-Participating),NA,2026-08-03,2026-08-03
LOUISIANA-RN,68976,2026-08-03,2026-08-03
MAINE,28990,2026-08-03,2026-08-03
MARYLAND,91234,2026-08-03,2026-08-03
MASSACHUSETTS,162556,2026-08-03,2026-08-03
MICHIGAN,191997,2026-08-03,2026-08-03
MINNESOTA,140879,2026-08-03,2026-08-03
MISSISSIPPI,56397,2026-08-03,2026-08-03
MISSOURI,122569,2026-08-03,2026-08-03
MONTANA,27198,2026-08-03,2026-08-03
NEBRASKA,34342,2026-08-03,2026-08-03
NEVADA,65078,2026-08-03,2026-08-03
NEW HAMPSHIRE,28077,2026-08-03,2026-08-03
NEW JERSEY,150371,2026-08-03,2026-08-03
NEW MEXICO,35688,2026-08-03,2026-08-03
NEW YORK,559061,2026-08-03,2026-08-03
NORTH CAROLINA,169300,2026-08-03,2026-08-03
NORTH DAKOTA,17829,2026-08-03,2026-08-03
NORTHERN MARIANA ISLANDS,3625,2026-08-03,2026-08-03
OHIO,234997,2026-08-03,2026-08-03
OKLAHOMA,56589,2026-08-03,2026-08-03
OREGON,93199,2026-08-03,2026-08-03
PENNSYLVANIA,239068,2026-08-03,2026-08-03
RHODE ISLAND,21296,2026-08-03,2026-08-03
SOUTH CAROLINA,88319,2026-08-03,2026-08-03
SOUTH DAKOTA,20655,2026-08-03,2026-08-03
TENNESSEE,119892,2026-08-03,2026-08-03
TEXAS,437091,2026-08-03,2026-08-03
UTAH,49076,2026-08-03,2026-08-03
VERMONT,12500,2026-08-03,2026-08-03
VIRGIN ISLANDS,1190,2026-08-03,2026-08-03
VIRGINIA,125836,2026-08-03,2026-08-03
WASHINGTON,108010,2026-08-03,2026-08-03
WEST VIRGINIA-PN (Non-Participating),NA,2026-08-03,2026-08-03
WEST VIRGINIA-RN,32968,2026-08-03,2026-08-03
WISCONSIN,115131,2026-08-03,2026-08-03
WYOMING,9172,2026-08-03,2026-08-03
TOTALS,6071504,2026-08-03,2026-08-03
