state,counts_rn,updated_date,scrape_date
ALABAMA,89963,2025-07-01,2025-07-01
ALASKA,20619,2025-07-01,2025-07-01
AMERICAN SAMOA,115,2025-07-01,2025-07-01
ARIZONA,118424,2025-07-01,2025-07-01
ARKANSAS,48998,2025-07-01,2025-07-01
CALIFORNIA-RN,570841,2025-07-01,2025-07-01
CALIFORNIA-VN (Non-Participating),NA,2025-07-01,2025-07-01
COLORADO,90682,2025-07-01,2025-07-01
CONNECTICUT,82052,2025-07-01,2025-07-01
DELAWARE,22159,2025-07-01,2025-07-01
DISTRICT OF COLUMBIA,45679,2025-07-01,2025-07-01
FLORIDA,380340,2025-07-01,2025-07-01
GEORGIA,145801,2025-07-01,2025-07-01
GUAM,1290,2025-07-01,2025-07-01
HAWAII,30715,2025-07-01,2025-07-01
IDAHO,31210,2025-07-01,2025-07-01
ILLINOIS,243572,2025-07-01,2025-07-01
INDIANA,136351,2025-07-01,2025-07-01
IOWA,58178,2025-07-01,2025-07-01
KANSAS,53732,2025-07-01,2025-07-01
KENTUCKY,78712,2025-07-01,2025-07-01
LOUISIANA-PN (Non-Participating),NA,2025-07-01,2025-07-01
LOUISIANA-RN,67758,2025-07-01,2025-07-01
MAINE,29122,2025-07-01,2025-07-01
MARYLAND,90488,2025-07-01,2025-07-01
MASSACHUSETTS,163670,2025-07-01,2025-07-01
MICHIGAN,179103,2025-07-01,2025-07-01
MINNESOTA,138383,2025-07-01,2025-07-01
MISSISSIPPI,53139,2025-07-01,2025-07-01
MISSOURI,117427,2025-07-01,2025-07-01
MONTANA,25599,2025-07-01,2025-07-01
NEBRASKA,32228,2025-07-01,2025-07-01
NEVADA,61693,2025-07-01,2025-07-01
NEW HAMPSHIRE,27873,2025-07-01,2025-07-01
NEW JERSEY,152829,2025-07-01,2025-07-01
NEW MEXICO,34466,2025-07-01,2025-07-01
NEW YORK,507751,2025-07-01,2025-07-01
NORTH CAROLINA,165182,2025-07-01,2025-07-01
NORTH DAKOTA,17554,2025-07-01,2025-07-01
NORTHERN MARIANA ISLANDS,4293,2025-07-01,2025-07-01
OHIO,240197,2025-07-01,2025-07-01
OKLAHOMA,54860,2025-07-01,2025-07-01
OREGON,89749,2025-07-01,2025-07-01
PENNSYLVANIA,238125,2025-07-01,2025-07-01
RHODE ISLAND,21031,2025-07-01,2025-07-01
SOUTH CAROLINA,87738,2025-07-01,2025-07-01
SOUTH DAKOTA,20169,2025-07-01,2025-07-01
TENNESSEE,117801,2025-07-01,2025-07-01
TEXAS,425428,2025-07-01,2025-07-01
UTAH,44979,2025-07-01,2025-07-01
VERMONT,11151,2025-07-01,2025-07-01
VIRGIN ISLANDS,1273,2025-07-01,2025-07-01
VIRGINIA,122803,2025-07-01,2025-07-01
WASHINGTON,106906,2025-07-01,2025-07-01
WEST VIRGINIA-PN (Non-Participating),NA,2025-07-01,2025-07-01
WEST VIRGINIA-RN,35223,2025-07-01,2025-07-01
WISCONSIN,119000,2025-07-01,2025-07-01
WYOMING,8565,2025-07-01,2025-07-01
TOTALS,5862989,2025-07-01,2025-07-01
