state,counts_all,updated_date,scrape_date
ALABAMA,111327,2022-02-23,2022-02-24
ALASKA,19232,2022-02-23,2022-02-24
AMERICAN SAMOA,298,2022-02-23,2022-02-24
ARIZONA,115088,2022-02-23,2022-02-24
ARKANSAS,59297,2022-02-23,2022-02-24
CALIFORNIA,574796,2022-02-23,2022-02-24
COLORADO,90251,2022-02-23,2022-02-24
CONNECTICUT,96413,2022-02-23,2022-02-24
DELAWARE,22705,2022-02-23,2022-02-24
DISTRICT OF COLUMBIA,32859,2022-02-23,2022-02-24
FLORIDA,413869,2022-02-23,2022-02-24
GEORGIA,171030,2022-02-23,2022-02-24
GUAM,1841,2022-02-23,2022-02-24
HAWAII,29239,2022-02-23,2022-02-24
IDAHO,29796,2022-02-23,2022-02-24
ILLINOIS,247395,2022-02-23,2022-02-24
INDIANA,144088,2022-02-23,2022-02-24
IOWA,68853,2022-02-23,2022-02-24
KANSAS,63119,2022-02-23,2022-02-24
KENTUCKY,86026,2022-02-23,2022-02-24
LOUISIANA,84098,2022-02-23,2022-02-24
MAINE,29978,2022-02-23,2022-02-24
MARYLAND,98544,2022-02-23,2022-02-24
MASSACHUSETTS,175455,2022-02-23,2022-02-24
MICHIGAN (Non-Participating),NA,2022-02-23,2022-02-24
MINNESOTA,139939,2022-02-23,2022-02-24
MISSISSIPPI,63773,2022-02-23,2022-02-24
MISSOURI,142114,2022-02-23,2022-02-24
MONTANA,21987,2022-02-23,2022-02-24
NEBRASKA,36881,2022-02-23,2022-02-24
NEVADA,57062,2022-02-23,2022-02-24
NEW HAMPSHIRE,28851,2022-02-23,2022-02-24
NEW JERSEY,165147,2022-02-23,2022-02-24
NEW MEXICO,32800,2022-02-23,2022-02-24
NEW YORK,427168,2022-02-23,2022-02-24
NORTH CAROLINA,172511,2022-02-23,2022-02-24
NORTH DAKOTA,19131,2022-02-23,2022-02-24
NORTHERN MARIANA ISLANDS,3273,2022-02-23,2022-02-24
OHIO,278055,2022-02-23,2022-02-24
OKLAHOMA,67617,2022-02-23,2022-02-24
OREGON,80024,2022-02-23,2022-02-24
PENNSYLVANIA,287682,2022-02-23,2022-02-24
RHODE ISLAND,30509,2022-02-23,2022-02-24
SOUTH CAROLINA,90745,2022-02-23,2022-02-24
SOUTH DAKOTA,22047,2022-02-23,2022-02-24
TENNESSEE,140765,2022-02-23,2022-02-24
TEXAS,473941,2022-02-23,2022-02-24
UTAH,43361,2022-02-23,2022-02-24
VERMONT,22151,2022-02-23,2022-02-24
VIRGIN ISLANDS,1410,2022-02-23,2022-02-24
VIRGINIA,139873,2022-02-23,2022-02-24
WASHINGTON,129710,2022-02-23,2022-02-24
WEST VIRGINIA,41670,2022-02-23,2022-02-24
WISCONSIN,127831,2022-02-23,2022-02-24
WYOMING,9891,2022-02-23,2022-02-24
