state,counts_lpn,updated_date,scrape_date
ALABAMA,16705,2026-08-12,2026-08-12
ALASKA,966,2026-08-12,2026-08-12
AMERICAN SAMOA,72,2026-08-12,2026-08-12
ARIZONA,10693,2026-08-12,2026-08-12
ARKANSAS,13880,2026-08-12,2026-08-12
CALIFORNIA-RN (Non-Participating),NA,2026-08-12,2026-08-12
CALIFORNIA-VN,118083,2026-08-12,2026-08-12
COLORADO,8245,2026-08-12,2026-08-12
CONNECTICUT,12627,2026-08-12,2026-08-12
DELAWARE,3183,2026-08-12,2026-08-12
DISTRICT OF COLUMBIA,2199,2026-08-12,2026-08-12
FLORIDA,62479,2026-08-12,2026-08-12
GEORGIA,29324,2026-08-12,2026-08-12
GUAM,193,2026-08-12,2026-08-12
HAWAII,2024,2026-08-12,2026-08-12
IDAHO,3576,2026-08-12,2026-08-12
ILLINOIS,26840,2026-08-12,2026-08-12
INDIANA,22191,2026-08-12,2026-08-12
IOWA,9162,2026-08-12,2026-08-12
KANSAS,9272,2026-08-12,2026-08-12
KENTUCKY,12918,2026-08-12,2026-08-12
LOUISIANA-PN,22017,2026-08-12,2026-08-12
LOUISIANA-RN (Non-Participating),NA,2026-08-12,2026-08-12
MAINE,1547,2026-08-12,2026-08-12
MARYLAND,11383,2026-08-12,2026-08-12
MASSACHUSETTS,19742,2026-08-12,2026-08-12
MICHIGAN,20826,2026-08-12,2026-08-12
MINNESOTA,17186,2026-08-12,2026-08-12
MISSISSIPPI,13782,2026-08-12,2026-08-12
MISSOURI,21164,2026-08-12,2026-08-12
MONTANA,2162,2026-08-12,2026-08-12
NEBRASKA,5079,2026-08-12,2026-08-12
NEVADA,4819,2026-08-12,2026-08-12
NEW HAMPSHIRE,3105,2026-08-12,2026-08-12
NEW JERSEY,23547,2026-08-12,2026-08-12
NEW MEXICO,2551,2026-08-12,2026-08-12
NEW YORK,80840,2026-08-12,2026-08-12
NORTH CAROLINA,22879,2026-08-12,2026-08-12
NORTH DAKOTA,2680,2026-08-12,2026-08-12
NORTHERN MARIANA ISLANDS,48,2026-08-12,2026-08-12
OHIO,56808,2026-08-12,2026-08-12
OKLAHOMA,17254,2026-08-12,2026-08-12
OREGON,6928,2026-08-12,2026-08-12
PENNSYLVANIA,46744,2026-08-12,2026-08-12
RHODE ISLAND,2629,2026-08-12,2026-08-12
SOUTH CAROLINA,12187,2026-08-12,2026-08-12
SOUTH DAKOTA,2803,2026-08-12,2026-08-12
TENNESSEE,29118,2026-08-12,2026-08-12
TEXAS,100092,2026-08-12,2026-08-12
UTAH,2672,2026-08-12,2026-08-12
VERMONT,1330,2026-08-12,2026-08-12
VIRGIN ISLANDS,80,2026-08-12,2026-08-12
VIRGINIA,26150,2026-08-12,2026-08-12
WASHINGTON,9990,2026-08-12,2026-08-12
WEST VIRGINIA-PN,7013,2026-08-12,2026-08-12
WEST VIRGINIA-RN (Non-Participating),NA,2026-08-12,2026-08-12
WISCONSIN,12111,2026-08-12,2026-08-12
WYOMING,967,2026-08-12,2026-08-12
TOTALS,974865,2026-08-12,2026-08-12
