state,counts_all,updated_date,scrape_date
ALABAMA,115056,2022-08-25,2022-08-25
ALASKA,21304,2022-08-25,2022-08-25
AMERICAN SAMOA,299,2022-08-25,2022-08-25
ARIZONA,115323,2022-08-25,2022-08-25
ARKANSAS,60082,2022-08-25,2022-08-25
CALIFORNIA,593542,2022-08-25,2022-08-25
COLORADO,94609,2022-08-25,2022-08-25
CONNECTICUT,101437,2022-08-25,2022-08-25
DELAWARE,23438,2022-08-25,2022-08-25
DISTRICT OF COLUMBIA,35763,2022-08-25,2022-08-25
FLORIDA,417177,2022-08-25,2022-08-25
GEORGIA,167988,2022-08-25,2022-08-25
GUAM,1407,2022-08-25,2022-08-25
HAWAII,32995,2022-08-25,2022-08-25
IDAHO,31618,2022-08-25,2022-08-25
ILLINOIS,255519,2022-08-25,2022-08-25
INDIANA,149736,2022-08-25,2022-08-25
IOWA,69737,2022-08-25,2022-08-25
KANSAS,63405,2022-08-25,2022-08-25
KENTUCKY,89579,2022-08-25,2022-08-25
LOUISIANA,86809,2022-08-25,2022-08-25
MAINE,30613,2022-08-25,2022-08-25
MARYLAND,99506,2022-08-25,2022-08-25
MASSACHUSETTS,185072,2022-08-25,2022-08-25
MICHIGAN (Non-Participating),NA,2022-08-25,2022-08-25
MINNESOTA,144769,2022-08-25,2022-08-25
MISSISSIPPI,65734,2022-08-25,2022-08-25
MISSOURI,143291,2022-08-25,2022-08-25
MONTANA,23418,2022-08-25,2022-08-25
NEBRASKA,38223,2022-08-25,2022-08-25
NEVADA,60563,2022-08-25,2022-08-25
NEW HAMPSHIRE,29569,2022-08-25,2022-08-25
NEW JERSEY,162074,2022-08-25,2022-08-25
NEW MEXICO,33643,2022-08-25,2022-08-25
NEW YORK,444539,2022-08-25,2022-08-25
NORTH CAROLINA,176775,2022-08-25,2022-08-25
NORTH DAKOTA,20344,2022-08-25,2022-08-25
NORTHERN MARIANA ISLANDS,3874,2022-08-25,2022-08-25
OHIO,290488,2022-08-25,2022-08-25
OKLAHOMA,67935,2022-08-25,2022-08-25
OREGON,85686,2022-08-25,2022-08-25
PENNSYLVANIA,286345,2022-08-25,2022-08-25
RHODE ISLAND,30512,2022-08-25,2022-08-25
SOUTH CAROLINA,89137,2022-08-25,2022-08-25
SOUTH DAKOTA,22373,2022-08-25,2022-08-25
TENNESSEE,142698,2022-08-25,2022-08-25
TEXAS,481408,2022-08-25,2022-08-25
UTAH,45681,2022-08-25,2022-08-25
VERMONT,23557,2022-08-25,2022-08-25
VIRGIN ISLANDS,1697,2022-08-25,2022-08-25
VIRGINIA,142124,2022-08-25,2022-08-25
WASHINGTON,136559,2022-08-25,2022-08-25
WEST VIRGINIA,42927,2022-08-25,2022-08-25
WISCONSIN,131814,2022-08-25,2022-08-25
WYOMING,10430,2022-08-25,2022-08-25
