state,counts_all,updated_date,scrape_date
ALABAMA,102934,2024-11-28,2024-11-28
ALASKA,24592,2024-11-28,2024-11-28
AMERICAN SAMOA,68,2024-11-28,2024-11-28
ARIZONA,125274,2024-11-28,2024-11-28
ARKANSAS,61557,2024-11-28,2024-11-28
CALIFORNIA,659908,2024-11-28,2024-11-28
COLORADO,100064,2024-11-28,2024-11-28
CONNECTICUT,95527,2024-11-28,2024-11-28
DELAWARE,24526,2024-11-28,2024-11-28
DISTRICT OF COLUMBIA,44228,2024-11-28,2024-11-28
FLORIDA,445484,2024-11-28,2024-11-28
GEORGIA,176720,2024-11-28,2024-11-28
GUAM,1424,2024-11-28,2024-11-28
HAWAII,40419,2024-11-28,2024-11-28
IDAHO,32729,2024-11-28,2024-11-28
ILLINOIS,281560,2024-11-28,2024-11-28
INDIANA,151174,2024-11-28,2024-11-28
IOWA,67108,2024-11-28,2024-11-28
KANSAS,62513,2024-11-28,2024-11-28
KENTUCKY,87192,2024-11-28,2024-11-28
LOUISIANA,89082,2024-11-28,2024-11-28
MAINE,30583,2024-11-28,2024-11-28
MARYLAND,100932,2024-11-28,2024-11-28
MASSACHUSETTS,177013,2024-11-28,2024-11-28
MICHIGAN,196100,2024-11-28,2024-11-28
MINNESOTA,152411,2024-11-28,2024-11-28
MISSISSIPPI,68912,2024-11-28,2024-11-28
MISSOURI,146851,2024-11-28,2024-11-28
MONTANA,27378,2024-11-28,2024-11-28
NEBRASKA,36369,2024-11-28,2024-11-28
NEVADA,65353,2024-11-28,2024-11-28
NEW HAMPSHIRE,30455,2024-11-28,2024-11-28
NEW JERSEY,172412,2024-11-28,2024-11-28
NEW MEXICO,36596,2024-11-28,2024-11-28
NEW YORK,560115,2024-11-28,2024-11-28
NORTH CAROLINA,185288,2024-11-28,2024-11-28
NORTH DAKOTA,20935,2024-11-28,2024-11-28
NORTHERN MARIANA ISLANDS,4675,2024-11-28,2024-11-28
OHIO,283119,2024-11-28,2024-11-28
OKLAHOMA,70281,2024-11-28,2024-11-28
OREGON,92920,2024-11-28,2024-11-28
PENNSYLVANIA,285834,2024-11-28,2024-11-28
RHODE ISLAND,28373,2024-11-28,2024-11-28
SOUTH CAROLINA,96041,2024-11-28,2024-11-28
SOUTH DAKOTA,22746,2024-11-28,2024-11-28
TENNESSEE,146290,2024-11-28,2024-11-28
TEXAS,517973,2024-11-28,2024-11-28
UTAH,50231,2024-11-28,2024-11-28
VERMONT,14624,2024-11-28,2024-11-28
VIRGIN ISLANDS,1395,2024-11-28,2024-11-28
VIRGINIA,147590,2024-11-28,2024-11-28
WASHINGTON,118647,2024-11-28,2024-11-28
WEST VIRGINIA,40893,2024-11-28,2024-11-28
WISCONSIN,126228,2024-11-28,2024-11-28
WYOMING,10593,2024-11-28,2024-11-28
