state,counts_lpn,updated_date,scrape_date
ALABAMA,16944,2022-05-03,2022-05-04
ALASKA,787,2022-05-03,2022-05-04
AMERICAN SAMOA,132,2022-05-03,2022-05-04
ARIZONA,11131,2022-05-03,2022-05-04
ARKANSAS,13979,2022-05-03,2022-05-04
CALIFORNIA-RN (Non-Participating),NA,2022-05-03,2022-05-04
CALIFORNIA-VN,106742,2022-05-03,2022-05-04
COLORADO,8182,2022-05-03,2022-05-04
CONNECTICUT,14023,2022-05-03,2022-05-04
DELAWARE,2695,2022-05-03,2022-05-04
DISTRICT OF COLUMBIA,2195,2022-05-03,2022-05-04
FLORIDA,63135,2022-05-03,2022-05-04
GEORGIA,30205,2022-05-03,2022-05-04
GUAM,215,2022-05-03,2022-05-04
HAWAII,1794,2022-05-03,2022-05-04
IDAHO,3596,2022-05-03,2022-05-04
ILLINOIS,26111,2022-05-03,2022-05-04
INDIANA,23340,2022-05-03,2022-05-04
IOWA,10024,2022-05-03,2022-05-04
KANSAS,9449,2022-05-03,2022-05-04
KENTUCKY,13059,2022-05-03,2022-05-04
LOUISIANA-PN,21115,2022-05-03,2022-05-04
LOUISIANA-RN (Non-Participating),NA,2022-05-03,2022-05-04
MAINE,1892,2022-05-03,2022-05-04
MARYLAND,11180,2022-05-03,2022-05-04
MASSACHUSETTS,20229,2022-05-03,2022-05-04
MICHIGAN (Non-Participating),NA,2022-05-03,2022-05-04
MINNESOTA,19184,2022-05-03,2022-05-04
MISSISSIPPI,12935,2022-05-03,2022-05-04
MISSOURI,24664,2022-05-03,2022-05-04
MONTANA,2329,2022-05-03,2022-05-04
NEBRASKA,5329,2022-05-03,2022-05-04
NEVADA,4487,2022-05-03,2022-05-04
NEW HAMPSHIRE,3109,2022-05-03,2022-05-04
NEW JERSEY,24289,2022-05-03,2022-05-04
NEW MEXICO,2429,2022-05-03,2022-05-04
NEW YORK,68880,2022-05-03,2022-05-04
NORTH CAROLINA,22626,2022-05-03,2022-05-04
NORTH DAKOTA,3105,2022-05-03,2022-05-04
NORTHERN MARIANA ISLANDS,51,2022-05-03,2022-05-04
OHIO,54929,2022-05-03,2022-05-04
OKLAHOMA,15828,2022-05-03,2022-05-04
OREGON,6034,2022-05-03,2022-05-04
PENNSYLVANIA,53660,2022-05-03,2022-05-04
RHODE ISLAND,2440,2022-05-03,2022-05-04
SOUTH CAROLINA,12424,2022-05-03,2022-05-04
SOUTH DAKOTA,2678,2022-05-03,2022-05-04
TENNESSEE,29982,2022-05-03,2022-05-04
TEXAS,104510,2022-05-03,2022-05-04
UTAH,2535,2022-05-03,2022-05-04
VERMONT,1623,2022-05-03,2022-05-04
VIRGIN ISLANDS,96,2022-05-03,2022-05-04
VIRGINIA,26743,2022-05-03,2022-05-04
WASHINGTON,11051,2022-05-03,2022-05-04
WEST VIRGINIA-PN,8186,2022-05-03,2022-05-04
WEST VIRGINIA-RN (Non-Participating),NA,2022-05-03,2022-05-04
WISCONSIN,15472,2022-05-03,2022-05-04
WYOMING,903,2022-05-03,2022-05-04
TOTALS,954665,2022-05-03,2022-05-04
