state,counts_lpn,updated_date,scrape_date
ALABAMA,16734,2025-10-04,2025-10-05
ALASKA,818,2025-10-04,2025-10-05
AMERICAN SAMOA,69,2025-10-04,2025-10-05
ARIZONA,10775,2025-10-04,2025-10-05
ARKANSAS,13782,2025-10-04,2025-10-05
CALIFORNIA-RN (Non-Participating),NA,2025-10-04,2025-10-05
CALIFORNIA-VN,115134,2025-10-04,2025-10-05
COLORADO,7789,2025-10-04,2025-10-05
CONNECTICUT,12848,2025-10-04,2025-10-05
DELAWARE,3322,2025-10-04,2025-10-05
DISTRICT OF COLUMBIA,2977,2025-10-04,2025-10-05
FLORIDA,58216,2025-10-04,2025-10-05
GEORGIA,27722,2025-10-04,2025-10-05
GUAM,173,2025-10-04,2025-10-05
HAWAII,1772,2025-10-04,2025-10-05
IDAHO,3364,2025-10-04,2025-10-05
ILLINOIS,24829,2025-10-04,2025-10-05
INDIANA,21121,2025-10-04,2025-10-05
IOWA,8956,2025-10-04,2025-10-05
KANSAS,9136,2025-10-04,2025-10-05
KENTUCKY,13022,2025-10-04,2025-10-05
LOUISIANA-PN,22034,2025-10-04,2025-10-05
LOUISIANA-RN (Non-Participating),NA,2025-10-04,2025-10-05
MAINE,1592,2025-10-04,2025-10-05
MARYLAND,11330,2025-10-04,2025-10-05
MASSACHUSETTS,21210,2025-10-04,2025-10-05
MICHIGAN,20738,2025-10-04,2025-10-05
MINNESOTA,17422,2025-10-04,2025-10-05
MISSISSIPPI,14868,2025-10-04,2025-10-05
MISSOURI,23647,2025-10-04,2025-10-05
MONTANA,2192,2025-10-04,2025-10-05
NEBRASKA,5673,2025-10-04,2025-10-05
NEVADA,4768,2025-10-04,2025-10-05
NEW HAMPSHIRE,3190,2025-10-04,2025-10-05
NEW JERSEY,23793,2025-10-04,2025-10-05
NEW MEXICO,2465,2025-10-04,2025-10-05
NEW YORK,78329,2025-10-04,2025-10-05
NORTH CAROLINA,23074,2025-10-04,2025-10-05
NORTH DAKOTA,2844,2025-10-04,2025-10-05
NORTHERN MARIANA ISLANDS,55,2025-10-04,2025-10-05
OHIO,53282,2025-10-04,2025-10-05
OKLAHOMA,16501,2025-10-04,2025-10-05
OREGON,6734,2025-10-04,2025-10-05
PENNSYLVANIA,50976,2025-10-04,2025-10-05
RHODE ISLAND,2578,2025-10-04,2025-10-05
SOUTH CAROLINA,12698,2025-10-04,2025-10-05
SOUTH DAKOTA,2838,2025-10-04,2025-10-05
TENNESSEE,29210,2025-10-04,2025-10-05
TEXAS,100794,2025-10-04,2025-10-05
UTAH,2780,2025-10-04,2025-10-05
VERMONT,1756,2025-10-04,2025-10-05
VIRGIN ISLANDS,79,2025-10-04,2025-10-05
VIRGINIA,26199,2025-10-04,2025-10-05
WASHINGTON,10691,2025-10-04,2025-10-05
WEST VIRGINIA-PN,7352,2025-10-04,2025-10-05
WEST VIRGINIA-RN (Non-Participating),NA,2025-10-04,2025-10-05
WISCONSIN,10629,2025-10-04,2025-10-05
WYOMING,822,2025-10-04,2025-10-05
TOTALS,967702,2025-10-04,2025-10-05
