state,counts_lpn,updated_date,scrape_date
ALABAMA,17264,2022-01-07,2022-01-08
ALASKA,762,2022-01-07,2022-01-08
AMERICAN SAMOA,132,2022-01-07,2022-01-08
ARIZONA,10837,2022-01-07,2022-01-08
ARKANSAS,14213,2022-01-07,2022-01-08
CALIFORNIA-RN (Non-Participating),NA,2022-01-07,2022-01-08
CALIFORNIA-VN,105435,2022-01-07,2022-01-08
COLORADO,8042,2022-01-07,2022-01-08
CONNECTICUT,13831,2022-01-07,2022-01-08
DELAWARE,3169,2022-01-07,2022-01-08
DISTRICT OF COLUMBIA,2178,2022-01-07,2022-01-08
FLORIDA,61499,2022-01-07,2022-01-08
GEORGIA,29785,2022-01-07,2022-01-08
GUAM,211,2022-01-07,2022-01-08
HAWAII,1689,2022-01-07,2022-01-08
IDAHO,3528,2022-01-07,2022-01-08
ILLINOIS,25631,2022-01-07,2022-01-08
INDIANA,22911,2022-01-07,2022-01-08
IOWA,10074,2022-01-07,2022-01-08
KANSAS,9546,2022-01-07,2022-01-08
KENTUCKY,12759,2022-01-07,2022-01-08
LOUISIANA-PN,21845,2022-01-07,2022-01-08
LOUISIANA-RN (Non-Participating),NA,2022-01-07,2022-01-08
MAINE,1900,2022-01-07,2022-01-08
MARYLAND,11279,2022-01-07,2022-01-08
MASSACHUSETTS,19903,2022-01-07,2022-01-08
MICHIGAN (Non-Participating),NA,2022-01-07,2022-01-08
MINNESOTA,19466,2022-01-07,2022-01-08
MISSISSIPPI,12449,2022-01-07,2022-01-08
MISSOURI,24515,2022-01-07,2022-01-08
MONTANA,2417,2022-01-07,2022-01-08
NEBRASKA,5220,2022-01-07,2022-01-08
NEVADA,4387,2022-01-07,2022-01-08
NEW HAMPSHIRE,3088,2022-01-07,2022-01-08
NEW JERSEY,23886,2022-01-07,2022-01-08
NEW MEXICO,2448,2022-01-07,2022-01-08
NEW YORK,68096,2022-01-07,2022-01-08
NORTH CAROLINA,22638,2022-01-07,2022-01-08
NORTH DAKOTA,3006,2022-01-07,2022-01-08
NORTHERN MARIANA ISLANDS,49,2022-01-07,2022-01-08
OHIO,53703,2022-01-07,2022-01-08
OKLAHOMA,15352,2022-01-07,2022-01-08
OREGON,6015,2022-01-07,2022-01-08
PENNSYLVANIA,52791,2022-01-07,2022-01-08
RHODE ISLAND,2568,2022-01-07,2022-01-08
SOUTH CAROLINA,12365,2022-01-07,2022-01-08
SOUTH DAKOTA,2675,2022-01-07,2022-01-08
TENNESSEE,30146,2022-01-07,2022-01-08
TEXAS,105007,2022-01-07,2022-01-08
UTAH,2820,2022-01-07,2022-01-08
VERMONT,2613,2022-01-07,2022-01-08
VIRGIN ISLANDS,92,2022-01-07,2022-01-08
VIRGINIA,26856,2022-01-07,2022-01-08
WASHINGTON,11042,2022-01-07,2022-01-08
WEST VIRGINIA-PN,7993,2022-01-07,2022-01-08
WEST VIRGINIA-RN (Non-Participating),NA,2022-01-07,2022-01-08
WISCONSIN,15063,2022-01-07,2022-01-08
WYOMING,872,2022-01-07,2022-01-08
TOTALS,948061,2022-01-07,2022-01-08
