state,counts_all,updated_date,scrape_date
ALABAMA,117005,2023-01-19,2023-01-19
ALASKA,17641,2023-01-19,2023-01-19
AMERICAN SAMOA,299,2023-01-19,2023-01-19
ARIZONA,118627,2023-01-19,2023-01-19
ARKANSAS,60130,2023-01-19,2023-01-19
CALIFORNIA,605727,2023-01-19,2023-01-19
COLORADO,92981,2023-01-19,2023-01-19
CONNECTICUT,105005,2023-01-19,2023-01-19
DELAWARE,24191,2023-01-19,2023-01-19
DISTRICT OF COLUMBIA,39041,2023-01-19,2023-01-19
FLORIDA,428551,2023-01-19,2023-01-19
GEORGIA,171615,2023-01-19,2023-01-19
GUAM,1533,2023-01-19,2023-01-19
HAWAII,35539,2023-01-19,2023-01-19
IDAHO,32194,2023-01-19,2023-01-19
ILLINOIS,240825,2023-01-19,2023-01-19
INDIANA,149272,2023-01-19,2023-01-19
IOWA,66675,2023-01-19,2023-01-19
KANSAS,62439,2023-01-19,2023-01-19
KENTUCKY,86751,2023-01-19,2023-01-19
LOUISIANA,87933,2023-01-19,2023-01-19
MAINE,30547,2023-01-19,2023-01-19
MARYLAND,99084,2023-01-19,2023-01-19
MASSACHUSETTS,170818,2023-01-19,2023-01-19
MICHIGAN (Non-Participating),NA,2023-01-19,2023-01-19
MINNESOTA,148024,2023-01-19,2023-01-19
MISSISSIPPI,63103,2023-01-19,2023-01-19
MISSOURI,145293,2023-01-19,2023-01-19
MONTANA,24280,2023-01-19,2023-01-19
NEBRASKA,36870,2023-01-19,2023-01-19
NEVADA,61344,2023-01-19,2023-01-19
NEW HAMPSHIRE,29728,2023-01-19,2023-01-19
NEW JERSEY,166770,2023-01-19,2023-01-19
NEW MEXICO,34016,2023-01-19,2023-01-19
NEW YORK,458989,2023-01-19,2023-01-19
NORTH CAROLINA,177071,2023-01-19,2023-01-19
NORTH DAKOTA,19235,2023-01-19,2023-01-19
NORTHERN MARIANA ISLANDS,3783,2023-01-19,2023-01-19
OHIO,289604,2023-01-19,2023-01-19
OKLAHOMA,66989,2023-01-19,2023-01-19
OREGON,86926,2023-01-19,2023-01-19
PENNSYLVANIA,289121,2023-01-19,2023-01-19
RHODE ISLAND,32251,2023-01-19,2023-01-19
SOUTH CAROLINA,91635,2023-01-19,2023-01-19
SOUTH DAKOTA,22347,2023-01-19,2023-01-19
TENNESSEE,142977,2023-01-19,2023-01-19
TEXAS,485441,2023-01-19,2023-01-19
UTAH,46872,2023-01-19,2023-01-19
VERMONT,23892,2023-01-19,2023-01-19
VIRGIN ISLANDS,1233,2023-01-19,2023-01-19
VIRGINIA,142682,2023-01-19,2023-01-19
WASHINGTON,138125,2023-01-19,2023-01-19
WEST VIRGINIA,42712,2023-01-19,2023-01-19
WISCONSIN,134514,2023-01-19,2023-01-19
WYOMING,8860,2023-01-19,2023-01-19
