state,counts_lpn,updated_date,scrape_date
ALABAMA,16346,2025-08-27,2025-08-27
ALASKA,807,2025-08-27,2025-08-27
AMERICAN SAMOA,57,2025-08-27,2025-08-27
ARIZONA,10684,2025-08-27,2025-08-27
ARKANSAS,13909,2025-08-27,2025-08-27
CALIFORNIA-RN (Non-Participating),NA,2025-08-27,2025-08-27
CALIFORNIA-VN,115436,2025-08-27,2025-08-27
COLORADO,7710,2025-08-27,2025-08-27
CONNECTICUT,12818,2025-08-27,2025-08-27
DELAWARE,3270,2025-08-27,2025-08-27
DISTRICT OF COLUMBIA,2953,2025-08-27,2025-08-27
FLORIDA,57442,2025-08-27,2025-08-27
GEORGIA,27702,2025-08-27,2025-08-27
GUAM,197,2025-08-27,2025-08-27
HAWAII,1737,2025-08-27,2025-08-27
IDAHO,3334,2025-08-27,2025-08-27
ILLINOIS,24445,2025-08-27,2025-08-27
INDIANA,20926,2025-08-27,2025-08-27
IOWA,8934,2025-08-27,2025-08-27
KANSAS,9237,2025-08-27,2025-08-27
KENTUCKY,12958,2025-08-27,2025-08-27
LOUISIANA-PN,21921,2025-08-27,2025-08-27
LOUISIANA-RN (Non-Participating),NA,2025-08-27,2025-08-27
MAINE,1605,2025-08-27,2025-08-27
MARYLAND,11338,2025-08-27,2025-08-27
MASSACHUSETTS,20753,2025-08-27,2025-08-27
MICHIGAN,20730,2025-08-27,2025-08-27
MINNESOTA,17583,2025-08-27,2025-08-27
MISSISSIPPI,14660,2025-08-27,2025-08-27
MISSOURI,23365,2025-08-27,2025-08-27
MONTANA,2184,2025-08-27,2025-08-27
NEBRASKA,5658,2025-08-27,2025-08-27
NEVADA,4770,2025-08-27,2025-08-27
NEW HAMPSHIRE,3147,2025-08-27,2025-08-27
NEW JERSEY,23572,2025-08-27,2025-08-27
NEW MEXICO,2471,2025-08-27,2025-08-27
NEW YORK,77948,2025-08-27,2025-08-27
NORTH CAROLINA,23000,2025-08-27,2025-08-27
NORTH DAKOTA,2829,2025-08-27,2025-08-27
NORTHERN MARIANA ISLANDS,55,2025-08-27,2025-08-27
OHIO,52829,2025-08-27,2025-08-27
OKLAHOMA,16858,2025-08-27,2025-08-27
OREGON,6703,2025-08-27,2025-08-27
PENNSYLVANIA,50630,2025-08-27,2025-08-27
RHODE ISLAND,2527,2025-08-27,2025-08-27
SOUTH CAROLINA,12548,2025-08-27,2025-08-27
SOUTH DAKOTA,2804,2025-08-27,2025-08-27
TENNESSEE,29181,2025-08-27,2025-08-27
TEXAS,101036,2025-08-27,2025-08-27
UTAH,2762,2025-08-27,2025-08-27
VERMONT,1669,2025-08-27,2025-08-27
VIRGIN ISLANDS,79,2025-08-27,2025-08-27
VIRGINIA,26298,2025-08-27,2025-08-27
WASHINGTON,10585,2025-08-27,2025-08-27
WEST VIRGINIA-PN,7210,2025-08-27,2025-08-27
WEST VIRGINIA-RN (Non-Participating),NA,2025-08-27,2025-08-27
WISCONSIN,10472,2025-08-27,2025-08-27
WYOMING,814,2025-08-27,2025-08-27
TOTALS,963496,2025-08-27,2025-08-27
