state,counts_lpn,updated_date,scrape_date
ALABAMA,16954,2026-09-03,2026-09-03
ALASKA,973,2026-09-03,2026-09-03
AMERICAN SAMOA,73,2026-09-03,2026-09-03
ARIZONA,10767,2026-09-03,2026-09-03
ARKANSAS,13874,2026-09-03,2026-09-03
CALIFORNIA-RN (Non-Participating),NA,2026-09-03,2026-09-03
CALIFORNIA-VN,118086,2026-09-03,2026-09-03
COLORADO,8288,2026-09-03,2026-09-03
CONNECTICUT,12576,2026-09-03,2026-09-03
DELAWARE,3213,2026-09-03,2026-09-03
DISTRICT OF COLUMBIA,2208,2026-09-03,2026-09-03
FLORIDA,62783,2026-09-03,2026-09-03
GEORGIA,29487,2026-09-03,2026-09-03
GUAM,195,2026-09-03,2026-09-03
HAWAII,2041,2026-09-03,2026-09-03
IDAHO,3092,2026-09-03,2026-09-03
ILLINOIS,26987,2026-09-03,2026-09-03
INDIANA,22378,2026-09-03,2026-09-03
IOWA,9144,2026-09-03,2026-09-03
KANSAS,9226,2026-09-03,2026-09-03
KENTUCKY,12969,2026-09-03,2026-09-03
LOUISIANA-PN,22082,2026-09-03,2026-09-03
LOUISIANA-RN (Non-Participating),NA,2026-09-03,2026-09-03
MAINE,1542,2026-09-03,2026-09-03
MARYLAND,11382,2026-09-03,2026-09-03
MASSACHUSETTS,19919,2026-09-03,2026-09-03
MICHIGAN,20835,2026-09-03,2026-09-03
MINNESOTA,17155,2026-09-03,2026-09-03
MISSISSIPPI,13969,2026-09-03,2026-09-03
MISSOURI,21355,2026-09-03,2026-09-03
MONTANA,2167,2026-09-03,2026-09-03
NEBRASKA,5094,2026-09-03,2026-09-03
NEVADA,4818,2026-09-03,2026-09-03
NEW HAMPSHIRE,3085,2026-09-03,2026-09-03
NEW JERSEY,23686,2026-09-03,2026-09-03
NEW MEXICO,2544,2026-09-03,2026-09-03
NEW YORK,81067,2026-09-03,2026-09-03
NORTH CAROLINA,23057,2026-09-03,2026-09-03
NORTH DAKOTA,2701,2026-09-03,2026-09-03
NORTHERN MARIANA ISLANDS,48,2026-09-03,2026-09-03
OHIO,56947,2026-09-03,2026-09-03
OKLAHOMA,17333,2026-09-03,2026-09-03
OREGON,6928,2026-09-03,2026-09-03
PENNSYLVANIA,47013,2026-09-03,2026-09-03
RHODE ISLAND,2668,2026-09-03,2026-09-03
SOUTH CAROLINA,12290,2026-09-03,2026-09-03
SOUTH DAKOTA,2832,2026-09-03,2026-09-03
TENNESSEE,29151,2026-09-03,2026-09-03
TEXAS,99975,2026-09-03,2026-09-03
UTAH,2713,2026-09-03,2026-09-03
VERMONT,1363,2026-09-03,2026-09-03
VIRGIN ISLANDS,81,2026-09-03,2026-09-03
VIRGINIA,26087,2026-09-03,2026-09-03
WASHINGTON,10009,2026-09-03,2026-09-03
WEST VIRGINIA-PN,7090,2026-09-03,2026-09-03
WEST VIRGINIA-RN (Non-Participating),NA,2026-09-03,2026-09-03
WISCONSIN,12181,2026-09-03,2026-09-03
WYOMING,972,2026-09-03,2026-09-03
TOTALS,977453,2026-09-03,2026-09-03
