state,counts_lpn,updated_date,scrape_date
ALABAMA,17655,2022-10-26,2022-10-26
ALASKA,847,2022-10-26,2022-10-26
AMERICAN SAMOA,132,2022-10-26,2022-10-26
ARIZONA,10889,2022-10-26,2022-10-26
ARKANSAS,14039,2022-10-26,2022-10-26
CALIFORNIA-RN (Non-Participating),NA,2022-10-26,2022-10-26
CALIFORNIA-VN,107658,2022-10-26,2022-10-26
COLORADO,8513,2022-10-26,2022-10-26
CONNECTICUT,14255,2022-10-26,2022-10-26
DELAWARE,2875,2022-10-26,2022-10-26
DISTRICT OF COLUMBIA,2284,2022-10-26,2022-10-26
FLORIDA,65722,2022-10-26,2022-10-26
GEORGIA,30415,2022-10-26,2022-10-26
GUAM,222,2022-10-26,2022-10-26
HAWAII,1948,2022-10-26,2022-10-26
IDAHO,3219,2022-10-26,2022-10-26
ILLINOIS,26904,2022-10-26,2022-10-26
INDIANA,23824,2022-10-26,2022-10-26
IOWA,9994,2022-10-26,2022-10-26
KANSAS,9532,2022-10-26,2022-10-26
KENTUCKY,13493,2022-10-26,2022-10-26
LOUISIANA-PN,21676,2022-10-26,2022-10-26
LOUISIANA-RN (Non-Participating),NA,2022-10-26,2022-10-26
MAINE,1837,2022-10-26,2022-10-26
MARYLAND,11226,2022-10-26,2022-10-26
MASSACHUSETTS,21003,2022-10-26,2022-10-26
MICHIGAN (Non-Participating),NA,2022-10-26,2022-10-26
MINNESOTA,18979,2022-10-26,2022-10-26
MISSISSIPPI,13535,2022-10-26,2022-10-26
MISSOURI,22704,2022-10-26,2022-10-26
MONTANA,2392,2022-10-26,2022-10-26
NEBRASKA,5585,2022-10-26,2022-10-26
NEVADA,4638,2022-10-26,2022-10-26
NEW HAMPSHIRE,3110,2022-10-26,2022-10-26
NEW JERSEY,23498,2022-10-26,2022-10-26
NEW MEXICO,2432,2022-10-26,2022-10-26
NEW YORK,70300,2022-10-26,2022-10-26
NORTH CAROLINA,23066,2022-10-26,2022-10-26
NORTH DAKOTA,3303,2022-10-26,2022-10-26
NORTHERN MARIANA ISLANDS,55,2022-10-26,2022-10-26
OHIO,55609,2022-10-26,2022-10-26
OKLAHOMA,16632,2022-10-26,2022-10-26
OREGON,6168,2022-10-26,2022-10-26
PENNSYLVANIA,48232,2022-10-26,2022-10-26
RHODE ISLAND,2715,2022-10-26,2022-10-26
SOUTH CAROLINA,12069,2022-10-26,2022-10-26
SOUTH DAKOTA,2711,2022-10-26,2022-10-26
TENNESSEE,29987,2022-10-26,2022-10-26
TEXAS,104608,2022-10-26,2022-10-26
UTAH,2576,2022-10-26,2022-10-26
VERMONT,1832,2022-10-26,2022-10-26
VIRGIN ISLANDS,113,2022-10-26,2022-10-26
VIRGINIA,26774,2022-10-26,2022-10-26
WASHINGTON,11129,2022-10-26,2022-10-26
WEST VIRGINIA-PN,7846,2022-10-26,2022-10-26
WEST VIRGINIA-RN (Non-Participating),NA,2022-10-26,2022-10-26
WISCONSIN,16009,2022-10-26,2022-10-26
WYOMING,999,2022-10-26,2022-10-26
TOTALS,959768,2022-10-26,2022-10-26
