state,counts_all,updated_date,scrape_date
ALABAMA,110175,2021-10-09,2021-10-11
ALASKA,17895,2021-10-09,2021-10-11
AMERICAN SAMOA,297,2021-10-09,2021-10-11
ARIZONA,111776,2021-10-09,2021-10-11
ARKANSAS,58984,2021-10-09,2021-10-11
CALIFORNIA,566970,2021-10-09,2021-10-11
COLORADO,91836,2021-10-09,2021-10-11
CONNECTICUT,93340,2021-10-09,2021-10-11
DELAWARE,22014,2021-10-09,2021-10-11
DISTRICT OF COLUMBIA,31521,2021-10-09,2021-10-11
FLORIDA,401908,2021-10-09,2021-10-11
GEORGIA,167451,2021-10-09,2021-10-11
GUAM,1707,2021-10-09,2021-10-11
HAWAII,26880,2021-10-09,2021-10-11
IDAHO,28321,2021-10-09,2021-10-11
ILLINOIS,241739,2021-10-09,2021-10-11
INDIANA,155786,2021-10-09,2021-10-11
IOWA,68933,2021-10-09,2021-10-11
KANSAS,63702,2021-10-09,2021-10-11
KENTUCKY,89733,2021-10-09,2021-10-11
LOUISIANA,87052,2021-10-09,2021-10-11
MAINE,29745,2021-10-09,2021-10-11
MARYLAND,98536,2021-10-09,2021-10-11
MASSACHUSETTS,171228,2021-10-09,2021-10-11
MICHIGAN (Non-Participating),NA,2021-10-09,2021-10-11
MINNESOTA,138966,2021-10-09,2021-10-11
MISSISSIPPI,64230,2021-10-09,2021-10-11
MISSOURI,139939,2021-10-09,2021-10-11
MONTANA,21994,2021-10-09,2021-10-11
NEBRASKA,40044,2021-10-09,2021-10-11
NEVADA,55310,2021-10-09,2021-10-11
NEW HAMPSHIRE,28384,2021-10-09,2021-10-11
NEW JERSEY,161354,2021-10-09,2021-10-11
NEW MEXICO,32404,2021-10-09,2021-10-11
NEW YORK,486900,2021-10-09,2021-10-11
NORTH CAROLINA,171195,2021-10-09,2021-10-11
NORTH DAKOTA,19935,2021-10-09,2021-10-11
NORTHERN MARIANA ISLANDS,3399,2021-10-09,2021-10-11
OHIO,284353,2021-10-09,2021-10-11
OKLAHOMA,67532,2021-10-09,2021-10-11
OREGON,78138,2021-10-09,2021-10-11
PENNSYLVANIA,288711,2021-10-09,2021-10-11
RHODE ISLAND,28982,2021-10-09,2021-10-11
SOUTH CAROLINA,88499,2021-10-09,2021-10-11
SOUTH DAKOTA,21901,2021-10-09,2021-10-11
TENNESSEE,140034,2021-10-09,2021-10-11
TEXAS,468364,2021-10-09,2021-10-11
UTAH,42267,2021-10-09,2021-10-11
VERMONT,21964,2021-10-09,2021-10-11
VIRGIN ISLANDS,1377,2021-10-09,2021-10-11
VIRGINIA,139013,2021-10-09,2021-10-11
WASHINGTON,126978,2021-10-09,2021-10-11
WEST VIRGINIA,42135,2021-10-09,2021-10-11
WISCONSIN,125118,2021-10-09,2021-10-11
WYOMING,9578,2021-10-09,2021-10-11
