state,counts_rn,updated_date,scrape_date
ALABAMA,96995,2022-07-23,2022-07-25
ALASKA,20138,2022-07-23,2022-07-25
AMERICAN SAMOA,167,2022-07-23,2022-07-25
ARIZONA,107824,2022-07-23,2022-07-25
ARKANSAS,45800,2022-07-23,2022-07-25
CALIFORNIA-RN,481603,2022-07-23,2022-07-25
CALIFORNIA-VN (Non-Participating),NA,2022-07-23,2022-07-25
COLORADO,85539,2022-07-23,2022-07-25
CONNECTICUT,86412,2022-07-23,2022-07-25
DELAWARE,20439,2022-07-23,2022-07-25
DISTRICT OF COLUMBIA,32881,2022-07-23,2022-07-25
FLORIDA,358399,2022-07-23,2022-07-25
GEORGIA,137670,2022-07-23,2022-07-25
GUAM,1569,2022-07-23,2022-07-25
HAWAII,30609,2022-07-23,2022-07-25
IDAHO,27716,2022-07-23,2022-07-25
ILLINOIS,227238,2022-07-23,2022-07-25
INDIANA,125342,2022-07-23,2022-07-25
IOWA,59521,2022-07-23,2022-07-25
KANSAS,53810,2022-07-23,2022-07-25
KENTUCKY,75742,2022-07-23,2022-07-25
LOUISIANA-PN (Non-Participating),NA,2022-07-23,2022-07-25
LOUISIANA-RN,65020,2022-07-23,2022-07-25
MAINE,28749,2022-07-23,2022-07-25
MARYLAND,88013,2022-07-23,2022-07-25
MASSACHUSETTS,162095,2022-07-23,2022-07-25
MICHIGAN (Non-Participating),NA,2022-07-23,2022-07-25
MINNESOTA,123740,2022-07-23,2022-07-25
MISSISSIPPI,52277,2022-07-23,2022-07-25
MISSOURI,120434,2022-07-23,2022-07-25
MONTANA,20841,2022-07-23,2022-07-25
NEBRASKA,32546,2022-07-23,2022-07-25
NEVADA,55501,2022-07-23,2022-07-25
NEW HAMPSHIRE,26347,2022-07-23,2022-07-25
NEW JERSEY,137515,2022-07-23,2022-07-25
NEW MEXICO,31049,2022-07-23,2022-07-25
NEW YORK,369750,2022-07-23,2022-07-25
NORTH CAROLINA,153258,2022-07-23,2022-07-25
NORTH DAKOTA,16922,2022-07-23,2022-07-25
NORTHERN MARIANA ISLANDS,3719,2022-07-23,2022-07-25
OHIO,233178,2022-07-23,2022-07-25
OKLAHOMA,51593,2022-07-23,2022-07-25
OREGON,78477,2022-07-23,2022-07-25
PENNSYLVANIA,237170,2022-07-23,2022-07-25
RHODE ISLAND,27614,2022-07-23,2022-07-25
SOUTH CAROLINA,76567,2022-07-23,2022-07-25
SOUTH DAKOTA,19655,2022-07-23,2022-07-25
TENNESSEE,112258,2022-07-23,2022-07-25
TEXAS,376463,2022-07-23,2022-07-25
UTAH,42708,2022-07-23,2022-07-25
VERMONT,21635,2022-07-23,2022-07-25
VIRGIN ISLANDS,1574,2022-07-23,2022-07-25
VIRGINIA,114603,2022-07-23,2022-07-25
WASHINGTON,124503,2022-07-23,2022-07-25
WEST VIRGINIA-PN (Non-Participating),NA,2022-07-23,2022-07-25
WEST VIRGINIA-RN,35098,2022-07-23,2022-07-25
WISCONSIN,115472,2022-07-23,2022-07-25
WYOMING,9382,2022-07-23,2022-07-25
TOTALS,5241140,2022-07-23,2022-07-25
