state,counts_all,updated_date,scrape_date
ALABAMA,114130,2022-07-14,2022-07-15
ALASKA,20783,2022-07-14,2022-07-15
AMERICAN SAMOA,299,2022-07-14,2022-07-15
ARIZONA,118855,2022-07-14,2022-07-15
ARKANSAS,59927,2022-07-14,2022-07-15
CALIFORNIA,586313,2022-07-14,2022-07-15
COLORADO,93541,2022-07-14,2022-07-15
CONNECTICUT,100461,2022-07-14,2022-07-15
DELAWARE,23157,2022-07-14,2022-07-15
DISTRICT OF COLUMBIA,34881,2022-07-14,2022-07-15
FLORIDA,421679,2022-07-14,2022-07-15
GEORGIA,169191,2022-07-14,2022-07-15
GUAM,1788,2022-07-14,2022-07-15
HAWAII,32310,2022-07-14,2022-07-15
IDAHO,31257,2022-07-14,2022-07-15
ILLINOIS,252981,2022-07-14,2022-07-15
INDIANA,148481,2022-07-14,2022-07-15
IOWA,69703,2022-07-14,2022-07-15
KANSAS,63391,2022-07-14,2022-07-15
KENTUCKY,88899,2022-07-14,2022-07-15
LOUISIANA,86387,2022-07-14,2022-07-15
MAINE,30589,2022-07-14,2022-07-15
MARYLAND,99992,2022-07-14,2022-07-15
MASSACHUSETTS,181878,2022-07-14,2022-07-15
MICHIGAN (Non-Participating),NA,2022-07-14,2022-07-15
MINNESOTA,142216,2022-07-14,2022-07-15
MISSISSIPPI,65332,2022-07-14,2022-07-15
MISSOURI,142305,2022-07-14,2022-07-15
MONTANA,23093,2022-07-14,2022-07-15
NEBRASKA,37938,2022-07-14,2022-07-15
NEVADA,59940,2022-07-14,2022-07-15
NEW HAMPSHIRE,29435,2022-07-14,2022-07-15
NEW JERSEY,159931,2022-07-14,2022-07-15
NEW MEXICO,33351,2022-07-14,2022-07-15
NEW YORK,438166,2022-07-14,2022-07-15
NORTH CAROLINA,175491,2022-07-14,2022-07-15
NORTH DAKOTA,20082,2022-07-14,2022-07-15
NORTHERN MARIANA ISLANDS,3714,2022-07-14,2022-07-15
OHIO,287988,2022-07-14,2022-07-15
OKLAHOMA,67580,2022-07-14,2022-07-15
OREGON,84089,2022-07-14,2022-07-15
PENNSYLVANIA,282275,2022-07-14,2022-07-15
RHODE ISLAND,30079,2022-07-14,2022-07-15
SOUTH CAROLINA,88154,2022-07-14,2022-07-15
SOUTH DAKOTA,22337,2022-07-14,2022-07-15
TENNESSEE,141794,2022-07-14,2022-07-15
TEXAS,479932,2022-07-14,2022-07-15
UTAH,45135,2022-07-14,2022-07-15
VERMONT,23281,2022-07-14,2022-07-15
VIRGIN ISLANDS,1673,2022-07-14,2022-07-15
VIRGINIA,140889,2022-07-14,2022-07-15
WASHINGTON,134767,2022-07-14,2022-07-15
WEST VIRGINIA,42475,2022-07-14,2022-07-15
WISCONSIN,130948,2022-07-14,2022-07-15
WYOMING,10334,2022-07-14,2022-07-15
