state,counts_rn,updated_date,scrape_date
ALABAMA,94731,2022-03-26,2022-03-28
ALASKA,18715,2022-03-26,2022-03-28
AMERICAN SAMOA,166,2022-03-26,2022-03-28
ARIZONA,104906,2022-03-26,2022-03-28
ARKANSAS,45081,2022-03-26,2022-03-28
CALIFORNIA-RN,471861,2022-03-26,2022-03-28
CALIFORNIA-VN (Non-Participating),NA,2022-03-26,2022-03-28
COLORADO,82865,2022-03-26,2022-03-28
CONNECTICUT,83482,2022-03-26,2022-03-28
DELAWARE,19702,2022-03-26,2022-03-28
DISTRICT OF COLUMBIA,30961,2022-03-26,2022-03-28
FLORIDA,353478,2022-03-26,2022-03-28
GEORGIA,136107,2022-03-26,2022-03-28
GUAM,1635,2022-03-26,2022-03-28
HAWAII,28332,2022-03-26,2022-03-28
IDAHO,26571,2022-03-26,2022-03-28
ILLINOIS,223356,2022-03-26,2022-03-28
INDIANA,121833,2022-03-26,2022-03-28
IOWA,58865,2022-03-26,2022-03-28
KANSAS,53507,2022-03-26,2022-03-28
KENTUCKY,73484,2022-03-26,2022-03-28
LOUISIANA-PN (Non-Participating),NA,2022-03-26,2022-03-28
LOUISIANA-RN,63570,2022-03-26,2022-03-28
MAINE,28139,2022-03-26,2022-03-28
MARYLAND,86788,2022-03-26,2022-03-28
MASSACHUSETTS,156901,2022-03-26,2022-03-28
MICHIGAN (Non-Participating),NA,2022-03-26,2022-03-28
MINNESOTA,120902,2022-03-26,2022-03-28
MISSISSIPPI,51148,2022-03-26,2022-03-28
MISSOURI,117870,2022-03-26,2022-03-28
MONTANA,19926,2022-03-26,2022-03-28
NEBRASKA,31696,2022-03-26,2022-03-28
NEVADA,53398,2022-03-26,2022-03-28
NEW HAMPSHIRE,25856,2022-03-26,2022-03-28
NEW JERSEY,141969,2022-03-26,2022-03-28
NEW MEXICO,30531,2022-03-26,2022-03-28
NEW YORK,361798,2022-03-26,2022-03-28
NORTH CAROLINA,150077,2022-03-26,2022-03-28
NORTH DAKOTA,16219,2022-03-26,2022-03-28
NORTHERN MARIANA ISLANDS,3324,2022-03-26,2022-03-28
OHIO,225665,2022-03-26,2022-03-28
OKLAHOMA,51866,2022-03-26,2022-03-28
OREGON,74484,2022-03-26,2022-03-28
PENNSYLVANIA,236464,2022-03-26,2022-03-28
RHODE ISLAND,25917,2022-03-26,2022-03-28
SOUTH CAROLINA,78795,2022-03-26,2022-03-28
SOUTH DAKOTA,19376,2022-03-26,2022-03-28
TENNESSEE,110869,2022-03-26,2022-03-28
TEXAS,369307,2022-03-26,2022-03-28
UTAH,41335,2022-03-26,2022-03-28
VERMONT,20838,2022-03-26,2022-03-28
VIRGIN ISLANDS,1342,2022-03-26,2022-03-28
VIRGINIA,113273,2022-03-26,2022-03-28
WASHINGTON,119486,2022-03-26,2022-03-28
WEST VIRGINIA-PN (Non-Participating),NA,2022-03-26,2022-03-28
WEST VIRGINIA-RN,33815,2022-03-26,2022-03-28
WISCONSIN,113197,2022-03-26,2022-03-28
WYOMING,9064,2022-03-26,2022-03-28
TOTALS,5134843,2022-03-26,2022-03-28
