state,counts_all,updated_date,scrape_date
ALABAMA,103284,2025-01-22,2025-01-22
ALASKA,19286,2025-01-22,2025-01-22
AMERICAN SAMOA,72,2025-01-22,2025-01-22
ARIZONA,126126,2025-01-22,2025-01-22
ARKANSAS,62052,2025-01-22,2025-01-22
CALIFORNIA,664756,2025-01-22,2025-01-22
COLORADO,95405,2025-01-22,2025-01-22
CONNECTICUT,95016,2025-01-22,2025-01-22
DELAWARE,24770,2025-01-22,2025-01-22
DISTRICT OF COLUMBIA,45116,2025-01-22,2025-01-22
FLORIDA,447109,2025-01-22,2025-01-22
GEORGIA,177485,2025-01-22,2025-01-22
GUAM,1442,2025-01-22,2025-01-22
HAWAII,41111,2025-01-22,2025-01-22
IDAHO,33244,2025-01-22,2025-01-22
ILLINOIS,284128,2025-01-22,2025-01-22
INDIANA,152358,2025-01-22,2025-01-22
IOWA,66736,2025-01-22,2025-01-22
KANSAS,62209,2025-01-22,2025-01-22
KENTUCKY,88653,2025-01-22,2025-01-22
LOUISIANA,89486,2025-01-22,2025-01-22
MAINE,30502,2025-01-22,2025-01-22
MARYLAND,100674,2025-01-22,2025-01-22
MASSACHUSETTS,178064,2025-01-22,2025-01-22
MICHIGAN,196469,2025-01-22,2025-01-22
MINNESOTA,151667,2025-01-22,2025-01-22
MISSISSIPPI,65307,2025-01-22,2025-01-22
MISSOURI,147069,2025-01-22,2025-01-22
MONTANA,27770,2025-01-22,2025-01-22
NEBRASKA,36587,2025-01-22,2025-01-22
NEVADA,65065,2025-01-22,2025-01-22
NEW HAMPSHIRE,30607,2025-01-22,2025-01-22
NEW JERSEY,173709,2025-01-22,2025-01-22
NEW MEXICO,36510,2025-01-22,2025-01-22
NEW YORK,566187,2025-01-22,2025-01-22
NORTH CAROLINA,185277,2025-01-22,2025-01-22
NORTH DAKOTA,19368,2025-01-22,2025-01-22
NORTHERN MARIANA ISLANDS,4565,2025-01-22,2025-01-22
OHIO,284954,2025-01-22,2025-01-22
OKLAHOMA,70136,2025-01-22,2025-01-22
OREGON,93548,2025-01-22,2025-01-22
PENNSYLVANIA,287635,2025-01-22,2025-01-22
RHODE ISLAND,28507,2025-01-22,2025-01-22
SOUTH CAROLINA,96768,2025-01-22,2025-01-22
SOUTH DAKOTA,22765,2025-01-22,2025-01-22
TENNESSEE,145787,2025-01-22,2025-01-22
TEXAS,517921,2025-01-22,2025-01-22
UTAH,50425,2025-01-22,2025-01-22
VERMONT,14743,2025-01-22,2025-01-22
VIRGIN ISLANDS,1405,2025-01-22,2025-01-22
VIRGINIA,147269,2025-01-22,2025-01-22
WASHINGTON,118513,2025-01-22,2025-01-22
WEST VIRGINIA,41248,2025-01-22,2025-01-22
WISCONSIN,127212,2025-01-22,2025-01-22
WYOMING,8880,2025-01-22,2025-01-22
