state,counts_rn,updated_date,scrape_date
ALABAMA,93910,2021-12-27,2021-12-28
ALASKA,18083,2021-12-27,2021-12-28
AMERICAN SAMOA,166,2021-12-27,2021-12-28
ARIZONA,102282,2021-12-27,2021-12-28
ARKANSAS,44967,2021-12-27,2021-12-28
CALIFORNIA-RN,465921,2021-12-27,2021-12-28
CALIFORNIA-VN (Non-Participating),NA,2021-12-27,2021-12-28
COLORADO,80870,2021-12-27,2021-12-28
CONNECTICUT,81221,2021-12-27,2021-12-28
DELAWARE,19183,2021-12-27,2021-12-28
DISTRICT OF COLUMBIA,30211,2021-12-27,2021-12-28
FLORIDA,346962,2021-12-27,2021-12-28
GEORGIA,139132,2021-12-27,2021-12-28
GUAM,1596,2021-12-27,2021-12-28
HAWAII,26746,2021-12-27,2021-12-28
IDAHO,25712,2021-12-27,2021-12-28
ILLINOIS,219244,2021-12-27,2021-12-28
INDIANA,118642,2021-12-27,2021-12-28
IOWA,58541,2021-12-27,2021-12-28
KANSAS,53638,2021-12-27,2021-12-28
KENTUCKY,72017,2021-12-27,2021-12-28
LOUISIANA-PN (Non-Participating),NA,2021-12-27,2021-12-28
LOUISIANA-RN,65255,2021-12-27,2021-12-28
MAINE,27935,2021-12-27,2021-12-28
MARYLAND,86808,2021-12-27,2021-12-28
MASSACHUSETTS,153739,2021-12-27,2021-12-28
MICHIGAN (Non-Participating),NA,2021-12-27,2021-12-28
MINNESOTA,119740,2021-12-27,2021-12-28
MISSISSIPPI,50419,2021-12-27,2021-12-28
MISSOURI,116183,2021-12-27,2021-12-28
MONTANA,20228,2021-12-27,2021-12-28
NEBRASKA,31230,2021-12-27,2021-12-28
NEVADA,51570,2021-12-27,2021-12-28
NEW HAMPSHIRE,25648,2021-12-27,2021-12-28
NEW JERSEY,139688,2021-12-27,2021-12-28
NEW MEXICO,30133,2021-12-27,2021-12-28
NEW YORK,355648,2021-12-27,2021-12-28
NORTH CAROLINA,148870,2021-12-27,2021-12-28
NORTH DAKOTA,16770,2021-12-27,2021-12-28
NORTHERN MARIANA ISLANDS,3598,2021-12-27,2021-12-28
OHIO,220727,2021-12-27,2021-12-28
OKLAHOMA,52023,2021-12-27,2021-12-28
OREGON,73387,2021-12-27,2021-12-28
PENNSYLVANIA,232219,2021-12-27,2021-12-28
RHODE ISLAND,27202,2021-12-27,2021-12-28
SOUTH CAROLINA,77269,2021-12-27,2021-12-28
SOUTH DAKOTA,19242,2021-12-27,2021-12-28
TENNESSEE,110340,2021-12-27,2021-12-28
TEXAS,363684,2021-12-27,2021-12-28
UTAH,40154,2021-12-27,2021-12-28
VERMONT,20282,2021-12-27,2021-12-28
VIRGIN ISLANDS,1309,2021-12-27,2021-12-28
VIRGINIA,112376,2021-12-27,2021-12-28
WASHINGTON,117309,2021-12-27,2021-12-28
WEST VIRGINIA-PN (Non-Participating),NA,2021-12-27,2021-12-28
WEST VIRGINIA-RN,33016,2021-12-27,2021-12-28
WISCONSIN,111142,2021-12-27,2021-12-28
WYOMING,8866,2021-12-27,2021-12-28
TOTALS,5063053,2021-12-27,2021-12-28
