state,counts_all,updated_date,scrape_date
ALABAMA,116195,2022-10-26,2022-10-26
ALASKA,21951,2022-10-26,2022-10-26
AMERICAN SAMOA,299,2022-10-26,2022-10-26
ARIZONA,117383,2022-10-26,2022-10-26
ARKANSAS,59882,2022-10-26,2022-10-26
CALIFORNIA,599391,2022-10-26,2022-10-26
COLORADO,95891,2022-10-26,2022-10-26
CONNECTICUT,102096,2022-10-26,2022-10-26
DELAWARE,23790,2022-10-26,2022-10-26
DISTRICT OF COLUMBIA,37349,2022-10-26,2022-10-26
FLORIDA,424163,2022-10-26,2022-10-26
GEORGIA,170066,2022-10-26,2022-10-26
GUAM,1462,2022-10-26,2022-10-26
HAWAII,34081,2022-10-26,2022-10-26
IDAHO,31494,2022-10-26,2022-10-26
ILLINOIS,236964,2022-10-26,2022-10-26
INDIANA,151288,2022-10-26,2022-10-26
IOWA,69809,2022-10-26,2022-10-26
KANSAS,63060,2022-10-26,2022-10-26
KENTUCKY,90054,2022-10-26,2022-10-26
LOUISIANA,87324,2022-10-26,2022-10-26
MAINE,30660,2022-10-26,2022-10-26
MARYLAND,99620,2022-10-26,2022-10-26
MASSACHUSETTS,187666,2022-10-26,2022-10-26
MICHIGAN (Non-Participating),NA,2022-10-26,2022-10-26
MINNESOTA,146895,2022-10-26,2022-10-26
MISSISSIPPI,66220,2022-10-26,2022-10-26
MISSOURI,144360,2022-10-26,2022-10-26
MONTANA,23845,2022-10-26,2022-10-26
NEBRASKA,38488,2022-10-26,2022-10-26
NEVADA,61004,2022-10-26,2022-10-26
NEW HAMPSHIRE,29733,2022-10-26,2022-10-26
NEW JERSEY,164392,2022-10-26,2022-10-26
NEW MEXICO,33837,2022-10-26,2022-10-26
NEW YORK,450782,2022-10-26,2022-10-26
NORTH CAROLINA,177301,2022-10-26,2022-10-26
NORTH DAKOTA,20591,2022-10-26,2022-10-26
NORTHERN MARIANA ISLANDS,3493,2022-10-26,2022-10-26
OHIO,293335,2022-10-26,2022-10-26
OKLAHOMA,67657,2022-10-26,2022-10-26
OREGON,86908,2022-10-26,2022-10-26
PENNSYLVANIA,291540,2022-10-26,2022-10-26
RHODE ISLAND,31200,2022-10-26,2022-10-26
SOUTH CAROLINA,90361,2022-10-26,2022-10-26
SOUTH DAKOTA,22440,2022-10-26,2022-10-26
TENNESSEE,143226,2022-10-26,2022-10-26
TEXAS,484268,2022-10-26,2022-10-26
UTAH,46343,2022-10-26,2022-10-26
VERMONT,23707,2022-10-26,2022-10-26
VIRGIN ISLANDS,1769,2022-10-26,2022-10-26
VIRGINIA,142640,2022-10-26,2022-10-26
WASHINGTON,137515,2022-10-26,2022-10-26
WEST VIRGINIA,43502,2022-10-26,2022-10-26
WISCONSIN,132891,2022-10-26,2022-10-26
WYOMING,10561,2022-10-26,2022-10-26
