state,counts_lpn,updated_date,scrape_date
ALABAMA,17289,2022-01-15,2022-01-17
ALASKA,762,2022-01-15,2022-01-17
AMERICAN SAMOA,132,2022-01-15,2022-01-17
ARIZONA,10850,2022-01-15,2022-01-17
ARKANSAS,14247,2022-01-15,2022-01-17
CALIFORNIA-RN (Non-Participating),NA,2022-01-15,2022-01-17
CALIFORNIA-VN,105684,2022-01-15,2022-01-17
COLORADO,8050,2022-01-15,2022-01-17
CONNECTICUT,13846,2022-01-15,2022-01-17
DELAWARE,3174,2022-01-15,2022-01-17
DISTRICT OF COLUMBIA,2184,2022-01-15,2022-01-17
FLORIDA,61612,2022-01-15,2022-01-17
GEORGIA,29852,2022-01-15,2022-01-17
GUAM,211,2022-01-15,2022-01-17
HAWAII,1691,2022-01-15,2022-01-17
IDAHO,3534,2022-01-15,2022-01-17
ILLINOIS,25669,2022-01-15,2022-01-17
INDIANA,22947,2022-01-15,2022-01-17
IOWA,10086,2022-01-15,2022-01-17
KANSAS,9562,2022-01-15,2022-01-17
KENTUCKY,12801,2022-01-15,2022-01-17
LOUISIANA-PN,21850,2022-01-15,2022-01-17
LOUISIANA-RN (Non-Participating),NA,2022-01-15,2022-01-17
MAINE,1908,2022-01-15,2022-01-17
MARYLAND,11279,2022-01-15,2022-01-17
MASSACHUSETTS,19950,2022-01-15,2022-01-17
MICHIGAN (Non-Participating),NA,2022-01-15,2022-01-17
MINNESOTA,19508,2022-01-15,2022-01-17
MISSISSIPPI,12558,2022-01-15,2022-01-17
MISSOURI,24545,2022-01-15,2022-01-17
MONTANA,2417,2022-01-15,2022-01-17
NEBRASKA,5228,2022-01-15,2022-01-17
NEVADA,4392,2022-01-15,2022-01-17
NEW HAMPSHIRE,3083,2022-01-15,2022-01-17
NEW JERSEY,23923,2022-01-15,2022-01-17
NEW MEXICO,2459,2022-01-15,2022-01-17
NEW YORK,68165,2022-01-15,2022-01-17
NORTH CAROLINA,22700,2022-01-15,2022-01-17
NORTH DAKOTA,3019,2022-01-15,2022-01-17
NORTHERN MARIANA ISLANDS,49,2022-01-15,2022-01-17
OHIO,53773,2022-01-15,2022-01-17
OKLAHOMA,15382,2022-01-15,2022-01-17
OREGON,6015,2022-01-15,2022-01-17
PENNSYLVANIA,52820,2022-01-15,2022-01-17
RHODE ISLAND,2586,2022-01-15,2022-01-17
SOUTH CAROLINA,12377,2022-01-15,2022-01-17
SOUTH DAKOTA,2672,2022-01-15,2022-01-17
TENNESSEE,29984,2022-01-15,2022-01-17
TEXAS,105180,2022-01-15,2022-01-17
UTAH,2838,2022-01-15,2022-01-17
VERMONT,2611,2022-01-15,2022-01-17
VIRGIN ISLANDS,92,2022-01-15,2022-01-17
VIRGINIA,26911,2022-01-15,2022-01-17
WASHINGTON,11052,2022-01-15,2022-01-17
WEST VIRGINIA-PN,8024,2022-01-15,2022-01-17
WEST VIRGINIA-RN (Non-Participating),NA,2022-01-15,2022-01-17
WISCONSIN,15093,2022-01-15,2022-01-17
WYOMING,875,2022-01-15,2022-01-17
TOTALS,949501,2022-01-15,2022-01-17
