state,counts_rn,updated_date,scrape_date
ALABAMA,96907,2022-07-14,2022-07-15
ALASKA,19975,2022-07-14,2022-07-15
AMERICAN SAMOA,167,2022-07-14,2022-07-15
ARIZONA,107575,2022-07-14,2022-07-15
ARKANSAS,45756,2022-07-14,2022-07-15
CALIFORNIA-RN,479512,2022-07-14,2022-07-15
CALIFORNIA-VN (Non-Participating),NA,2022-07-14,2022-07-15
COLORADO,85243,2022-07-14,2022-07-15
CONNECTICUT,86279,2022-07-14,2022-07-15
DELAWARE,20364,2022-07-14,2022-07-15
DISTRICT OF COLUMBIA,32661,2022-07-14,2022-07-15
FLORIDA,357558,2022-07-14,2022-07-15
GEORGIA,138883,2022-07-14,2022-07-15
GUAM,1570,2022-07-14,2022-07-15
HAWAII,30449,2022-07-14,2022-07-15
IDAHO,27649,2022-07-14,2022-07-15
ILLINOIS,226656,2022-07-14,2022-07-15
INDIANA,125041,2022-07-14,2022-07-15
IOWA,59604,2022-07-14,2022-07-15
KANSAS,53763,2022-07-14,2022-07-15
KENTUCKY,75638,2022-07-14,2022-07-15
LOUISIANA-PN (Non-Participating),NA,2022-07-14,2022-07-15
LOUISIANA-RN,64929,2022-07-14,2022-07-15
MAINE,28706,2022-07-14,2022-07-15
MARYLAND,88623,2022-07-14,2022-07-15
MASSACHUSETTS,161444,2022-07-14,2022-07-15
MICHIGAN (Non-Participating),NA,2022-07-14,2022-07-15
MINNESOTA,123048,2022-07-14,2022-07-15
MISSISSIPPI,52244,2022-07-14,2022-07-15
MISSOURI,120210,2022-07-14,2022-07-15
MONTANA,20733,2022-07-14,2022-07-15
NEBRASKA,32481,2022-07-14,2022-07-15
NEVADA,55365,2022-07-14,2022-07-15
NEW HAMPSHIRE,26331,2022-07-14,2022-07-15
NEW JERSEY,136989,2022-07-14,2022-07-15
NEW MEXICO,30920,2022-07-14,2022-07-15
NEW YORK,368891,2022-07-14,2022-07-15
NORTH CAROLINA,152835,2022-07-14,2022-07-15
NORTH DAKOTA,16894,2022-07-14,2022-07-15
NORTHERN MARIANA ISLANDS,3660,2022-07-14,2022-07-15
OHIO,232527,2022-07-14,2022-07-15
OKLAHOMA,51446,2022-07-14,2022-07-15
OREGON,78008,2022-07-14,2022-07-15
PENNSYLVANIA,235919,2022-07-14,2022-07-15
RHODE ISLAND,27500,2022-07-14,2022-07-15
SOUTH CAROLINA,76341,2022-07-14,2022-07-15
SOUTH DAKOTA,19652,2022-07-14,2022-07-15
TENNESSEE,111915,2022-07-14,2022-07-15
TEXAS,375638,2022-07-14,2022-07-15
UTAH,42578,2022-07-14,2022-07-15
VERMONT,21586,2022-07-14,2022-07-15
VIRGIN ISLANDS,1565,2022-07-14,2022-07-15
VIRGINIA,114140,2022-07-14,2022-07-15
WASHINGTON,123732,2022-07-14,2022-07-15
WEST VIRGINIA-PN (Non-Participating),NA,2022-07-14,2022-07-15
WEST VIRGINIA-RN,35026,2022-07-14,2022-07-15
WISCONSIN,115267,2022-07-14,2022-07-15
WYOMING,9356,2022-07-14,2022-07-15
TOTALS,5227749,2022-07-14,2022-07-15
