state,counts_rn,updated_date,scrape_date
ALABAMA,87040,2024-08-08,2024-08-08
ALASKA,23023,2024-08-08,2024-08-08
AMERICAN SAMOA,174,2024-08-08,2024-08-08
ARIZONA,112462,2024-08-08,2024-08-08
ARKANSAS,47859,2024-08-08,2024-08-08
CALIFORNIA-RN,522226,2024-08-08,2024-08-08
CALIFORNIA-VN (Non-Participating),NA,2024-08-08,2024-08-08
COLORADO,91464,2024-08-08,2024-08-08
CONNECTICUT,81748,2024-08-08,2024-08-08
DELAWARE,21077,2024-08-08,2024-08-08
DISTRICT OF COLUMBIA,47823,2024-08-08,2024-08-08
FLORIDA,383580,2024-08-08,2024-08-08
GEORGIA,144282,2024-08-08,2024-08-08
GUAM,1141,2024-08-08,2024-08-08
HAWAII,36048,2024-08-08,2024-08-08
IDAHO,28891,2024-08-08,2024-08-08
ILLINOIS,247375,2024-08-08,2024-08-08
INDIANA,129815,2024-08-08,2024-08-08
IOWA,58610,2024-08-08,2024-08-08
KANSAS,53496,2024-08-08,2024-08-08
KENTUCKY,77722,2024-08-08,2024-08-08
LOUISIANA-PN (Non-Participating),NA,2024-08-08,2024-08-08
LOUISIANA-RN,66723,2024-08-08,2024-08-08
MAINE,29002,2024-08-08,2024-08-08
MARYLAND,89885,2024-08-08,2024-08-08
MASSACHUSETTS,164152,2024-08-08,2024-08-08
MICHIGAN,177275,2024-08-08,2024-08-08
MINNESOTA,134963,2024-08-08,2024-08-08
MISSISSIPPI,54549,2024-08-08,2024-08-08
MISSOURI,123382,2024-08-08,2024-08-08
MONTANA,24161,2024-08-08,2024-08-08
NEBRASKA,34262,2024-08-08,2024-08-08
NEVADA,60229,2024-08-08,2024-08-08
NEW HAMPSHIRE,27246,2024-08-08,2024-08-08
NEW JERSEY,145278,2024-08-08,2024-08-08
NEW MEXICO,33771,2024-08-08,2024-08-08
NEW YORK,471122,2024-08-08,2024-08-08
NORTH CAROLINA,161939,2024-08-08,2024-08-08
NORTH DAKOTA,17653,2024-08-08,2024-08-08
NORTHERN MARIANA ISLANDS,4718,2024-08-08,2024-08-08
OHIO,230936,2024-08-08,2024-08-08
OKLAHOMA,53536,2024-08-08,2024-08-08
OREGON,86032,2024-08-08,2024-08-08
PENNSYLVANIA,243537,2024-08-08,2024-08-08
RHODE ISLAND,25184,2024-08-08,2024-08-08
SOUTH CAROLINA,82010,2024-08-08,2024-08-08
SOUTH DAKOTA,19945,2024-08-08,2024-08-08
TENNESSEE,116678,2024-08-08,2024-08-08
TEXAS,413077,2024-08-08,2024-08-08
UTAH,46687,2024-08-08,2024-08-08
VERMONT,12806,2024-08-08,2024-08-08
VIRGIN ISLANDS,1226,2024-08-08,2024-08-08
VIRGINIA,120442,2024-08-08,2024-08-08
WASHINGTON,109917,2024-08-08,2024-08-08
WEST VIRGINIA-PN (Non-Participating),NA,2024-08-08,2024-08-08
WEST VIRGINIA-RN,38182,2024-08-08,2024-08-08
WISCONSIN,112219,2024-08-08,2024-08-08
WYOMING,9386,2024-08-08,2024-08-08
TOTALS,5737966,2024-08-08,2024-08-08
