state,counts_rn,updated_date,scrape_date
ALABAMA,94879,2022-05-02,2022-05-03
ALASKA,19142,2022-05-02,2022-05-03
AMERICAN SAMOA,166,2022-05-02,2022-05-03
ARIZONA,105635,2022-05-02,2022-05-03
ARKANSAS,44955,2022-05-02,2022-05-03
CALIFORNIA-RN,473888,2022-05-02,2022-05-03
CALIFORNIA-VN (Non-Participating),NA,2022-05-02,2022-05-03
COLORADO,83453,2022-05-02,2022-05-03
CONNECTICUT,84332,2022-05-02,2022-05-03
DELAWARE,19874,2022-05-02,2022-05-03
DISTRICT OF COLUMBIA,31333,2022-05-02,2022-05-03
FLORIDA,355541,2022-05-02,2022-05-03
GEORGIA,136613,2022-05-02,2022-05-03
GUAM,1647,2022-05-02,2022-05-03
HAWAII,28948,2022-05-02,2022-05-03
IDAHO,26842,2022-05-02,2022-05-03
ILLINOIS,224979,2022-05-02,2022-05-03
INDIANA,122595,2022-05-02,2022-05-03
IOWA,58923,2022-05-02,2022-05-03
KANSAS,53160,2022-05-02,2022-05-03
KENTUCKY,73734,2022-05-02,2022-05-03
LOUISIANA-PN (Non-Participating),NA,2022-05-02,2022-05-03
LOUISIANA-RN,63819,2022-05-02,2022-05-03
MAINE,28211,2022-05-02,2022-05-03
MARYLAND,87143,2022-05-02,2022-05-03
MASSACHUSETTS,158299,2022-05-02,2022-05-03
MICHIGAN (Non-Participating),NA,2022-05-02,2022-05-03
MINNESOTA,120512,2022-05-02,2022-05-03
MISSISSIPPI,51287,2022-05-02,2022-05-03
MISSOURI,118174,2022-05-02,2022-05-03
MONTANA,20141,2022-05-02,2022-05-03
NEBRASKA,31785,2022-05-02,2022-05-03
NEVADA,54029,2022-05-02,2022-05-03
NEW HAMPSHIRE,25893,2022-05-02,2022-05-03
NEW JERSEY,142488,2022-05-02,2022-05-03
NEW MEXICO,30465,2022-05-02,2022-05-03
NEW YORK,364422,2022-05-02,2022-05-03
NORTH CAROLINA,149928,2022-05-02,2022-05-03
NORTH DAKOTA,16319,2022-05-02,2022-05-03
NORTHERN MARIANA ISLANDS,3442,2022-05-02,2022-05-03
OHIO,227373,2022-05-02,2022-05-03
OKLAHOMA,51612,2022-05-02,2022-05-03
OREGON,75427,2022-05-02,2022-05-03
PENNSYLVANIA,237377,2022-05-02,2022-05-03
RHODE ISLAND,26261,2022-05-02,2022-05-03
SOUTH CAROLINA,78794,2022-05-02,2022-05-03
SOUTH DAKOTA,19393,2022-05-02,2022-05-03
TENNESSEE,111063,2022-05-02,2022-05-03
TEXAS,369122,2022-05-02,2022-05-03
UTAH,41548,2022-05-02,2022-05-03
VERMONT,21012,2022-05-02,2022-05-03
VIRGIN ISLANDS,1375,2022-05-02,2022-05-03
VIRGINIA,113515,2022-05-02,2022-05-03
WASHINGTON,120589,2022-05-02,2022-05-03
WEST VIRGINIA-PN (Non-Participating),NA,2022-05-02,2022-05-03
WEST VIRGINIA-RN,34076,2022-05-02,2022-05-03
WISCONSIN,113619,2022-05-02,2022-05-03
WYOMING,9135,2022-05-02,2022-05-03
TOTALS,5158287,2022-05-02,2022-05-03
