state,counts_lpn,updated_date,scrape_date
ALABAMA,15383,2024-12-27,2024-12-27
ALASKA,680,2024-12-27,2024-12-27
AMERICAN SAMOA,5,2024-12-27,2024-12-27
ARIZONA,10926,2024-12-27,2024-12-27
ARKANSAS,13858,2024-12-27,2024-12-27
CALIFORNIA-RN (Non-Participating),NA,2024-12-27,2024-12-27
CALIFORNIA-VN,113274,2024-12-27,2024-12-27
COLORADO,7305,2024-12-27,2024-12-27
CONNECTICUT,12706,2024-12-27,2024-12-27
DELAWARE,3036,2024-12-27,2024-12-27
DISTRICT OF COLUMBIA,2794,2024-12-27,2024-12-27
FLORIDA,64843,2024-12-27,2024-12-27
GEORGIA,30180,2024-12-27,2024-12-27
GUAM,190,2024-12-27,2024-12-27
HAWAII,2152,2024-12-27,2024-12-27
IDAHO,3167,2024-12-27,2024-12-27
ILLINOIS,27113,2024-12-27,2024-12-27
INDIANA,19726,2024-12-27,2024-12-27
IOWA,8771,2024-12-27,2024-12-27
KANSAS,9153,2024-12-27,2024-12-27
KENTUCKY,12315,2024-12-27,2024-12-27
LOUISIANA-PN,22093,2024-12-27,2024-12-27
LOUISIANA-RN (Non-Participating),NA,2024-12-27,2024-12-27
MAINE,1654,2024-12-27,2024-12-27
MARYLAND,11167,2024-12-27,2024-12-27
MASSACHUSETTS,20076,2024-12-27,2024-12-27
MICHIGAN,20679,2024-12-27,2024-12-27
MINNESOTA,17636,2024-12-27,2024-12-27
MISSISSIPPI,14024,2024-12-27,2024-12-27
MISSOURI,22477,2024-12-27,2024-12-27
MONTANA,2236,2024-12-27,2024-12-27
NEBRASKA,5316,2024-12-27,2024-12-27
NEVADA,4752,2024-12-27,2024-12-27
NEW HAMPSHIRE,3120,2024-12-27,2024-12-27
NEW JERSEY,24037,2024-12-27,2024-12-27
NEW MEXICO,2403,2024-12-27,2024-12-27
NEW YORK,76160,2024-12-27,2024-12-27
NORTH CAROLINA,22994,2024-12-27,2024-12-27
NORTH DAKOTA,3030,2024-12-27,2024-12-27
NORTHERN MARIANA ISLANDS,56,2024-12-27,2024-12-27
OHIO,49849,2024-12-27,2024-12-27
OKLAHOMA,17183,2024-12-27,2024-12-27
OREGON,6548,2024-12-27,2024-12-27
PENNSYLVANIA,48793,2024-12-27,2024-12-27
RHODE ISLAND,2728,2024-12-27,2024-12-27
SOUTH CAROLINA,12182,2024-12-27,2024-12-27
SOUTH DAKOTA,2740,2024-12-27,2024-12-27
TENNESSEE,29416,2024-12-27,2024-12-27
TEXAS,101582,2024-12-27,2024-12-27
UTAH,2639,2024-12-27,2024-12-27
VERMONT,1540,2024-12-27,2024-12-27
VIRGIN ISLANDS,80,2024-12-27,2024-12-27
VIRGINIA,26319,2024-12-27,2024-12-27
WASHINGTON,10351,2024-12-27,2024-12-27
WEST VIRGINIA-PN,7471,2024-12-27,2024-12-27
WEST VIRGINIA-RN (Non-Participating),NA,2024-12-27,2024-12-27
WISCONSIN,12010,2024-12-27,2024-12-27
WYOMING,1028,2024-12-27,2024-12-27
TOTALS,963946,2024-12-27,2024-12-27
