state,counts_rn,updated_date,scrape_date
ALABAMA,94601,2022-03-02,2022-03-03
ALASKA,18507,2022-03-02,2022-03-03
AMERICAN SAMOA,166,2022-03-02,2022-03-03
ARIZONA,104367,2022-03-02,2022-03-03
ARKANSAS,44988,2022-03-02,2022-03-03
CALIFORNIA-RN,468120,2022-03-02,2022-03-03
CALIFORNIA-VN (Non-Participating),NA,2022-03-02,2022-03-03
COLORADO,82368,2022-03-02,2022-03-03
CONNECTICUT,82700,2022-03-02,2022-03-03
DELAWARE,19566,2022-03-02,2022-03-03
DISTRICT OF COLUMBIA,30754,2022-03-02,2022-03-03
FLORIDA,351764,2022-03-02,2022-03-03
GEORGIA,141033,2022-03-02,2022-03-03
GUAM,1633,2022-03-02,2022-03-03
HAWAII,27710,2022-03-02,2022-03-03
IDAHO,26328,2022-03-02,2022-03-03
ILLINOIS,221914,2022-03-02,2022-03-03
INDIANA,121121,2022-03-02,2022-03-03
IOWA,58884,2022-03-02,2022-03-03
KANSAS,53355,2022-03-02,2022-03-03
KENTUCKY,73189,2022-03-02,2022-03-03
LOUISIANA-PN (Non-Participating),NA,2022-03-02,2022-03-03
LOUISIANA-RN,63316,2022-03-02,2022-03-03
MAINE,28087,2022-03-02,2022-03-03
MARYLAND,86559,2022-03-02,2022-03-03
MASSACHUSETTS,155612,2022-03-02,2022-03-03
MICHIGAN (Non-Participating),NA,2022-03-02,2022-03-03
MINNESOTA,120223,2022-03-02,2022-03-03
MISSISSIPPI,51027,2022-03-02,2022-03-03
MISSOURI,117497,2022-03-02,2022-03-03
MONTANA,19740,2022-03-02,2022-03-03
NEBRASKA,31637,2022-03-02,2022-03-03
NEVADA,52773,2022-03-02,2022-03-03
NEW HAMPSHIRE,25771,2022-03-02,2022-03-03
NEW JERSEY,141303,2022-03-02,2022-03-03
NEW MEXICO,30267,2022-03-02,2022-03-03
NEW YORK,359731,2022-03-02,2022-03-03
NORTH CAROLINA,149493,2022-03-02,2022-03-03
NORTH DAKOTA,16106,2022-03-02,2022-03-03
NORTHERN MARIANA ISLANDS,3240,2022-03-02,2022-03-03
OHIO,224313,2022-03-02,2022-03-03
OKLAHOMA,51650,2022-03-02,2022-03-03
OREGON,74102,2022-03-02,2022-03-03
PENNSYLVANIA,235148,2022-03-02,2022-03-03
RHODE ISLAND,27940,2022-03-02,2022-03-03
SOUTH CAROLINA,78431,2022-03-02,2022-03-03
SOUTH DAKOTA,19379,2022-03-02,2022-03-03
TENNESSEE,110855,2022-03-02,2022-03-03
TEXAS,368043,2022-03-02,2022-03-03
UTAH,41063,2022-03-02,2022-03-03
VERMONT,20666,2022-03-02,2022-03-03
VIRGIN ISLANDS,1331,2022-03-02,2022-03-03
VIRGINIA,112703,2022-03-02,2022-03-03
WASHINGTON,118798,2022-03-02,2022-03-03
WEST VIRGINIA-PN (Non-Participating),NA,2022-03-02,2022-03-03
WEST VIRGINIA-RN,33621,2022-03-02,2022-03-03
WISCONSIN,112772,2022-03-02,2022-03-03
WYOMING,9015,2022-03-02,2022-03-03
TOTALS,5115280,2022-03-02,2022-03-03
