state,counts_rn,updated_date,scrape_date
ALABAMA,90766,2025-10-20,2025-10-20
ALASKA,21665,2025-10-20,2025-10-20
AMERICAN SAMOA,150,2025-10-20,2025-10-20
ARIZONA,116010,2025-10-20,2025-10-20
ARKANSAS,49074,2025-10-20,2025-10-20
CALIFORNIA-RN,585445,2025-10-20,2025-10-20
CALIFORNIA-VN (Non-Participating),NA,2025-10-20,2025-10-20
COLORADO,92622,2025-10-20,2025-10-20
CONNECTICUT,82866,2025-10-20,2025-10-20
DELAWARE,18797,2025-10-20,2025-10-20
DISTRICT OF COLUMBIA,47913,2025-10-20,2025-10-20
FLORIDA,387265,2025-10-20,2025-10-20
GEORGIA,148447,2025-10-20,2025-10-20
GUAM,1124,2025-10-20,2025-10-20
HAWAII,33513,2025-10-20,2025-10-20
IDAHO,27919,2025-10-20,2025-10-20
ILLINOIS,251086,2025-10-20,2025-10-20
INDIANA,138725,2025-10-20,2025-10-20
IOWA,58629,2025-10-20,2025-10-20
KANSAS,53712,2025-10-20,2025-10-20
KENTUCKY,79621,2025-10-20,2025-10-20
LOUISIANA-PN (Non-Participating),NA,2025-10-20,2025-10-20
LOUISIANA-RN,68427,2025-10-20,2025-10-20
MAINE,28873,2025-10-20,2025-10-20
MARYLAND,91318,2025-10-20,2025-10-20
MASSACHUSETTS,168393,2025-10-20,2025-10-20
MICHIGAN,181022,2025-10-20,2025-10-20
MINNESOTA,139547,2025-10-20,2025-10-20
MISSISSIPPI,53908,2025-10-20,2025-10-20
MISSOURI,118100,2025-10-20,2025-10-20
MONTANA,26582,2025-10-20,2025-10-20
NEBRASKA,32799,2025-10-20,2025-10-20
NEVADA,62495,2025-10-20,2025-10-20
NEW HAMPSHIRE,27784,2025-10-20,2025-10-20
NEW JERSEY,151179,2025-10-20,2025-10-20
NEW MEXICO,34712,2025-10-20,2025-10-20
NEW YORK,522782,2025-10-20,2025-10-20
NORTH CAROLINA,165349,2025-10-20,2025-10-20
NORTH DAKOTA,17810,2025-10-20,2025-10-20
NORTHERN MARIANA ISLANDS,4024,2025-10-20,2025-10-20
OHIO,239976,2025-10-20,2025-10-20
OKLAHOMA,55864,2025-10-20,2025-10-20
OREGON,90924,2025-10-20,2025-10-20
PENNSYLVANIA,241929,2025-10-20,2025-10-20
RHODE ISLAND,21641,2025-10-20,2025-10-20
SOUTH CAROLINA,89419,2025-10-20,2025-10-20
SOUTH DAKOTA,20287,2025-10-20,2025-10-20
TENNESSEE,118187,2025-10-20,2025-10-20
TEXAS,428223,2025-10-20,2025-10-20
UTAH,46102,2025-10-20,2025-10-20
VERMONT,11556,2025-10-20,2025-10-20
VIRGIN ISLANDS,1189,2025-10-20,2025-10-20
VIRGINIA,123595,2025-10-20,2025-10-20
WASHINGTON,110102,2025-10-20,2025-10-20
WEST VIRGINIA-PN (Non-Participating),NA,2025-10-20,2025-10-20
WEST VIRGINIA-RN,35712,2025-10-20,2025-10-20
WISCONSIN,121059,2025-10-20,2025-10-20
WYOMING,8710,2025-10-20,2025-10-20
TOTALS,5944928,2025-10-20,2025-10-20
