state,counts_lpn,updated_date,scrape_date
ALABAMA,15290,2024-09-25,2024-09-25
ALASKA,860,2024-09-25,2024-09-25
AMERICAN SAMOA,7,2024-09-25,2024-09-25
ARIZONA,10751,2024-09-25,2024-09-25
ARKANSAS,13908,2024-09-25,2024-09-25
CALIFORNIA-RN (Non-Participating),NA,2024-09-25,2024-09-25
CALIFORNIA-VN,112894,2024-09-25,2024-09-25
COLORADO,8510,2024-09-25,2024-09-25
CONNECTICUT,12751,2024-09-25,2024-09-25
DELAWARE,2985,2024-09-25,2024-09-25
DISTRICT OF COLUMBIA,2822,2024-09-25,2024-09-25
FLORIDA,64068,2024-09-25,2024-09-25
GEORGIA,29856,2024-09-25,2024-09-25
GUAM,190,2024-09-25,2024-09-25
HAWAII,2071,2024-09-25,2024-09-25
IDAHO,3088,2024-09-25,2024-09-25
ILLINOIS,26611,2024-09-25,2024-09-25
INDIANA,22862,2024-09-25,2024-09-25
IOWA,8930,2024-09-25,2024-09-25
KANSAS,9308,2024-09-25,2024-09-25
KENTUCKY,13233,2024-09-25,2024-09-25
LOUISIANA-PN,21860,2024-09-25,2024-09-25
LOUISIANA-RN (Non-Participating),NA,2024-09-25,2024-09-25
MAINE,1667,2024-09-25,2024-09-25
MARYLAND,11139,2024-09-25,2024-09-25
MASSACHUSETTS,19805,2024-09-25,2024-09-25
MICHIGAN,20823,2024-09-25,2024-09-25
MINNESOTA,17878,2024-09-25,2024-09-25
MISSISSIPPI,13858,2024-09-25,2024-09-25
MISSOURI,22257,2024-09-25,2024-09-25
MONTANA,2221,2024-09-25,2024-09-25
NEBRASKA,5299,2024-09-25,2024-09-25
NEVADA,4797,2024-09-25,2024-09-25
NEW HAMPSHIRE,3132,2024-09-25,2024-09-25
NEW JERSEY,23683,2024-09-25,2024-09-25
NEW MEXICO,2445,2024-09-25,2024-09-25
NEW YORK,75353,2024-09-25,2024-09-25
NORTH CAROLINA,23129,2024-09-25,2024-09-25
NORTH DAKOTA,2995,2024-09-25,2024-09-25
NORTHERN MARIANA ISLANDS,58,2024-09-25,2024-09-25
OHIO,55921,2024-09-25,2024-09-25
OKLAHOMA,16948,2024-09-25,2024-09-25
OREGON,6483,2024-09-25,2024-09-25
PENNSYLVANIA,48017,2024-09-25,2024-09-25
RHODE ISLAND,2630,2024-09-25,2024-09-25
SOUTH CAROLINA,12013,2024-09-25,2024-09-25
SOUTH DAKOTA,2769,2024-09-25,2024-09-25
TENNESSEE,29326,2024-09-25,2024-09-25
TEXAS,102184,2024-09-25,2024-09-25
UTAH,2560,2024-09-25,2024-09-25
VERMONT,1497,2024-09-25,2024-09-25
VIRGIN ISLANDS,83,2024-09-25,2024-09-25
VIRGINIA,26320,2024-09-25,2024-09-25
WASHINGTON,10441,2024-09-25,2024-09-25
WEST VIRGINIA-PN,7329,2024-09-25,2024-09-25
WEST VIRGINIA-RN (Non-Participating),NA,2024-09-25,2024-09-25
WISCONSIN,11810,2024-09-25,2024-09-25
WYOMING,1007,2024-09-25,2024-09-25
TOTALS,970732,2024-09-25,2024-09-25
