state,counts_all,updated_date,scrape_date
ALABAMA,102848,2024-12-05,2024-12-05
ALASKA,24598,2024-12-05,2024-12-05
AMERICAN SAMOA,68,2024-12-05,2024-12-05
ARIZONA,125321,2024-12-05,2024-12-05
ARKANSAS,61373,2024-12-05,2024-12-05
CALIFORNIA,659658,2024-12-05,2024-12-05
COLORADO,100127,2024-12-05,2024-12-05
CONNECTICUT,95763,2024-12-05,2024-12-05
DELAWARE,24533,2024-12-05,2024-12-05
DISTRICT OF COLUMBIA,44282,2024-12-05,2024-12-05
FLORIDA,445633,2024-12-05,2024-12-05
GEORGIA,176768,2024-12-05,2024-12-05
GUAM,1425,2024-12-05,2024-12-05
HAWAII,40456,2024-12-05,2024-12-05
IDAHO,32756,2024-12-05,2024-12-05
ILLINOIS,281903,2024-12-05,2024-12-05
INDIANA,151261,2024-12-05,2024-12-05
IOWA,67137,2024-12-05,2024-12-05
KANSAS,62176,2024-12-05,2024-12-05
KENTUCKY,87221,2024-12-05,2024-12-05
LOUISIANA,89056,2024-12-05,2024-12-05
MAINE,30553,2024-12-05,2024-12-05
MARYLAND,100460,2024-12-05,2024-12-05
MASSACHUSETTS,177122,2024-12-05,2024-12-05
MICHIGAN,195880,2024-12-05,2024-12-05
MINNESOTA,151439,2024-12-05,2024-12-05
MISSISSIPPI,68887,2024-12-05,2024-12-05
MISSOURI,146878,2024-12-05,2024-12-05
MONTANA,27407,2024-12-05,2024-12-05
NEBRASKA,36389,2024-12-05,2024-12-05
NEVADA,65260,2024-12-05,2024-12-05
NEW HAMPSHIRE,30459,2024-12-05,2024-12-05
NEW JERSEY,172617,2024-12-05,2024-12-05
NEW MEXICO,36394,2024-12-05,2024-12-05
NEW YORK,560630,2024-12-05,2024-12-05
NORTH CAROLINA,184601,2024-12-05,2024-12-05
NORTH DAKOTA,20950,2024-12-05,2024-12-05
NORTHERN MARIANA ISLANDS,4643,2024-12-05,2024-12-05
OHIO,283257,2024-12-05,2024-12-05
OKLAHOMA,69942,2024-12-05,2024-12-05
OREGON,92932,2024-12-05,2024-12-05
PENNSYLVANIA,286026,2024-12-05,2024-12-05
RHODE ISLAND,28383,2024-12-05,2024-12-05
SOUTH CAROLINA,96050,2024-12-05,2024-12-05
SOUTH DAKOTA,22731,2024-12-05,2024-12-05
TENNESSEE,146315,2024-12-05,2024-12-05
TEXAS,515838,2024-12-05,2024-12-05
UTAH,50249,2024-12-05,2024-12-05
VERMONT,14639,2024-12-05,2024-12-05
VIRGIN ISLANDS,1391,2024-12-05,2024-12-05
VIRGINIA,147085,2024-12-05,2024-12-05
WASHINGTON,118501,2024-12-05,2024-12-05
WEST VIRGINIA,40929,2024-12-05,2024-12-05
WISCONSIN,126283,2024-12-05,2024-12-05
WYOMING,10598,2024-12-05,2024-12-05
