state,counts_rn,updated_date,scrape_date
ALABAMA,87554,2024-11-20,2024-11-20
ALASKA,23891,2024-11-20,2024-11-20
AMERICAN SAMOA,59,2024-11-20,2024-11-20
ARIZONA,114298,2024-11-20,2024-11-20
ARKANSAS,47781,2024-11-20,2024-11-20
CALIFORNIA-RN,545638,2024-11-20,2024-11-20
CALIFORNIA-VN (Non-Participating),NA,2024-11-20,2024-11-20
COLORADO,92704,2024-11-20,2024-11-20
CONNECTICUT,82603,2024-11-20,2024-11-20
DELAWARE,21474,2024-11-20,2024-11-20
DISTRICT OF COLUMBIA,41286,2024-11-20,2024-11-20
FLORIDA,380480,2024-11-20,2024-11-20
GEORGIA,146508,2024-11-20,2024-11-20
GUAM,1232,2024-11-20,2024-11-20
HAWAII,38115,2024-11-20,2024-11-20
IDAHO,29565,2024-11-20,2024-11-20
ILLINOIS,253920,2024-11-20,2024-11-20
INDIANA,131514,2024-11-20,2024-11-20
IOWA,58234,2024-11-20,2024-11-20
KANSAS,53250,2024-11-20,2024-11-20
KENTUCKY,74920,2024-11-20,2024-11-20
LOUISIANA-PN (Non-Participating),NA,2024-11-20,2024-11-20
LOUISIANA-RN,67086,2024-11-20,2024-11-20
MAINE,28918,2024-11-20,2024-11-20
MARYLAND,89670,2024-11-20,2024-11-20
MASSACHUSETTS,156807,2024-11-20,2024-11-20
MICHIGAN,175486,2024-11-20,2024-11-20
MINNESOTA,134457,2024-11-20,2024-11-20
MISSISSIPPI,54926,2024-11-20,2024-11-20
MISSOURI,124344,2024-11-20,2024-11-20
MONTANA,25055,2024-11-20,2024-11-20
NEBRASKA,31011,2024-11-20,2024-11-20
NEVADA,60538,2024-11-20,2024-11-20
NEW HAMPSHIRE,27353,2024-11-20,2024-11-20
NEW JERSEY,148340,2024-11-20,2024-11-20
NEW MEXICO,34085,2024-11-20,2024-11-20
NEW YORK,483344,2024-11-20,2024-11-20
NORTH CAROLINA,162126,2024-11-20,2024-11-20
NORTH DAKOTA,17883,2024-11-20,2024-11-20
NORTHERN MARIANA ISLANDS,4618,2024-11-20,2024-11-20
OHIO,233409,2024-11-20,2024-11-20
OKLAHOMA,53132,2024-11-20,2024-11-20
OREGON,86346,2024-11-20,2024-11-20
PENNSYLVANIA,237056,2024-11-20,2024-11-20
RHODE ISLAND,25622,2024-11-20,2024-11-20
SOUTH CAROLINA,83753,2024-11-20,2024-11-20
SOUTH DAKOTA,19993,2024-11-20,2024-11-20
TENNESSEE,116691,2024-11-20,2024-11-20
TEXAS,415573,2024-11-20,2024-11-20
UTAH,47562,2024-11-20,2024-11-20
VERMONT,13084,2024-11-20,2024-11-20
VIRGIN ISLANDS,1302,2024-11-20,2024-11-20
VIRGINIA,121151,2024-11-20,2024-11-20
WASHINGTON,108203,2024-11-20,2024-11-20
WEST VIRGINIA-PN (Non-Participating),NA,2024-11-20,2024-11-20
WEST VIRGINIA-RN,33344,2024-11-20,2024-11-20
WISCONSIN,114150,2024-11-20,2024-11-20
WYOMING,9553,2024-11-20,2024-11-20
TOTALS,5770997,2024-11-20,2024-11-20
