state,counts_all,updated_date,scrape_date
ALABAMA,113561,2022-06-23,2022-06-24
ALASKA,20526,2022-06-23,2022-06-24
AMERICAN SAMOA,298,2022-06-23,2022-06-24
ARIZONA,118220,2022-06-23,2022-06-24
ARKANSAS,59871,2022-06-23,2022-06-24
CALIFORNIA,584241,2022-06-23,2022-06-24
COLORADO,92728,2022-06-23,2022-06-24
CONNECTICUT,99564,2022-06-23,2022-06-24
DELAWARE,22925,2022-06-23,2022-06-24
DISTRICT OF COLUMBIA,34407,2022-06-23,2022-06-24
FLORIDA,419137,2022-06-23,2022-06-24
GEORGIA,168353,2022-06-23,2022-06-24
GUAM,1881,2022-06-23,2022-06-24
HAWAII,31970,2022-06-23,2022-06-24
IDAHO,31006,2022-06-23,2022-06-24
ILLINOIS,252267,2022-06-23,2022-06-24
INDIANA,147454,2022-06-23,2022-06-24
IOWA,69126,2022-06-23,2022-06-24
KANSAS,63256,2022-06-23,2022-06-24
KENTUCKY,88270,2022-06-23,2022-06-24
LOUISIANA,85831,2022-06-23,2022-06-24
MAINE,30403,2022-06-23,2022-06-24
MARYLAND,99316,2022-06-23,2022-06-24
MASSACHUSETTS,180744,2022-06-23,2022-06-24
MICHIGAN (Non-Participating),NA,2022-06-23,2022-06-24
MINNESOTA,141513,2022-06-23,2022-06-24
MISSISSIPPI,65008,2022-06-23,2022-06-24
MISSOURI,141244,2022-06-23,2022-06-24
MONTANA,22857,2022-06-23,2022-06-24
NEBRASKA,37607,2022-06-23,2022-06-24
NEVADA,59641,2022-06-23,2022-06-24
NEW HAMPSHIRE,29306,2022-06-23,2022-06-24
NEW JERSEY,167018,2022-06-23,2022-06-24
NEW MEXICO,33257,2022-06-23,2022-06-24
NEW YORK,435748,2022-06-23,2022-06-24
NORTH CAROLINA,174745,2022-06-23,2022-06-24
NORTH DAKOTA,19838,2022-06-23,2022-06-24
NORTHERN MARIANA ISLANDS,3671,2022-06-23,2022-06-24
OHIO,285857,2022-06-23,2022-06-24
OKLAHOMA,67310,2022-06-23,2022-06-24
OREGON,82920,2022-06-23,2022-06-24
PENNSYLVANIA,288597,2022-06-23,2022-06-24
RHODE ISLAND,29375,2022-06-23,2022-06-24
SOUTH CAROLINA,87665,2022-06-23,2022-06-24
SOUTH DAKOTA,22238,2022-06-23,2022-06-24
TENNESSEE,141064,2022-06-23,2022-06-24
TEXAS,478950,2022-06-23,2022-06-24
UTAH,44676,2022-06-23,2022-06-24
VERMONT,23050,2022-06-23,2022-06-24
VIRGIN ISLANDS,1651,2022-06-23,2022-06-24
VIRGINIA,140558,2022-06-23,2022-06-24
WASHINGTON,133543,2022-06-23,2022-06-24
WEST VIRGINIA,43196,2022-06-23,2022-06-24
WISCONSIN,130285,2022-06-23,2022-06-24
WYOMING,10298,2022-06-23,2022-06-24
