state,counts_all,updated_date,scrape_date
ALABAMA,107517,2025-10-24,2025-10-24
ALASKA,22555,2025-10-24,2025-10-24
AMERICAN SAMOA,217,2025-10-24,2025-10-24
ARIZONA,126918,2025-10-24,2025-10-24
ARKANSAS,62889,2025-10-24,2025-10-24
CALIFORNIA,701699,2025-10-24,2025-10-24
COLORADO,100519,2025-10-24,2025-10-24
CONNECTICUT,95721,2025-10-24,2025-10-24
DELAWARE,22158,2025-10-24,2025-10-24
DISTRICT OF COLUMBIA,51010,2025-10-24,2025-10-24
FLORIDA,446093,2025-10-24,2025-10-24
GEORGIA,176594,2025-10-24,2025-10-24
GUAM,1305,2025-10-24,2025-10-24
HAWAII,35300,2025-10-24,2025-10-24
IDAHO,31432,2025-10-24,2025-10-24
ILLINOIS,276296,2025-10-24,2025-10-24
INDIANA,159989,2025-10-24,2025-10-24
IOWA,67589,2025-10-24,2025-10-24
KANSAS,62873,2025-10-24,2025-10-24
KENTUCKY,92655,2025-10-24,2025-10-24
LOUISIANA,90488,2025-10-24,2025-10-24
MAINE,30463,2025-10-24,2025-10-24
MARYLAND,102785,2025-10-24,2025-10-24
MASSACHUSETTS,189790,2025-10-24,2025-10-24
MICHIGAN,201886,2025-10-24,2025-10-24
MINNESOTA,157130,2025-10-24,2025-10-24
MISSISSIPPI,68844,2025-10-24,2025-10-24
MISSOURI,141835,2025-10-24,2025-10-24
MONTANA,28799,2025-10-24,2025-10-24
NEBRASKA,38475,2025-10-24,2025-10-24
NEVADA,67371,2025-10-24,2025-10-24
NEW HAMPSHIRE,30970,2025-10-24,2025-10-24
NEW JERSEY,175267,2025-10-24,2025-10-24
NEW MEXICO,37228,2025-10-24,2025-10-24
NEW YORK,602273,2025-10-24,2025-10-24
NORTH CAROLINA,188655,2025-10-24,2025-10-24
NORTH DAKOTA,20678,2025-10-24,2025-10-24
NORTHERN MARIANA ISLANDS,4073,2025-10-24,2025-10-24
OHIO,293471,2025-10-24,2025-10-24
OKLAHOMA,72489,2025-10-24,2025-10-24
OREGON,97777,2025-10-24,2025-10-24
PENNSYLVANIA,293126,2025-10-24,2025-10-24
RHODE ISLAND,24274,2025-10-24,2025-10-24
SOUTH CAROLINA,102197,2025-10-24,2025-10-24
SOUTH DAKOTA,23120,2025-10-24,2025-10-24
TENNESSEE,147555,2025-10-24,2025-10-24
TEXAS,529801,2025-10-24,2025-10-24
UTAH,48926,2025-10-24,2025-10-24
VERMONT,13353,2025-10-24,2025-10-24
VIRGIN ISLANDS,1272,2025-10-24,2025-10-24
VIRGINIA,150029,2025-10-24,2025-10-24
WASHINGTON,120783,2025-10-24,2025-10-24
WEST VIRGINIA,43122,2025-10-24,2025-10-24
WISCONSIN,131833,2025-10-24,2025-10-24
WYOMING,9535,2025-10-24,2025-10-24
